"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tecpr1",2.13856164568692e-15,0.708045675111967,0.323,0.171,3.75381725667424e-11,"4","Tecpr1"
"Capza2",2.8821286428191e-15,0.584109888696815,0.718,0.698,5.05900040674037e-11,"4","Capza2"
"B4galt6",3.3533938936683e-15,0.382138638915731,0.125,0.033,5.88621230155597e-11,"4","B4galt6"
"Glud1",3.37662081897462e-15,0.783125877909853,0.556,0.482,5.92698252354616e-11,"4","Glud1"
"Atp2b1",3.70562182697779e-15,0.781246990256045,0.528,0.426,6.50447799289411e-11,"4","Atp2b1"
"Nfkb1",3.9052261724197e-15,0.770174435037394,0.492,0.375,6.8548435004483e-11,"4","Nfkb1"
"Hcls1",4.15058864407138e-15,0.318720361636966,0.121,0.031,7.2855282469385e-11,"4","Hcls1"
"G530011O06Rik",4.38945717165254e-15,0.364731064462322,0.121,0.031,7.7048141734017e-11,"4","G530011O06Rik"
"Crybg3",4.81553065359143e-15,0.584212464164895,0.258,0.117,8.45270095624903e-11,"4","Crybg3"
"Zfp655",5.07340427771729e-15,0.669171912590368,0.282,0.138,8.90534652867716e-11,"4","Zfp655"
"Ppp1cb",5.1956019145598e-15,0.692572355078322,0.577,0.514,9.11984004062682e-11,"4","Ppp1cb"
"Gng111",5.78210367104447e-15,0.458526898485311,0.907,0.855,1.01493265737843e-10,"4","Gng11"
"Fgf1",6.0757226413841e-15,0.488244532395748,0.194,0.071,1.06647159524215e-10,"4","Fgf1"
"Kat2b",6.3399283864089e-15,0.696079169618951,0.315,0.167,1.11284762966635e-10,"4","Kat2b"
"Fam171a2",9.02509961593495e-15,0.522923861183503,0.238,0.102,1.58417573558506e-10,"4","Fam171a2"
"Sp1001",9.95009997393271e-15,0.704121113793068,0.532,0.429,1.74654104842441e-10,"4","Sp100"
"Rreb1",1.01507205266199e-14,0.57379402926818,0.306,0.157,1.78175597403758e-10,"4","Rreb1"
"Jak3",1.06362198177472e-14,0.41492561284856,0.133,0.038,1.86697566460916e-10,"4","Jak3"
"Peak1",1.18645631226134e-14,0.708091405488039,0.581,0.512,2.08258676491232e-10,"4","Peak1"
"Smco41",1.22713943613433e-14,0.889116542081592,0.544,0.46,2.15399785224659e-10,"4","Smco4"
"Pcbp1",1.2525498950482e-14,0.559782543688338,0.73,0.755,2.19860083077811e-10,"4","Pcbp1"
"Jmjd1c",1.44521869556203e-14,0.777467738774121,0.427,0.291,2.53679237632004e-10,"4","Jmjd1c"
"Mgat4b",1.44768868654127e-14,0.760332850393534,0.419,0.288,2.5411279514859e-10,"4","Mgat4b"
"Birc3",1.48547844905826e-14,0.793212622401518,0.319,0.17,2.60746032163196e-10,"4","Birc3"
"Mfsd1",1.82106338472558e-14,0.685849430200516,0.351,0.206,3.1965125592088e-10,"4","Mfsd1"
"Taok1",2.22145686530787e-14,0.863758272770589,0.528,0.453,3.89932323567491e-10,"4","Taok1"
"Trim24",2.27070976208859e-14,0.602943154932928,0.278,0.135,3.9857768453941e-10,"4","Trim24"
"Phactr21",2.53087809697197e-14,0.760729440402924,0.46,0.328,4.4424503236149e-10,"4","Phactr2"
"Gm34455",2.55663595479712e-14,0.432910932463089,0.125,0.034,4.48766309145538e-10,"4","Gm34455"
"Mtmr12",3.28272929355108e-14,0.53007022179871,0.198,0.077,5.76217472897022e-10,"4","Mtmr12"
"Nr4a2",4.96608654293013e-14,0.523039004091206,0.169,0.058,8.71697170880526e-10,"4","Nr4a2"
"Zfp46",6.07194708300651e-14,0.704048936421444,0.238,0.106,1.06580887148013e-09,"4","Zfp46"
"Arhgdia",6.26696063604795e-14,0.564556630732422,0.718,0.744,1.1000396004455e-09,"4","Arhgdia"
"Gnai21",7.41294899295264e-14,0.354556026202151,0.94,0.96,1.30119493673298e-09,"4","Gnai2"
"Arid1a",7.52910743416059e-14,0.756354260458807,0.488,0.381,1.32158422791821e-09,"4","Arid1a"
"Pdcd6ip",8.12003059391903e-14,0.77026930925349,0.516,0.433,1.42530897015061e-09,"4","Pdcd6ip"
"Arhgef3",8.26457421176384e-14,0.582381192960843,0.23,0.101,1.45068071139091e-09,"4","Arhgef3"
"Celf1",8.72700918888912e-14,0.751054281353162,0.496,0.399,1.53185192292571e-09,"4","Celf1"
"Ypel2",9.43156449514939e-14,0.601210608720602,0.282,0.143,1.65552251583357e-09,"4","Ypel2"
"Clcn3",1.05831114384943e-13,0.580292868765386,0.226,0.098,1.8576535507989e-09,"4","Clcn3"
"Tns21",1.17835069812953e-13,0.745295061705949,0.464,0.345,2.06835898042676e-09,"4","Tns2"
"Tln1",1.20465451760024e-13,0.633078202327782,0.685,0.688,2.1145300747437e-09,"4","Tln1"
"Slc40a1",1.24998947065526e-13,0.802452972400922,0.464,0.34,2.19410651784118e-09,"4","Slc40a1"
"Impdh1",1.30661245634416e-13,0.556183407579422,0.238,0.109,2.2934968446209e-09,"4","Impdh1"
"Fbxo30",1.64292323878486e-13,0.652123628470397,0.25,0.118,2.88382316103907e-09,"4","Fbxo30"
"Trim56",1.66396271746079e-13,0.675583010725757,0.319,0.179,2.92075375795892e-09,"4","Trim56"
"Otud4",1.93533554602509e-13,0.640486770829331,0.31,0.172,3.39709448393783e-09,"4","Otud4"
"Magi1",2.2102657159535e-13,0.354007831122231,0.129,0.038,3.87967941121317e-09,"4","Magi1"
"Tasor",2.33449836235137e-13,0.702701986318005,0.423,0.298,4.09774497543536e-09,"4","Tasor"
"Gch1",2.54976198324698e-13,0.465249991732194,0.161,0.056,4.47559720919343e-09,"4","Gch1"
"Pitpnm2",2.88238643035456e-13,0.516685990313963,0.198,0.079,5.05945290120136e-09,"4","Pitpnm2"
"Dbf4",2.99550187724666e-13,0.315950618879637,0.121,0.034,5.25800444513106e-09,"4","Dbf4"
"Ppp1r15b",3.25324583421389e-13,0.680938726488277,0.335,0.197,5.71042241279565e-09,"4","Ppp1r15b"
"Ddah2",3.55307454794586e-13,0.681327685025763,0.573,0.519,6.23671175400937e-09,"4","Ddah2"
"Ifit2",3.84573307204155e-13,0.734941354551506,0.246,0.116,6.75041526135453e-09,"4","Ifit2"
"Mcu",4.10910429913429e-13,0.503884145163206,0.226,0.1,7.21271077627042e-09,"4","Mcu"
"Sgk3",4.18665845515591e-13,0.460270960005098,0.234,0.107,7.34884158633517e-09,"4","Sgk3"
"Fscn1",4.87461133734756e-13,0.782934234834402,0.48,0.382,8.55640528044616e-09,"4","Fscn1"
"Lamp1",5.46698044312233e-13,0.398886696199017,0.931,0.933,9.59619077181263e-09,"4","Lamp1"
"Sptan1",5.52091498492555e-13,0.701694419802118,0.621,0.595,9.69086207303981e-09,"4","Sptan1"
"Etv3",5.80373240055637e-13,0.571708304818324,0.25,0.12,1.01872914826966e-08,"4","Etv3"
"Ddx17",6.11505022063681e-13,0.685253365249757,0.605,0.565,1.07337476522838e-08,"4","Ddx17"
"Kctd20",6.26424588054399e-13,0.618355108723147,0.335,0.198,1.09956307941189e-08,"4","Kctd20"
"Pabpc4l",6.31430022254993e-13,0.379823347935103,0.133,0.041,1.10834911806419e-08,"4","Pabpc4l"
"Magi3",6.75621853973619e-13,0.506241045985638,0.202,0.084,1.18591904027989e-08,"4","Magi3"
"Slc12a7",6.77170874123858e-13,0.312196928768386,0.129,0.039,1.18863803534961e-08,"4","Slc12a7"
"Adam10",6.96963659413588e-13,0.6810522896386,0.476,0.37,1.22338031136867e-08,"4","Adam10"
"Atp6v1a",8.67820980568698e-13,0.710767603269176,0.46,0.348,1.52328616719224e-08,"4","Atp6v1a"
"Nsf",1.06308458351573e-12,0.617209642358253,0.274,0.143,1.86603236944516e-08,"4","Nsf"
"Prrc2b",1.06551405294419e-12,0.683050412355078,0.605,0.58,1.87029681713293e-08,"4","Prrc2b"
"Hexim1",1.08162530355541e-12,0.712270754165725,0.415,0.292,1.8985768953308e-08,"4","Hexim1"
"Rnd1",1.15461128476709e-12,0.422864856642229,0.117,0.033,2.02668918815167e-08,"4","Rnd1"
"Syne1",1.2278148524766e-12,0.744120985642228,0.363,0.23,2.15518341055217e-08,"4","Syne1"
"Ubc1",1.25698343289865e-12,0.29565045305497,0.976,0.962,2.20638301976699e-08,"4","Ubc"
"Setd5",1.39921366895306e-12,0.665518658215028,0.476,0.376,2.45603975311331e-08,"4","Setd5"
"Ints6",1.53679407627592e-12,0.657050053031665,0.278,0.147,2.69753464208712e-08,"4","Ints6"
"Map3k3",1.8866199995867e-12,0.539244945639676,0.23,0.107,3.31158408527453e-08,"4","Map3k3"
"Anp32a",2.56334000312078e-12,0.625752227811615,0.633,0.632,4.49943070747791e-08,"4","Anp32a"
"Usp38",2.6875849178483e-12,0.51487095852897,0.202,0.086,4.71751780629912e-08,"4","Usp38"
"Pard3b",2.83510913455404e-12,0.596685705261837,0.246,0.119,4.9764670638827e-08,"4","Pard3b"
"Armcx1",3.42500095655825e-12,0.714040758085752,0.319,0.187,6.0119041790467e-08,"4","Armcx1"
"Tmed5",3.47939143146419e-12,0.690854464788761,0.476,0.383,6.1073757796491e-08,"4","Tmed5"
"Sesn2",3.61706705833967e-12,0.425199441028972,0.161,0.06,6.34903780750362e-08,"4","Sesn2"
"Hdac1",3.65240878857731e-12,0.698832558206063,0.48,0.392,6.41107314658975e-08,"4","Hdac1"
"Rnf19a",3.98300010336906e-12,0.648936935846691,0.319,0.188,6.99136008144371e-08,"4","Rnf19a"
"Cdc42",4.28809508622774e-12,0.371429430026939,0.911,0.907,7.52689330485556e-08,"4","Cdc42"
"Fam189a2",5.67079343672182e-12,0.531668150732774,0.23,0.108,9.9539437194778e-08,"4","Fam189a2"
"Jarid2",5.78412333214883e-12,0.525675192740293,0.242,0.118,1.01528716849208e-07,"4","Jarid2"
"Zcchc14",6.06048038293518e-12,0.666312328232622,0.56,0.505,1.06379612161661e-07,"4","Zcchc14"
"Rab43",6.34719584005495e-12,0.719006523568952,0.315,0.187,1.11412328580485e-07,"4","Rab43"
"Gxylt1",6.48667641473666e-12,0.531831709677765,0.246,0.122,1.13860631107873e-07,"4","Gxylt1"
"Csprs",6.87448547302952e-12,0.530406918826641,0.19,0.079,1.20667843508087e-07,"4","Csprs"
"Tgfbrap1",6.94414687895383e-12,0.56611193573477,0.25,0.127,1.21890610166277e-07,"4","Tgfbrap1"
"C1qtnf1",7.17310102199539e-12,0.677264992717483,0.411,0.299,1.25909442239085e-07,"4","C1qtnf1"
"Sqstm11",7.4592672721489e-12,0.562044671414386,0.645,0.645,1.3093251842803e-07,"4","Sqstm1"
"Dennd6a",7.55837774603919e-12,0.709301931210871,0.383,0.264,1.32672204576226e-07,"4","Dennd6a"
"Mark2",7.59530280809489e-12,0.625169404402541,0.347,0.22,1.3332035019049e-07,"4","Mark2"
"Eif4enif1",7.65008666785128e-12,0.634864483288484,0.315,0.187,1.34281971280793e-07,"4","Eif4enif1"
"Gigyf1",7.91279323044963e-12,0.575932664552461,0.286,0.158,1.38893259574082e-07,"4","Gigyf1"
"H2-T232",8.81282775866182e-12,0.527335357445382,0.798,0.822,1.54691565647791e-07,"4","H2-T23"
"Dnm2",1.06192995477782e-11,0.716145090891111,0.415,0.309,1.8640056496215e-07,"4","Dnm2"
"Iqsec1",1.10698695230046e-11,0.610974236843891,0.278,0.151,1.94309419737299e-07,"4","Iqsec1"
"Nckap1",1.11379445551979e-11,0.727923457491803,0.54,0.497,1.95504340777388e-07,"4","Nckap1"
"Tnfrsf1a",1.13806837773589e-11,0.484683234212677,0.762,0.787,1.99765142343981e-07,"4","Tnfrsf1a"
"Me2",1.21190736336646e-11,0.477285477354313,0.218,0.101,2.12726099491715e-07,"4","Me2"
"Rufy3",1.26181685216105e-11,0.418387518352691,0.177,0.072,2.21486712059829e-07,"4","Rufy3"
"Mink1",1.29251634512741e-11,0.607927304759976,0.25,0.128,2.26875394060215e-07,"4","Mink1"
"Myo18a1",1.30010818574841e-11,0.691386456682539,0.371,0.249,2.28207989844419e-07,"4","Myo18a"
"Rfx7",1.3949653962862e-11,0.514521542838129,0.238,0.118,2.44858276010117e-07,"4","Rfx7"
"Hipk1",1.4500243794629e-11,0.70216859087218,0.456,0.357,2.54522779327124e-07,"4","Hipk1"
"Aplp2",1.47375834132062e-11,0.467517202811562,0.794,0.821,2.58688801652008e-07,"4","Aplp2"
"Nr3c1",1.607180435262e-11,0.626056901266643,0.641,0.646,2.82108381801539e-07,"4","Nr3c1"
"Ddah1",1.65183912543683e-11,0.425556131128917,0.153,0.057,2.89947321687926e-07,"4","Ddah1"
"Cramp1l",1.67980258513536e-11,0.52207039110248,0.21,0.095,2.9485574776881e-07,"4","Cramp1l"
"Kctd12b",1.69290572335904e-11,0.650149216735585,0.266,0.143,2.97155741621212e-07,"4","Kctd12b"
"Klf13",1.71909843600735e-11,0.732859794129975,0.548,0.506,3.0175334847237e-07,"4","Klf13"
"Tbxa2r",1.83172573251313e-11,0.638376286086628,0.27,0.146,3.2152281782803e-07,"4","Tbxa2r"
"Rc3h1",1.88979988315079e-11,0.671374816897733,0.359,0.237,3.31716573489457e-07,"4","Rc3h1"
"Flywch1",2.05991445589824e-11,0.606241193021855,0.367,0.243,3.61576784443819e-07,"4","Flywch1"
"Plk3",2.10363932235429e-11,0.434278560750289,0.206,0.092,3.69251810252849e-07,"4","Plk3"
"mt-Nd2",2.32665485132564e-11,0.382983287791273,0.948,0.956,4.08397726053189e-07,"4","mt-Nd2"
"Pak2",2.52234540408373e-11,0.704156519608989,0.52,0.466,4.42747288778817e-07,"4","Pak2"
"Serpinb6b",2.56781127323271e-11,0.463840810039187,0.194,0.082,4.50727912790538e-07,"4","Serpinb6b"
"Shroom4",2.91121055040324e-11,0.348175061702901,0.113,0.035,5.1100478791228e-07,"4","Shroom4"
"Slf1",2.99373936945343e-11,0.503391443305607,0.194,0.085,5.25491071520161e-07,"4","Slf1"
"Fos2",3.03843660727413e-11,0.316023058046327,0.976,0.855,5.33336777674829e-07,"4","Fos"
"Tollip",3.08881893326192e-11,0.635236062710386,0.27,0.149,5.42180387355465e-07,"4","Tollip"
"Pum2",3.09184846114974e-11,0.693045190038392,0.488,0.414,5.42712160385614e-07,"4","Pum2"
"Dnajb6",3.51916078950219e-11,0.573788258591625,0.605,0.617,6.17718293381319e-07,"4","Dnajb6"
"Prrc2c",3.8440216464663e-11,0.583931533398709,0.641,0.66,6.7474111960423e-07,"4","Prrc2c"
"Pan3",4.49841261832483e-11,0.612881083011183,0.298,0.175,7.89606366894557e-07,"4","Pan3"
"Stard9",4.65140906972823e-11,0.514323423267866,0.21,0.097,8.16461834009396e-07,"4","Stard9"
"Rlim",5.91527194635211e-11,0.677009370553209,0.383,0.271,1.03830768474319e-06,"4","Rlim"
"Pttg1ip",6.11971543375551e-11,0.530317484741259,0.69,0.706,1.0741936500871e-06,"4","Pttg1ip"
"Vangl1",6.58233059570285e-11,0.511876487957016,0.202,0.092,1.15539648946372e-06,"4","Vangl1"
"Phc3",6.725479563307e-11,0.576052802781465,0.323,0.201,1.18052342774728e-06,"4","Phc3"
"Tcf7l1",7.55555838519254e-11,0.658596027695596,0.351,0.236,1.32622716335285e-06,"4","Tcf7l1"
"Phldb21",9.53410468939901e-11,0.613314918264469,0.573,0.506,1.67352139613021e-06,"4","Phldb2"
"Slc26a2",9.71610871933441e-11,0.485914283438906,0.194,0.087,1.70546856350477e-06,"4","Slc26a2"
"Stag2",9.75036296587854e-11,0.578274100992638,0.423,0.319,1.71148121140066e-06,"4","Stag2"
"Trps1",9.91175037797240e-11,0.577624546831822,0.331,0.21,1.7398095438455e-06,"4","Trps1"
"Dse1",1.0643337853339e-10,0.79119406414097,0.516,0.479,1.8682250933966e-06,"4","Dse"
"Il17ra",1.15666954831376e-10,0.539986578043782,0.226,0.111,2.03030205815514e-06,"4","Il17ra"
"N4bp1",1.1788949602692e-10,0.563103709587647,0.282,0.161,2.06931432376053e-06,"4","N4bp1"
"Mafg",1.48757338604935e-10,0.649317260213533,0.387,0.281,2.61113756453242e-06,"4","Mafg"
"Med13",1.61537352551655e-10,0.750662733102786,0.407,0.313,2.8354651493392e-06,"4","Med13"
"Zfp800",1.63104483482219e-10,0.478164006396707,0.242,0.126,2.86297299856338e-06,"4","Zfp800"
"Nfe2l1",1.67458280462118e-10,0.685359595397938,0.565,0.56,2.93939519695156e-06,"4","Nfe2l1"
"Ranbp2",1.72623969384816e-10,0.766368573188931,0.399,0.295,3.03006853461168e-06,"4","Ranbp2"
"Ash1l",1.84858460024575e-10,0.650346713328685,0.508,0.458,3.24482054881137e-06,"4","Ash1l"
"Apbb2",1.88618920765966e-10,0.709467854735833,0.435,0.341,3.310827916205e-06,"4","Apbb2"
"Git2",1.91093009070937e-10,0.552513995157859,0.286,0.167,3.35425558822216e-06,"4","Git2"
"Stat5b",2.25644334327592e-10,0.498841576430596,0.23,0.117,3.96073500045222e-06,"4","Stat5b"
"mt-Nd4",2.30498345351411e-10,0.301236757050569,0.984,0.968,4.04593745595332e-06,"4","mt-Nd4"
"Shisa51",2.53605863323008e-10,0.59862073050478,0.585,0.587,4.45154371890876e-06,"4","Shisa5"
"Rbm25",2.58089537712408e-10,0.622986975218927,0.508,0.457,4.5302456554659e-06,"4","Rbm25"
"Grk2",2.60638814205794e-10,0.557647833274342,0.319,0.203,4.57499310575429e-06,"4","Grk2"
"Cdr2l",2.7359616285157e-10,0.654012234579266,0.347,0.238,4.80243344653361e-06,"4","Cdr2l"
"Oaz2",3.13575847300133e-10,0.783471499210707,0.464,0.394,5.50419684765924e-06,"4","Oaz2"
"Ctsd2",3.23508886911552e-10,0.426423541735111,0.843,0.872,5.67855149195848e-06,"4","Ctsd"
"Hip1",3.42195990589523e-10,0.644346149543334,0.427,0.337,6.00656622281791e-06,"4","Hip1"
"Tcp11l2",3.49655776242856e-10,0.690387562487002,0.367,0.259,6.13750784039085e-06,"4","Tcp11l2"
"Ldb1",3.58349992659194e-10,0.631514403091675,0.379,0.274,6.29011742114684e-06,"4","Ldb1"
"Nlk",3.7369877067503e-10,0.520278539476621,0.206,0.098,6.5595345216588e-06,"4","Nlk"
"Crebbp",4.41084793880381e-10,0.622379689399078,0.488,0.422,7.74236138698232e-06,"4","Crebbp"
"Scyl2",4.76685490915122e-10,0.437012497178239,0.194,0.089,8.36726042203314e-06,"4","Scyl2"
"Larp4b",4.87839805388479e-10,0.592822450236712,0.351,0.24,8.56305210398397e-06,"4","Larp4b"
"Slc12a6",5.00821955391283e-10,0.575773683253419,0.262,0.149,8.7909277829832e-06,"4","Slc12a6"
"Ubr5",5.04526484864627e-10,0.691419110857176,0.391,0.295,8.85595338882879e-06,"4","Ubr5"
"Ywhab",5.09923401170744e-10,0.464715293796272,0.778,0.844,8.95068546075006e-06,"4","Ywhab"
"Hnrnpf",5.98855084179962e-10,0.527928831179744,0.73,0.78,1.05117032926109e-05,"4","Hnrnpf"
"Jund2",6.20496165858588e-10,0.316835206297484,0.96,0.931,1.08915691993158e-05,"4","Jund"
"Atp6v0a2",7.18011899938591e-10,0.681265955577591,0.367,0.263,1.26032628796221e-05,"4","Atp6v0a2"
"Cpeb4",8.48873144590573e-10,0.759379710842707,0.371,0.274,1.49002703069983e-05,"4","Cpeb4"
"Zfp503",9.02399035759778e-10,0.803470975593686,0.379,0.276,1.58398102746914e-05,"4","Zfp503"
"Acap2",9.68077138175584e-10,0.653968523953828,0.476,0.413,1.6992658006396e-05,"4","Acap2"
"Pggt1b",1.02077457553965e-09,0.610650464960276,0.31,0.2,1.79176561244474e-05,"4","Pggt1b"
"Zc3h12a",1.06763061084376e-09,0.549223774610603,0.258,0.143,1.87401201121405e-05,"4","Zc3h12a"
"Slc20a1",1.10235147552083e-09,0.419549696848813,0.177,0.079,1.93495754498171e-05,"4","Slc20a1"
"Kdm5a",1.11248542754102e-09,0.743581384456674,0.367,0.269,1.95274567096275e-05,"4","Kdm5a"
"Ubald2",1.11264004882604e-09,0.577946336768341,0.456,0.381,1.95301707770434e-05,"4","Ubald2"
"Flrt2",1.14243696158465e-09,0.613441109219966,0.238,0.127,2.00531959866954e-05,"4","Flrt2"
"Kctd10",1.20982032140672e-09,0.592158328488107,0.472,0.405,2.12359761016522e-05,"4","Kctd10"
"Plod1",1.27049222918104e-09,0.592279487912723,0.516,0.469,2.23009500988147e-05,"4","Plod1"
"Tmbim1",1.38392322139029e-09,0.616561610943722,0.423,0.345,2.42920043050637e-05,"4","Tmbim1"
"Itsn1",1.81652810223041e-09,0.654647993045285,0.399,0.309,3.18855177784504e-05,"4","Itsn1"
"Swap70",1.82357600377522e-09,0.615907039014332,0.315,0.206,3.20092295942665e-05,"4","Swap70"
"Lrp5",1.82401354167745e-09,0.589901254542001,0.347,0.244,3.20169096970643e-05,"4","Lrp5"
"Sft2d21",1.84762062952694e-09,0.597831627519191,0.302,0.189,3.24312849100863e-05,"4","Sft2d2"
"Rragc",1.88072389079996e-09,0.589525752168282,0.395,0.306,3.30123464552117e-05,"4","Rragc"
"Plcg1",1.97238695765765e-09,0.595311876030727,0.262,0.153,3.46213082677647e-05,"4","Plcg1"
"Ptp4a3",2.10174372845432e-09,0.488348580220838,0.298,0.184,3.68919076655586e-05,"4","Ptp4a3"
"Prkar1a",2.14863006562769e-09,0.424308230000156,0.794,0.853,3.77149035419628e-05,"4","Prkar1a"
"Ywhaz",2.29021312026343e-09,0.452596815283474,0.766,0.843,4.02001108999841e-05,"4","Ywhaz"
"Slc44a1",2.35193908237348e-09,0.637308810716388,0.363,0.264,4.12835867129018e-05,"4","Slc44a1"
"Etf1",2.41061937310517e-09,0.560806725907532,0.44,0.355,4.2313601856115e-05,"4","Etf1"
"Sh2b3",2.7744465647067e-09,0.558791192416545,0.282,0.174,4.86998605502968e-05,"4","Sh2b3"
"Git1",3.08452988053179e-09,0.540003466430362,0.262,0.153,5.41427529929746e-05,"4","Git1"
"Azin1",3.18000305601185e-09,0.721985420834351,0.359,0.262,5.5818593642176e-05,"4","Azin1"
"Fzd5",3.42192753328462e-09,0.328142248123961,0.121,0.044,6.00650939917449e-05,"4","Fzd5"
"Ahr",3.49792904762703e-09,0.630365825239119,0.347,0.242,6.13991485729973e-05,"4","Ahr"
"Efnb1",3.60614691726019e-09,0.996243035255907,0.476,0.432,6.32986968386682e-05,"4","Efnb1"
"Wdr37",3.93547218120278e-09,0.455520886992185,0.194,0.095,6.90793431966524e-05,"4","Wdr37"
"Gm12940",4.14420498394011e-09,0.306785436481317,0.121,0.045,7.27432300831008e-05,"4","Gm12940"
"Siah2",4.38111355302899e-09,0.475793254354344,0.214,0.112,7.69016861963179e-05,"4","Siah2"
"Nol4l",4.4777823911024e-09,0.407921051143167,0.101,0.033,7.85985143110205e-05,"4","Nol4l"
"Srgap2",4.56839496510595e-09,0.636761752997747,0.343,0.247,8.01890368225047e-05,"4","Srgap2"
"Hook3",4.81309264212068e-09,0.563973000906959,0.544,0.522,8.44842151471443e-05,"4","Hook3"
"Mark4",5.5605305229422e-09,0.439940024301741,0.206,0.106,9.76039922692045e-05,"4","Mark4"
"Marcks1",5.57309583072753e-09,0.386742784086249,0.923,0.929,9.78245511167603e-05,"4","Marcks"
"Dmxl2",6.14942266660799e-09,0.319665541765604,0.101,0.034,0.00010794081606697,"4","Dmxl2"
"Gcc1",6.42818087260848e-09,0.411197769500798,0.185,0.09,0.000112833858856897,"4","Gcc1"
"Dram2",6.49481782164252e-09,0.548328989203532,0.278,0.174,0.000114003537223291,"4","Dram2"
"Cblb",6.6638012112914e-09,0.489444248874729,0.262,0.155,0.000116969702661798,"4","Cblb"
"Abi1",6.94284718847908e-09,0.633569835068698,0.435,0.368,0.000121867796699373,"4","Abi1"
"Srsf2",7.00152267973112e-09,0.514514502682633,0.625,0.657,0.00012289772759732,"4","Srsf2"
"Isg151",7.00811883173733e-09,0.619354824557522,0.504,0.407,0.000123013509853485,"4","Isg15"
"Crem",7.24812775719752e-09,0.579594834609526,0.238,0.134,0.000127226386522088,"4","Crem"
"Bmp2k",7.39737060890547e-09,0.62660818866183,0.411,0.333,0.000129846046298118,"4","Bmp2k"
"Ccnyl1",7.45712788152873e-09,0.351926782444121,0.125,0.048,0.000130894965704474,"4","Ccnyl1"
"Rgs3",7.49488387812303e-09,0.591663141956599,0.399,0.315,0.000131557696712694,"4","Rgs3"
"Ubl3",7.8034472457795e-09,0.543980369721135,0.556,0.543,0.000136973909505168,"4","Ubl3"
"Mxd4",8.45002880839538e-09,0.52285751620327,0.673,0.713,0.000148323355673764,"4","Mxd4"
"Gse1",9.44884691377232e-09,0.366345763606241,0.153,0.067,0.000165855609877446,"4","Gse1"
"Camsap2",9.71549457961672e-09,0.564835668988571,0.266,0.163,0.000170536076356012,"4","Camsap2"
"Gnaq",1.00395684161868e-08,0.631660020073574,0.444,0.381,0.000176224544409326,"4","Gnaq"
"Map7d1",1.05226167772852e-08,0.566477462552917,0.484,0.44,0.000184703492291687,"4","Map7d1"
"Ptk2",1.10414249753861e-08,0.664291753713387,0.331,0.234,0.000193810132592952,"4","Ptk2"
"Fam219a",1.11261001519027e-08,0.376038481001805,0.141,0.059,0.000195296435966347,"4","Fam219a"
"Trim30a",1.17936570792187e-08,0.601833668464107,0.371,0.278,0.000207014062711525,"4","Trim30a"
"Selenot",1.18028173419467e-08,0.59646184113107,0.472,0.433,0.00020717485280319,"4","Selenot"
"Mapre2",1.1986026185991e-08,0.555113681859524,0.339,0.24,0.0002103907176427,"4","Mapre2"
"Rab201",1.20218573959886e-08,0.617192743209851,0.323,0.215,0.000211019662871788,"4","Rab20"
"Slc25a28",1.22896972397921e-08,0.55125525987667,0.254,0.153,0.000215721055650071,"4","Slc25a28"
"Eif4ebp2",1.37124747135577e-08,0.617480957940966,0.383,0.296,0.000240695068647078,"4","Eif4ebp2"
"Ilrun",1.52149796356034e-08,0.539805407223747,0.327,0.226,0.000267068537543746,"4","Ilrun"
"Zfp36l2",1.56574583438412e-08,0.435745489713306,0.706,0.715,0.000274835366309445,"4","Zfp36l2"
"B3gnt2",1.74349208767519e-08,0.648913901781427,0.423,0.358,0.000306035166149627,"4","B3gnt2"
"Jcad",1.77692118917363e-08,0.551150434944055,0.306,0.205,0.000311902976335647,"4","Jcad"
"Serpinb6a",2.01457554242049e-08,0.470194846395068,0.71,0.74,0.000353618444961069,"4","Serpinb6a"
"Pafah1b1",2.07497882912892e-08,0.488655672259579,0.641,0.674,0.000364221033876999,"4","Pafah1b1"
"Rnf130",2.23569116817824e-08,0.592195666076042,0.5,0.465,0.000392430870750326,"4","Rnf130"
"Gas2l1",2.4810930336946e-08,0.484341667376387,0.238,0.137,0.000435506260204413,"4","Gas2l1"
"Mob1b",2.78016944057904e-08,0.571406197131071,0.306,0.207,0.000488003141904839,"4","Mob1b"
"Prkx",2.88295422322542e-08,0.477079924537763,0.218,0.12,0.000506044954802758,"4","Prkx"
"Klhl36",2.8946191779152e-08,0.471046649035916,0.218,0.12,0.000508092504299456,"4","Klhl36"
"Ugcg",2.95276602920186e-08,0.566022751369503,0.242,0.143,0.000518299021105802,"4","Ugcg"
"Irgm21",3.08671397844936e-08,0.586858598077538,0.302,0.199,0.000541810904637216,"4","Irgm2"
"Stx2",3.12644152474593e-08,0.589528486584471,0.327,0.231,0.000548784280838653,"4","Stx2"
"Aff1",3.20473261671803e-08,0.564879928419071,0.319,0.223,0.000562526716212516,"4","Aff1"
"Sp1",3.50032932573571e-08,0.589925612658603,0.387,0.308,0.000614412806546389,"4","Sp1"
"Tob1",3.73860677453461e-08,0.401136983796449,0.185,0.093,0.000656237647134061,"4","Tob1"
"Luzp1",3.86551338482944e-08,0.6620055520859,0.536,0.549,0.000678513564439111,"4","Luzp1"
"Top1",4.26191067383109e-08,0.467518068753934,0.633,0.656,0.000748093180577571,"4","Top1"
