"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Nans",4.32895213533863e-22,0.352239148242695,0.543,0.353,7.59860968315989e-18,"4","Nans"
"Fam20a",1.40340544854979e-32,0.350868525996977,0.336,0.143,2.46339758383945e-28,"4","Fam20a"
"Cemip21",4.83665572278513e-19,0.348515831125273,0.406,0.234,8.48978179020474e-15,"4","Cemip2"
"Actn1",1.38746945501398e-18,0.347962257613112,0.869,0.756,2.43542513438603e-14,"4","Actn1"
"AU020206",3.17964108649873e-31,0.347498843324236,0.323,0.134,5.58122399913122e-27,"4","AU020206"
"Ywhaz",2.97358322240861e-20,0.347234611652174,0.92,0.863,5.21953063029383e-16,"4","Ywhaz"
"Mmp141",3.43244699882325e-17,0.346781761737515,0.746,0.575,6.02497421703445e-13,"4","Mmp14"
"Crlf2",3.22515605309969e-19,0.346598256307849,0.717,0.546,5.66111642000588e-15,"4","Crlf2"
"Litaf",4.32804054561302e-20,0.346269825288249,0.799,0.665,7.59700956971453e-16,"4","Litaf"
"Crispld21",1.16321500187154e-12,0.346181653944579,0.66,0.511,2.04179129278511e-08,"4","Crispld2"
"Adprh",2.59347234347432e-16,0.345685646534574,0.753,0.585,4.55232200450047e-12,"4","Adprh"
"Fgf18",4.54209218098349e-19,0.343203752164321,0.271,0.132,7.97273440528032e-15,"4","Fgf18"
"Amn",3.77749888965004e-48,0.343097792458216,0.249,0.066,6.63064380100272e-44,"4","Amn"
"Anxa3",1.14989283968008e-18,0.342090489159427,0.607,0.427,2.01840690149045e-14,"4","Anxa3"
"F2r1",6.86141054745262e-20,0.340508099697321,0.939,0.844,1.20438339339436e-15,"4","F2r"
"Lhfp",3.82102861099007e-35,0.340096811484917,0.998,0.987,6.70705152087087e-31,"4","Lhfp"
"Akap6",4.4646650961045e-41,0.339954480836886,0.268,0.085,7.83682664319223e-37,"4","Akap6"
"Cstb",3.46890202720838e-17,0.339557024000667,0.814,0.703,6.08896372835887e-13,"4","Cstb"
"Unc5b2",3.82156546507239e-18,0.338654094998058,0.892,0.748,6.70799386084156e-14,"4","Unc5b"
"Col1a21",3.01555962193012e-23,0.336414867487826,1,0.991,5.29321180437395e-19,"4","Col1a2"
"Scml41",2.42462599337403e-20,0.335737338340954,0.408,0.232,4.25594600616944e-16,"4","Scml4"
"Myd88",5.56746325203191e-16,0.334976956484513,0.48,0.318,9.77256824629162e-12,"4","Myd88"
"Fam3c",8.94938530889782e-19,0.334443265806799,0.613,0.431,1.57088560327083e-14,"4","Fam3c"
"Chst11",8.95647586284722e-25,0.334024802639587,0.347,0.174,1.57213020820557e-20,"4","Chst11"
"Eif5a",8.27545320595219e-25,0.333662680496181,0.972,0.95,1.45259030124079e-20,"4","Eif5a"
"Dad1",7.00947584860299e-28,0.33111156183906,0.983,0.945,1.23037329570528e-23,"4","Dad1"
"Ccl19",0.00120721136030346,0.328862552813853,0.786,0.784,1,"4","Ccl19"
"Ppia",1.66606669682233e-40,0.328835234998312,0.996,0.997,2.92444687293223e-36,"4","Ppia"
"Pde2a",1.37844847749366e-30,0.328329638909608,0.324,0.139,2.41959061254461e-26,"4","Pde2a"
"Tnnt2",8.22326560946243e-24,0.328108730894315,0.178,0.061,1.44342981242894e-19,"4","Tnnt2"
"Prkar1a",1.76894700897313e-20,0.326278616069158,0.945,0.875,3.10503268485054e-16,"4","Prkar1a"
"Lsp1",1.37324098666722e-19,0.325727680508536,0.328,0.173,2.41044990389697e-15,"4","Lsp1"
"Anxa5",6.51255433593667e-28,0.325180437103678,0.983,0.962,1.14314866258696e-23,"4","Anxa5"
"Ppfibp1",5.47108274467416e-18,0.325141146206806,0.617,0.438,9.60339154172656e-14,"4","Ppfibp1"
"Hoxb2",1.09665296035675e-10,0.324885642550092,0.541,0.421,1.9249549413142e-06,"4","Hoxb2"
"Ngef",2.24765451809973e-36,0.324514966631534,0.252,0.083,3.94530797562046e-32,"4","Ngef"
"Rnf149",2.05924485386919e-32,0.323717714082863,0.294,0.115,3.61459249199658e-28,"4","Rnf149"
"Slc39a14",6.14652489465459e-17,0.322585827916539,0.306,0.169,1.07889951475872e-12,"4","Slc39a14"
"Mcfd2",2.98111355979421e-12,0.322421253315104,0.638,0.518,5.23274863150677e-08,"4","Mcfd2"
"Gucy2g",1.32100975044627e-36,0.322325744407464,0.23,0.071,2.31876841495834e-32,"4","Gucy2g"
"Ifi27",1.5689850105984e-24,0.322281374707578,0.968,0.916,2.75403938910336e-20,"4","Ifi27"
"Pomp",5.5369302186828e-22,0.322257091079371,0.926,0.855,9.71897361285393e-18,"4","Pomp"
"Acta22",1.55081739962934e-11,0.320935051149253,0.528,0.396,2.72214978156939e-07,"4","Acta2"
"Lrrc55",1.18283517519189e-40,0.32089102994952,0.203,0.053,2.07623058301433e-36,"4","Lrrc55"
"Fstl1",4.34261579361937e-23,0.320843934263836,0.989,0.95,7.62259350254009e-19,"4","Fstl1"
"Dchs2",8.86820481675352e-32,0.320368756834765,0.233,0.079,1.55663599148475e-27,"4","Dchs2"
"Cmklr1",3.1202538000388e-26,0.319773367386838,0.349,0.167,5.4769814952081e-22,"4","Cmklr1"
"Sesn3",2.98282952301665e-14,0.318981667316843,0.465,0.32,5.23576066175113e-10,"4","Sesn3"
"Ext1",1.89690321828012e-14,0.318827025822789,0.6,0.449,3.32963421904709e-10,"4","Ext1"
"Lox",2.81607130983144e-16,0.318551221773892,0.567,0.396,4.94304997014712e-12,"4","Lox"
"Plp2",8.2419161496482e-19,0.318504621365834,0.406,0.24,1.44670354174775e-14,"4","Plp2"
"Rab6b",2.44600423968826e-21,0.318303879934432,0.406,0.225,4.29347124192481e-17,"4","Rab6b"
"Dclk1",5.44613676166028e-30,0.317736477388679,0.285,0.113,9.55960385774229e-26,"4","Dclk1"
"Gtf3c4",2.89732160224813e-24,0.317237836756487,0.402,0.214,5.08566860842615e-20,"4","Gtf3c4"
"Cope",8.93886548212656e-18,0.315508790155365,0.856,0.764,1.56903905807768e-13,"4","Cope"
"B4galnt1",1.80894620538633e-43,0.314898979281782,0.252,0.074,3.17524327431463e-39,"4","B4galnt1"
"Ptp4a2",5.42056298748876e-15,0.314122697960356,0.787,0.67,9.51471421193901e-11,"4","Ptp4a2"
"Chst2",2.61351123283588e-15,0.313734082912272,0.4,0.254,4.58749626699682e-11,"4","Chst2"
"Cfl1",4.94355461802424e-23,0.313373815476018,0.962,0.943,8.67742142101795e-19,"4","Cfl1"
"Kdelr3",5.30432929370089e-15,0.312996917794951,0.649,0.478,9.31068920923318e-11,"4","Kdelr3"
"Pkm",7.95394944119282e-15,0.311003040474668,0.913,0.816,1.39615674541258e-10,"4","Pkm"
"Tmem200a",1.44553429756922e-15,0.309474242015131,0.387,0.24,2.53734635252325e-11,"4","Tmem200a"
"Tgfb3",3.74721619943582e-18,0.309198664714797,0.657,0.455,6.57748859486969e-14,"4","Tgfb3"
"Cald1",4.03747509453516e-16,0.308584516453616,0.968,0.936,7.08698003343756e-12,"4","Cald1"
"B4galt5",4.07153340558966e-14,0.307869347636595,0.402,0.257,7.14676258683154e-10,"4","B4galt5"
"Atp5f1",5.27161746694735e-22,0.307569410928436,0.939,0.865,9.25327013973268e-18,"4","Atp5f1"
"P4hb",2.05864417371478e-16,0.307458631777058,0.943,0.856,3.61353811812155e-12,"4","P4hb"
"Krtcap2",5.50374671822612e-23,0.307323889432673,0.958,0.91,9.66072661450231e-19,"4","Krtcap2"
"Kdelr2",2.57847582950594e-15,0.307315035663427,0.86,0.756,4.52599862353177e-11,"4","Kdelr2"
"Plaur",8.25203143165665e-48,0.306460116629536,0.207,0.048,1.44847907719869e-43,"4","Plaur"
"Fam78b",8.44522459758481e-46,0.306363048386103,0.245,0.067,1.48239027361406e-41,"4","Fam78b"
"Slc39a1",2.72907749166481e-12,0.305795748116109,0.786,0.663,4.79034972111924e-08,"4","Slc39a1"
"Reep3",2.16870762988196e-12,0.305716994595462,0.717,0.581,3.80673250273181e-08,"4","Reep3"
"Ubash3b",1.8481163753901e-30,0.30517874595944,0.309,0.128,3.24399867372224e-26,"4","Ubash3b"
"Spred1",6.48790024198658e-10,0.303436879878725,0.581,0.47,1.1388211294759e-05,"4","Spred1"
"Ranbp1",5.00031597733219e-16,0.303280800481771,0.806,0.686,8.7770546350112e-12,"4","Ranbp1"
"Atpif1",3.32998641258627e-18,0.3032246233474,0.939,0.908,5.84512515001268e-14,"4","Atpif1"
"Ppp1ca",8.15983932150483e-16,0.303086836365852,0.865,0.781,1.43229659610374e-11,"4","Ppp1ca"
"Lrrc59",8.59205439275376e-17,0.302604465366824,0.461,0.293,1.50816330756007e-12,"4","Lrrc59"
"Sh3pxd2b",2.14627378523204e-13,0.302104984152649,0.383,0.248,3.76735437521779e-09,"4","Sh3pxd2b"
"Actg11",3.26295648314328e-16,0.302012567087532,0.981,0.981,5.7274675148614e-12,"4","Actg1"
"Heyl",1.21843900859489e-11,0.301413858907772,0.632,0.496,2.13872599178661e-07,"4","Heyl"
"Megf11",4.65274558228277e-82,0.301062402399479,0.171,0.018,8.16696432058094e-78,"4","Megf11"
"Vat1",6.71504574052796e-15,0.299970778300637,0.546,0.389,1.17869197883487e-10,"4","Vat1"
"Slc25a5",2.29327401458812e-14,0.298716623479057,0.913,0.835,4.02538387780653e-10,"4","Slc25a5"
"Shisa5",5.51889043021116e-13,0.298246068457483,0.74,0.59,9.68730837214966e-09,"4","Shisa5"
"Serpinb1a",9.59561813068995e-50,0.297962744454335,0.159,0.028,1.68431885048001e-45,"4","Serpinb1a"
"Nradd",5.65422728373679e-14,0.297282124661226,0.531,0.378,9.92486515114318e-10,"4","Nradd"
"Fgf2",1.96070070514665e-15,0.297021868054959,0.381,0.238,3.44161794774392e-11,"4","Fgf2"
"Ybx1",1.346991935333e-19,0.296792287255609,0.964,0.946,2.36437494409002e-15,"4","Ybx1"
"Col6a1",7.82151392586104e-13,0.29644089720471,0.945,0.885,1.37291033940639e-08,"4","Col6a1"
"Txn1",2.89093334919714e-18,0.296353376673071,0.935,0.907,5.07445530784574e-14,"4","Txn1"
"Gmppb",1.84047714814066e-17,0.295362131951211,0.406,0.247,3.2305895381313e-13,"4","Gmppb"
"Snx3",1.28956031823421e-15,0.29451282352959,0.846,0.76,2.26356522659652e-11,"4","Snx3"
"Srsf9",5.05471300232175e-16,0.294057537985588,0.861,0.793,8.87253773297537e-12,"4","Srsf9"
"P3h4",3.75334157799194e-15,0.293421852622696,0.602,0.438,6.58824047184925e-11,"4","P3h4"
"Crispld1",2.36328564724218e-53,0.292891910134314,0.148,0.022,4.1482752966042e-49,"4","Crispld1"
"Ntrk3",4.10016198720387e-16,0.292626965127526,0.342,0.199,7.19701433613896e-12,"4","Ntrk3"
"Creb3l2",5.8589606433212e-13,0.29253400221682,0.592,0.44,1.02842336172217e-08,"4","Creb3l2"
"Copz2",1.0403052485919e-13,0.292446736999304,0.698,0.554,1.82604780285337e-09,"4","Copz2"
"Sap30",9.89847201820002e-17,0.291887335586576,0.349,0.202,1.73747879335465e-12,"4","Sap30"
"Hdlbp",2.86801992663039e-12,0.291642979357129,0.841,0.758,5.03423537721432e-08,"4","Hdlbp"
"Sptbn1",2.96772466700108e-13,0.291300628123366,0.979,0.926,5.20924710798699e-09,"4","Sptbn1"
"Naxd",6.74703195569382e-15,0.290554687887453,0.712,0.546,1.18430651918294e-10,"4","Naxd"
"Clec11a",4.30814297090785e-11,0.289772974933763,0.622,0.496,7.56208335683454e-07,"4","Clec11a"
"Slc7a5",6.14453615130199e-39,0.289178582083967,0.178,0.043,1.07855043063804e-34,"4","Slc7a5"
"Tpm3",2.47200560059705e-16,0.289131748789958,0.863,0.755,4.33911143072799e-12,"4","Tpm3"
"Myo1d",2.08598057771047e-15,0.288208954745641,0.605,0.437,3.66152170805519e-11,"4","Myo1d"
"Cd631",3.09246641939538e-25,0.287410893219914,0.994,0.988,5.4282063059647e-21,"4","Cd63"
"Hmgn1",4.37766439661476e-17,0.287361551906449,0.945,0.906,7.68411431537789e-13,"4","Hmgn1"
"Psma7",2.82453628721984e-19,0.287166940586771,0.918,0.847,4.95790854495698e-15,"4","Psma7"
"Elob",1.90819426340783e-30,0.287105516548564,0.992,0.982,3.34945339055976e-26,"4","Elob"
"Serf2",5.50088306150108e-27,0.286828613203944,0.992,0.994,9.65570003785285e-23,"4","Serf2"
"Cxcr4",2.90873439437736e-102,0.285525217373041,0.152,0.009,5.10570148245058e-98,"4","Cxcr4"
"St6galnac4",2.56068895855172e-18,0.285457799934163,0.357,0.203,4.49477732894583e-14,"4","St6galnac4"
"Arpc3",3.71359089321698e-20,0.2854380811516,0.96,0.925,6.51846609486376e-16,"4","Arpc3"
"Bhlhe41",3.62103052874973e-34,0.284303801890695,0.214,0.065,6.3559948871144e-30,"4","Bhlhe41"
"Rhbdf1",8.40041178068367e-13,0.283121556512468,0.484,0.342,1.4745242798634e-08,"4","Rhbdf1"
"Nrgn",7.84040641107315e-22,0.283119175249822,0.19,0.071,1.37622653733567e-17,"4","Nrgn"
"Msn",1.06903663032289e-12,0.28305372308464,0.797,0.679,1.87647999720578e-08,"4","Msn"
"Rer1",4.31139930011758e-15,0.282820436492143,0.913,0.846,7.56779919149638e-11,"4","Rer1"
"Psma3",3.56440379156629e-18,0.279504018224744,0.939,0.896,6.25659797533631e-14,"4","Psma3"
"Ost4",3.06767620492176e-19,0.279315236454001,0.96,0.942,5.38469204249917e-15,"4","Ost4"
"Tmem208",1.13032252682081e-14,0.279151772545041,0.74,0.581,1.98405513132858e-10,"4","Tmem208"
"Trib2",1.99429297828382e-11,0.279010712733317,0.583,0.432,3.5005824647816e-07,"4","Trib2"
"Pkd2",7.86835159743564e-11,0.278496927901599,0.693,0.559,1.38113175589788e-06,"4","Pkd2"
"Trim47",5.29190120164177e-11,0.277021134539638,0.624,0.495,9.28887417924181e-07,"4","Trim47"
"Cltb",1.15956173789853e-11,0.277019446315696,0.602,0.484,2.03537871853328e-07,"4","Cltb"
"Trappc4",3.10341190985521e-16,0.276520952655856,0.679,0.518,5.44741892536885e-12,"4","Trappc4"
"Inppl1",1.85516840607934e-12,0.275957564474055,0.476,0.339,3.25637710319106e-08,"4","Inppl1"
"Brk1",6.40321681855457e-14,0.27569142008919,0.848,0.761,1.12395664816088e-09,"4","Brk1"
"Selenos",8.30680412730491e-13,0.275108241415077,0.839,0.735,1.45809332846583e-08,"4","Selenos"
"Bcl7c",1.18162351719697e-12,0.273064923910788,0.685,0.552,2.07410375973585e-08,"4","Bcl7c"
"Susd6",3.40693524852145e-10,0.272916911080292,0.693,0.57,5.98019344172971e-06,"4","Susd6"
"Pdgfrb",3.38712695462442e-11,0.272760727532025,0.968,0.926,5.94542394345225e-07,"4","Pdgfrb"
"Gcsh",7.90999470033807e-15,0.272671791812169,0.461,0.311,1.38844136975034e-10,"4","Gcsh"
"Rgs3",3.15555518774906e-13,0.272416895408263,0.465,0.316,5.53894602105592e-09,"4","Rgs3"
"Fam129b",5.27083821065006e-14,0.272287615664035,0.537,0.373,9.25190231115404e-10,"4","Fam129b"
"Selenof",1.58394682260232e-25,0.270931031186008,0.985,0.981,2.78030185771385e-21,"4","Selenof"
"Avpi1",3.56099778667259e-18,0.270060835141778,0.334,0.185,6.2506194149464e-14,"4","Avpi1"
"Ass1",3.65069117966773e-21,0.269234643949265,0.345,0.176,6.40805822767077e-17,"4","Ass1"
"Flrt2",1.80487823358229e-13,0.268666865254614,0.235,0.123,3.16810276340699e-09,"4","Flrt2"
"Arl1",2.81164583961826e-15,0.267821438463539,0.892,0.795,4.93528194228194e-11,"4","Arl1"
"Lhfpl2",1.84750941224819e-12,0.267263796102004,0.518,0.371,3.24293327131925e-08,"4","Lhfpl2"
"Serf1",1.86577909498077e-11,0.266715574131438,0.526,0.398,3.27500204541975e-07,"4","Serf1"
"Gamt",4.49550175429031e-09,0.265772713264422,0.579,0.457,7.89095422930578e-05,"4","Gamt"
"Syt12",1.37608992117173e-32,0.265644153141771,0.173,0.047,2.41545063863274e-28,"4","Syt12"
"Anxa4",7.42455337355682e-12,0.265565299678488,0.414,0.28,1.30323185366043e-07,"4","Anxa4"
"Arhgef40",8.10051873797326e-14,0.265155087926689,0.613,0.445,1.42188405407645e-09,"4","Arhgef40"
"Ptgfrn1",2.83829198656236e-09,0.264147581953425,0.736,0.607,4.98205392401292e-05,"4","Ptgfrn"
"Ppib",1.95605586729458e-31,0.263698370390065,0.994,0.993,3.43346486386218e-27,"4","Ppib"
"Nr2f6",1.08656774451657e-13,0.263624107409513,0.704,0.557,1.90725236194994e-09,"4","Nr2f6"
"Cops6",5.28102858970022e-13,0.263460771286673,0.694,0.556,9.2697894835008e-09,"4","Cops6"
"H13",8.73243966448734e-12,0.263234954810124,0.725,0.591,1.53280513430746e-07,"4","H13"
"Fbln2",6.17468977733788e-31,0.262974263532131,0.18,0.052,1.08384329661612e-26,"4","Fbln2"
"Slc35b1",8.14720257591981e-13,0.261983277038607,0.562,0.416,1.4300784681512e-08,"4","Slc35b1"
"Shc4",4.19807325501559e-22,0.261594269869365,0.321,0.158,7.36887798452886e-18,"4","Shc4"
"Psmc5",2.06883686801883e-13,0.26075272513563,0.784,0.653,3.63142935443345e-09,"4","Psmc5"
"Sec11a",5.46604036784959e-14,0.260251891145809,0.882,0.794,9.59454065768639e-10,"4","Sec11a"
"Vamp5",2.28355420339404e-09,0.259740645440243,0.676,0.561,4.00832269321755e-05,"4","Vamp5"
"Rps2",4.29988348353001e-28,0.259416085887052,0.998,0.997,7.54758547864022e-24,"4","Rps2"
"Fkbp10",8.7579341420087e-07,0.257622091273599,0.584,0.491,0.0153728017994679,"4","Fkbp10"
"Eif4ebp1",7.82690502402721e-12,0.257435057601835,0.575,0.433,1.3738566388675e-07,"4","Eif4ebp1"
"Map1b1",5.68283476570512e-16,0.257352127383328,0.417,0.254,9.9750798642422e-12,"4","Map1b"
"Fkbp5",1.26395110338021e-19,0.2567060914558,0.279,0.134,2.21861337176329e-15,"4","Fkbp5"
"Plxdc21",1.92552619886713e-11,0.256362874632087,0.812,0.672,3.37987613687148e-07,"4","Plxdc2"
"Mrpl52",9.59579236764622e-16,0.25601765989048,0.962,0.915,1.68434943429294e-11,"4","Mrpl52"
"Ctsz1",8.86646993343808e-16,0.255445791567906,0.987,0.944,1.55633146741639e-11,"4","Ctsz"
"Pycr2",1.16271137681716e-13,0.255054333827063,0.435,0.291,2.04090727972717e-09,"4","Pycr2"
"Wwtr1",1.42576763334101e-11,0.254973823778073,0.806,0.686,2.50264992680348e-07,"4","Wwtr1"
"Inhba",1.36490154316795e-15,0.254461144959567,0.288,0.156,2.3958116787227e-11,"4","Inhba"
"Mbd3",4.2836203043323e-11,0.254394422628699,0.71,0.581,7.51903872019448e-07,"4","Mbd3"
"Vcam11",0.000857186369537148,0.254332935549314,0.85,0.808,1,"4","Vcam1"
"Golim4",5.70389486153868e-09,0.254330858469258,0.721,0.602,0.000100120466504588,"4","Golim4"
"Pla2g4a",4.99219470248198e-18,0.253355119929613,0.353,0.194,8.76279936126662e-14,"4","Pla2g4a"
"Cmpk1",4.99882349734174e-10,0.252667862858564,0.59,0.471,8.77443488488396e-06,"4","Cmpk1"
"Polr2e",2.18063309917272e-11,0.252184175382613,0.674,0.538,3.82766527897788e-07,"4","Polr2e"
"Yif1a",1.05209900528858e-10,0.252077407534861,0.575,0.445,1.84674938398304e-06,"4","Yif1a"
"Psmb5",2.83953933736388e-13,0.25160434189548,0.901,0.832,4.98424339887481e-09,"4","Psmb5"
"Dbi",6.64349013040923e-13,0.25104092323355,0.954,0.922,1.16613182259073e-08,"4","Dbi"
"Reep51",8.28818879475908e-14,0.250099645968296,0.913,0.849,1.45482577914406e-09,"4","Reep5"
"Lgals3",5.53593265623457e-23,0.250043791163796,0.163,0.054,9.71722259148853e-19,"4","Lgals3"
"Tcf211",1.24751008283716e-78,0.730168096888578,0.951,0.826,2.18975444840406e-74,"3","Tcf21"
"Ifi27l2a1",1.60215764497696e-37,0.683567165465741,0.874,0.713,2.81226731422806e-33,"3","Ifi27l2a"
"Acta21",2.21835770648399e-06,0.672391363277234,0.468,0.398,0.0389388328219135,"3","Acta2"
"Nrxn11",8.81091231513222e-81,0.672343788180652,0.89,0.558,1.54657943867516e-76,"3","Nrxn1"
"Fbln51",1.54365082877919e-78,0.653875464951247,0.79,0.45,2.70957029975612e-74,"3","Fbln5"
"Robo2",1.1669345843734e-65,0.626336759253203,0.834,0.582,2.04832027595062e-61,"3","Robo2"
"Cxcl121",3.58552537020852e-61,0.624320425891648,0.991,0.916,6.29367268232701e-57,"3","Cxcl12"
"Hsd11b1",5.9860290371121e-63,0.58507891173696,0.963,0.916,1.05072767688429e-58,"3","Hsd11b1"
"Alcam1",4.45839683910006e-39,0.582623526840791,0.815,0.633,7.82582397167234e-35,"3","Alcam"
"Adamtsl2",2.48242868228531e-54,0.561892310040757,0.949,0.854,4.3574070660154e-50,"3","Adamtsl2"
"Tagln3",6.14982978347718e-23,0.558204157204512,0.797,0.633,1.07947962189375e-18,"3","Tagln"
"Col14a11",4.95084484388689e-70,0.541997013847284,0.998,0.933,8.69021795447466e-66,"3","Col14a1"
"Tpm21",8.0601937417779e-28,0.541391732657381,0.598,0.406,1.41480580749427e-23,"3","Tpm2"
"Itga81",6.99116553092786e-37,0.52193838709654,0.838,0.694,1.22715928564377e-32,"3","Itga8"
"Pf41",7.74980175693843e-45,0.492401326120889,0.652,0.399,1.3603227023954e-40,"3","Pf4"
"Tgfbi1",8.54118817801303e-55,0.487239675458907,0.986,0.935,1.49923476088663e-50,"3","Tgfbi"
"Itga11",2.04534361032436e-52,0.477037100272367,0.964,0.818,3.59019163920235e-48,"3","Itga1"
"Igfbp31",9.26055366277476e-28,0.474816911024126,0.689,0.469,1.62550498442685e-23,"3","Igfbp3"
"Adamts5",1.91840491677545e-31,0.463757183951749,0.81,0.623,3.36737615041595e-27,"3","Adamts5"
"Prss231",2.72870068415034e-32,0.463587026873276,0.824,0.651,4.78968831088909e-28,"3","Prss23"
"Apoc11",1.67163087899456e-18,0.452405841530095,0.69,0.547,2.93421368189914e-14,"3","Apoc1"
"Tbx201",9.17758852804224e-29,0.442626449551896,0.72,0.545,1.61094211432726e-24,"3","Tbx20"
"Ppp1r14a1",3.02334071606237e-43,0.439072854829308,0.734,0.464,5.30686995890427e-39,"3","Ppp1r14a"
"Ly6e1",4.8149454313986e-51,0.431761216518547,0.994,0.947,8.45167371573396e-47,"3","Ly6e"
"G0s21",1.99077658325246e-46,0.421959323376373,0.978,0.9,3.49441013658304e-42,"3","G0s2"
"Ogn",6.11411912477094e-42,0.419604362495257,0.389,0.176,1.07321132997104e-37,"3","Ogn"
"Il11ra1",4.20265722499235e-40,0.404950111539372,0.956,0.83,7.37692422702908e-36,"3","Il11ra1"
"Actn41",4.02629798389582e-39,0.399419595001268,0.978,0.894,7.06736085113233e-35,"3","Actn4"
"Rnaset2a",1.47906622434611e-34,0.38804679563061,0.882,0.748,2.59620494359473e-30,"3","Rnaset2a"
"Cdc42ep3",3.82414061587447e-26,0.386238978305223,0.604,0.401,6.71251402304445e-22,"3","Cdc42ep3"
"Ednrb1",5.94833709253187e-37,0.381026300537302,0.699,0.429,1.04411160985212e-32,"3","Ednrb"
"Smad61",2.47773849325506e-28,0.380073054529574,0.474,0.284,4.3491743772106e-24,"3","Smad6"
"Ramp2",1.06283118474594e-26,0.380050802970829,0.815,0.664,1.86558757858455e-22,"3","Ramp2"
"Qpct1",7.79037914050474e-31,0.379834108861034,0.599,0.392,1.3674452505328e-26,"3","Qpct"
"Tnxb1",3.98399146860178e-34,0.37385669785945,0.549,0.319,6.99310022483671e-30,"3","Tnxb"
"Dapk21",5.2847864289209e-27,0.370903738033191,0.609,0.414,9.27638561868486e-23,"3","Dapk2"
"Sept41",1.72979672004849e-47,0.363385172532786,0.991,0.944,3.03631218270112e-43,"3","Sept4"
"Myl91",6.38153722378759e-16,0.35908599152541,0.478,0.342,1.12015122889144e-11,"3","Myl9"
"Ccnd1",9.90229212205406e-19,0.352483462086088,0.575,0.42,1.73814933618415e-14,"3","Ccnd1"
"Eng1",2.54711454503155e-33,0.352372659186485,0.989,0.957,4.47095016089388e-29,"3","Eng"
"Eva1b1",6.73650482885266e-43,0.346891492565724,0.988,0.97,1.18245869260851e-38,"3","Eva1b"
"Emp2",1.03515037963787e-27,0.343257506155486,0.882,0.755,1.81699946137835e-23,"3","Emp2"
"Id1",2.61368056280934e-19,0.342919658055532,0.341,0.2,4.58779349189923e-15,"3","Id1"
"Colec111",1.17984672993502e-61,0.338261485079283,0.996,0.968,2.07098496505494e-57,"3","Colec11"
"Raph11",1.60851081915194e-28,0.326228318292756,0.936,0.842,2.8234190408574e-24,"3","Raph1"
"Ehd31",1.88258085611185e-45,0.325633833279622,0.721,0.44,3.30449417673314e-41,"3","Ehd3"
"Rspo31",7.85631796566861e-45,0.32185354177631,0.84,0.594,1.37901949251381e-40,"3","Rspo3"
"Reln1",4.84718901698579e-57,0.320127638042968,0.843,0.512,8.50827088151516e-53,"3","Reln"
"Tmem471",5.64158128342684e-32,0.313392383153907,0.733,0.51,9.90266762679914e-28,"3","Tmem47"
"Rnaset2b",3.14401809911627e-20,0.310081814916864,0.826,0.692,5.51869496937878e-16,"3","Rnaset2b"
"Pam1",8.03450543099896e-29,0.306941344433916,0.989,0.961,1.41029673830325e-24,"3","Pam"
"Bmyc1",1.35210950300622e-17,0.304885750284848,0.812,0.682,2.37335781062681e-13,"3","Bmyc"
"Nr1h41",4.25393910971252e-26,0.302493701874197,0.666,0.456,7.46693931927839e-22,"3","Nr1h4"
"Acaa21",5.48215933788994e-18,0.300286513619062,0.795,0.663,9.62283428579821e-14,"3","Acaa2"
"Loxl2",8.36342141534623e-22,0.300055476300671,0.671,0.495,1.46803136103572e-17,"3","Loxl2"
"Unc5b1",3.51045367179613e-19,0.296538273212889,0.865,0.745,6.16189933010375e-15,"3","Unc5b"
"Arvcf1",6.12253119741035e-26,0.293979662593578,0.72,0.51,1.07468790108144e-21,"3","Arvcf"
"Nid1",1.48381681336708e-21,0.293381387480621,0.936,0.87,2.60454365250323e-17,"3","Nid1"
"Clec14a1",6.98610868023224e-25,0.29306694890529,0.474,0.282,1.22627165664117e-20,"3","Clec14a"
"Cks21",1.01171906768772e-34,0.292739672728943,0.616,0.365,1.77587047951226e-30,"3","Cks2"
"Frzb",1.24664165298568e-21,0.290510447539285,0.711,0.537,2.18823009348576e-17,"3","Frzb"
"Plac81",2.97717902807886e-21,0.289220231608773,0.961,0.894,5.22584234798683e-17,"3","Plac8"
"Sparc",5.96072141685338e-31,0.288556885713986,0.999,0.999,1.04628543030027e-26,"3","Sparc"
"Tmem204",2.8777597568259e-17,0.28667873234036,0.86,0.761,5.05133170115651e-13,"3","Tmem204"
"Kctd12",5.47334974229969e-22,0.285080654770065,0.4,0.237,9.60737080265864e-18,"3","Kctd12"
"Bst21",8.43220744968249e-16,0.280299651200528,0.915,0.851,1.48010537364277e-11,"3","Bst2"
"Stbd11",2.03634539213562e-14,0.27193015713012,0.57,0.421,3.57439706681566e-10,"3","Stbd1"
"Bco11",1.49650369799908e-35,0.271668776378043,0.341,0.151,2.62681294109778e-31,"3","Bco1"
"Fn11",6.28971484650392e-18,0.270928869302659,0.95,0.842,1.10403364700683e-13,"3","Fn1"
"Ltbp4",1.34426016723487e-23,0.266356412823263,0.989,0.96,2.35957987154737e-19,"3","Ltbp4"
"1810058I24Rik",3.10479116281003e-18,0.266024586115821,0.935,0.876,5.44983992808045e-14,"3","1810058I24Rik"
"Selenbp11",1.51917913766302e-16,0.265943630819961,0.626,0.464,2.6666151403399e-12,"3","Selenbp1"
