"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sdc2",2.48832466127972e-14,0.369288019146538,0.846,0.652,4.3677562779443e-10
"Rflnb",2.44373212515886e-25,0.368827798105737,0.277,0.079,4.28948299929134e-21
"Ctsb",7.99710946635371e-17,0.368698009188752,0.92,0.775,1.40373262462907e-12
"Glrx3",1.35827525980736e-16,0.368695480169744,0.698,0.47,2.38418056353986e-12
"Hip1",1.37978509472661e-18,0.368370700694856,0.417,0.201,2.42193677677361e-14
"Plaur",5.87732574320394e-37,0.367141329757835,0.207,0.017,1.03164698770459e-32
"Atp5k",7.73122097950597e-16,0.367040769856424,0.873,0.753,1.35706121853268e-11
"Spcs2",8.97527532614352e-16,0.366026870173157,0.88,0.683,1.57543007799797e-11
"Nudt18",2.58375243273782e-30,0.36590979593374,0.292,0.072,4.53526064518469e-26
"Col18a1",1.13370093919961e-15,0.365077067443491,0.254,0.1,1.98998525857708e-11
"Emc10",2.93189157490887e-16,0.364517984146391,0.843,0.639,5.14634928143753e-12
"Prdx4",1.2476189154369e-12,0.364322133792071,0.738,0.56,2.1899454822664e-08
"Foxs1",1.0076120069546e-12,0.363889552832605,0.622,0.417,1.7686613558074e-08
"Atp5j",4.29671772082792e-24,0.363531627017806,0.97,0.907,7.54202861536925e-20
"Sem1",5.09659762210709e-27,0.363431462705013,0.964,0.943,8.94605780608458e-23
"Spred1",2.21555986908522e-11,0.363237190765451,0.581,0.4,3.88897223820529e-07
"Rps17",7.57692818219537e-21,0.362414333726369,0.977,0.94,1.32997820382075e-16
"Sdhb",2.93392677279018e-17,0.362190881783724,0.778,0.554,5.1499216642786e-13
"Gper1",8.16617493650797e-38,0.361895792589621,0.218,0.021,1.43340868660524e-33
"Stc2",2.22501908010387e-28,0.361210396552108,0.205,0.034,3.90557599130632e-24
"Zfp469",8.95490687980036e-39,0.361206766042921,0.228,0.023,1.57185480461136e-34
"Myh10",1.80707646595116e-17,0.360930930359622,0.438,0.223,3.17196132068406e-13
"1110065P20Rik",2.18731090046265e-17,0.360548974353415,0.674,0.417,3.83938682358209e-13
"Sub1",1.39139034636921e-16,0.360140540660647,0.846,0.692,2.44230747498187e-12
"Pgls",3.72922412181753e-19,0.359510376295833,0.856,0.669,6.5459071010263e-15
"Cuedc2",3.9833150893477e-16,0.359345879714911,0.626,0.397,6.99191297633203e-12
"Chmp2a",1.09048126767506e-17,0.358431085512705,0.846,0.652,1.91412176915004e-13
"Nfix",9.59342612138491e-15,0.357950039580869,0.852,0.63,1.68393408708669e-10
"Atp6ap2",2.83589472566996e-17,0.357492282559382,0.583,0.341,4.97784601196848e-13
"Psma4",3.43826003539756e-17,0.357225171737396,0.808,0.587,6.03517784013334e-13
"Cdk4",1.30249118743596e-15,0.357192196552351,0.725,0.503,2.28626278130635e-11
"Dhx58os",6.00233675153676e-37,0.357150920092512,0.205,0.017,1.05359016999725e-32
"Tusc3",4.14002586271056e-15,0.356951948285276,0.529,0.313,7.26698739681585e-11
"Atp6v0d1",1.33723133356614e-18,0.35693199265839,0.535,0.296,2.34724215980865e-14
"Gpr176",1.22918550423631e-34,0.356672038384905,0.216,0.026,2.157589315586e-30
"Cd81",2.8133627091037e-26,0.356329423894759,0.994,0.976,4.93829556328972e-22
"Ppia",1.29639007966455e-34,0.356233538580526,0.996,0.997,2.27555350683519e-30
"Pebp1",3.92190697775325e-18,0.355973374389515,0.941,0.848,6.88412331805027e-14
"Ass1",6.85607433496636e-24,0.355836418599862,0.345,0.123,1.20344672801665e-19
"Stk17b",1.6658707672422e-27,0.355759414515859,0.302,0.087,2.92410295774023e-23
"Srpx",3.72294569345309e-23,0.355513765970884,0.319,0.109,6.53488657571821e-19
"Ubash3b",1.17672510716146e-26,0.35549098179295,0.309,0.092,2.0655055806005e-22
"Slc38a10",8.4453107688506e-18,0.355386417415556,0.472,0.247,1.48240539925635e-13
"Cox6b1",1.34123046464981e-20,0.354562367033412,0.956,0.879,2.35426183459981e-16
"Vps29",1.81869418442166e-14,0.354380578495215,0.808,0.619,3.19235390191534e-10
"Pcbp4",1.23987033476044e-28,0.354331255625231,0.328,0.096,2.17634439860501e-24
"Gpr39",3.85700710916862e-31,0.353508277389834,0.285,0.066,6.77020457872368e-27
"Tor2a",1.24580735455784e-18,0.352545484585121,0.539,0.296,2.18676564945538e-14
"Golga7",5.79851896378434e-14,0.352200722063864,0.732,0.518,1.01781403371306e-09
"Psmb2",8.00245586529567e-17,0.351952200474688,0.882,0.73,1.40467107803535e-12
"Eif1ax",5.05352239399727e-17,0.351298160334963,0.7,0.448,8.87044785818341e-13
"Calr",1.02060662184011e-14,0.350909317102555,0.972,0.899,1.79147080331595e-10
"Adamtsl1",5.61887372714616e-19,0.350133433373517,0.37,0.165,9.86280905325965e-15
"Maged1",1.92397358940034e-12,0.350048555361866,0.793,0.585,3.37715084147442e-08
"Sox9",2.22095296645272e-27,0.349684351586203,0.195,0.03,3.89843874201446e-23
"Rexo2",3.62516036393353e-15,0.348914221866287,0.801,0.605,6.36324398681253e-11
"Nostrin",4.9426626756229e-26,0.348797812737684,0.285,0.078,8.67585579452088e-22
"Folr1",8.08792230451974e-38,0.348705080958345,0.231,0.026,1.41967300211235e-33
"R3hdm4",4.08790331684542e-17,0.348286649712676,0.586,0.339,7.17549669205876e-13
"Kitl",1.68624047258281e-17,0.348248722628457,0.433,0.214,2.9598579015246e-13
"Cda",9.7621593421014e-29,0.348232991307775,0.22,0.041,1.71355182931906e-24
"Atf5",7.07158518922971e-15,0.348044195026544,0.372,0.192,1.24127534826549e-10
"Pld3",8.28757795320842e-18,0.347167665742384,0.567,0.321,1.45471855812667e-13
"Timm23",3.3105172965386e-14,0.346424511405999,0.825,0.613,5.81095101061421e-10
"Atp5h",1.53214318456143e-24,0.345997998993459,0.966,0.938,2.68937093186068e-20
"Serpinb1a",1.0881804448286e-34,0.345783692365008,0.159,0.003,1.91008313480764e-30
"Pten",2.36529247532783e-13,0.345504956670376,0.81,0.628,4.15179788194294e-09
"Fkbp3",1.25964026079386e-15,0.345201404221965,0.657,0.415,2.21104654977147e-11
"Slc7a5",2.62384973855979e-32,0.345169869127904,0.178,0.014,4.605643446094e-28
"Rpl12",1.83136885728479e-21,0.344982132404231,0.983,0.965,3.214601755192e-17
"Nav3",1.01871492276674e-24,0.344738655525119,0.283,0.087,1.78815030393247e-20
"Isyna1",1.18309514902694e-13,0.344255541160677,0.787,0.574,2.07668691508699e-09
"Idh3a",3.00473895510553e-22,0.343987863038517,0.436,0.194,5.27421828789673e-18
"Bgn",2.42392211889503e-25,0.34270290808738,1,0.999,4.25471049529645e-21
"Elk3",2.53005192820284e-16,0.341835195555813,0.507,0.285,4.44100014957445e-12
"Ube2e2",2.76629571166412e-22,0.340205215792547,0.41,0.17,4.85567886268404e-18
"Col4a6",5.45423305889111e-31,0.339664848520781,0.169,0.013,9.57381528827157e-27
"Rab2a",4.92466587095147e-16,0.339580825476179,0.926,0.792,8.64426600328112e-12
"Dkk3",1.64369625114379e-12,0.339456369872591,0.584,0.381,2.8851800296327e-08
"Hypk",4.95236985660263e-14,0.339392006523707,0.643,0.435,8.69289480929459e-10
"Slc25a4",1.29738502214432e-22,0.339001195175181,0.979,0.951,2.27729992936992e-18
"Islr",2.96319123464158e-11,0.338743315708966,0.888,0.726,5.20128957416636e-07
"Snx9",1.44911407817963e-10,0.338583610681265,0.548,0.371,2.54362994142871e-06
"Fbln2",1.82868725637067e-31,0.338458962151979,0.18,0.016,3.20989474110744e-27
"Crispld1",2.17140576756236e-34,0.336657265469001,0.148,0,3.8114685438022e-30
"Txn1",1.71829265921273e-15,0.335977835879276,0.935,0.892,3.0161191047161e-11
"Arhgef40",6.43995755272971e-16,0.335920475185263,0.613,0.372,1.13040574923065e-11
"Vkorc1",9.1005329369456e-14,0.335892059755867,0.89,0.784,1.59741654642206e-09
"Sntg2",1.19461821043503e-33,0.335379879957791,0.222,0.03,2.0969133447766e-29
"Lgals3",2.37237157828605e-29,0.335261265359027,0.163,0.013,4.1642238313655e-25
"Surf4",1.77603553766785e-13,0.334992885552973,0.77,0.559,3.11747517926838e-09
"Mef2a",7.85756915625744e-09,0.334847126588508,0.634,0.461,0.000137923911399787
"Soat1",7.70335565056542e-19,0.334772907535834,0.364,0.163,1.35217001734375e-14
"Sec31a",3.76225857291857e-13,0.334424777469674,0.729,0.504,6.60389247304397e-09
"Siva1",1.58844446696162e-13,0.33382242712521,0.562,0.347,2.78819657285773e-09
"Rpl18",1.44027128115567e-30,0.33356949840085,0.992,0.997,2.52810817981254e-26
"Sfxn3",1.51823136051626e-20,0.333455967601681,0.353,0.143,2.66495150711418e-16
"Arhgdib",1.32162206929591e-07,0.333388823885959,0.757,0.636,0.00231984321823512
"Prkar1a",4.72398814483749e-15,0.33331317845623,0.945,0.833,8.29201639063325e-11
"Col4a3",1.65434750625621e-29,0.332547395340049,0.182,0.021,2.90387617773152e-25
"Rhoa",8.50720680377065e-21,0.332479132585821,0.985,0.934,1.49327001026586e-16
"Ap2m1",9.6438559307737e-15,0.332050939894829,0.71,0.495,1.69278603152871e-10
"Lsm7",4.7320814088507e-15,0.331902766428785,0.622,0.401,8.30622249695564e-11
"Pkd1",2.00948094043275e-12,0.33175608635189,0.537,0.337,3.52724189474161e-08
"Col5a1",5.15612782142988e-09,0.331733051542733,0.892,0.769,9.05055116495586e-05
"Eif3i",3.80010590971918e-15,0.331540746178224,0.867,0.69,6.67032590333008e-11
"Eef1g",2.34165630894805e-16,0.329615912422843,0.954,0.823,4.11030931909650e-12
"D130058E05Rik",1.06895829640524e-35,0.329250031821758,0.178,0.008,1.87634249768012e-31
"Mdh2",2.53564931830234e-12,0.329104654633127,0.763,0.566,4.4508252484161e-08
"Nrgn",2.61423577340608e-18,0.328055379545594,0.19,0.05,4.58876805305969e-14
"Srm",6.16291170901407e-20,0.32780844926364,0.448,0.217,1.08177589228324e-15
"Arpc5",1.04727250454735e-13,0.32758107493315,0.617,0.396,1.83827742723196e-09
"Sec22b",1.08772603280235e-16,0.327473290189574,0.565,0.321,1.90928550537797e-12
"Megf11",1.09179142264491e-36,0.327390569951606,0.171,0.004,1.91642148416862e-32
"Syn2",1.85541225095086e-40,0.327214218422486,0.195,0.007,3.25680512409405e-36
"Igfbp6",2.74942098893122e-21,0.327127172961052,0.11,0.006,4.82605866187097e-17
"Pycr2",3.72974660619703e-18,0.326957376547544,0.435,0.216,6.54682421785764e-14
"Map1lc3b",3.52743202650351e-15,0.326697728371352,0.953,0.856,6.19170143612161e-11
"Adamts12",1.81572974302031e-16,0.325792373611479,0.334,0.151,3.18715041792355e-12
"Tsc22d1",8.8710084264187e-10,0.325654892571789,0.664,0.499,1.55712810908927e-05
"Rgs10",9.73867602478362e-24,0.325405286704691,0.287,0.09,1.70942980263027e-19
"Fkbp7",4.55681652874975e-11,0.325235399316116,0.769,0.561,7.99858005291443e-07
"Adgrl2",1.16879786416585e-11,0.324721948763483,0.421,0.248,2.05159089097031e-07
"Trappc4",1.90062233096737e-15,0.323725521483104,0.679,0.446,3.33616237754703e-11
"1110008P14Rik",7.97691701127062e-17,0.323623651170858,0.404,0.202,1.40018824298833e-12
"Glis2",7.19424778617985e-16,0.323613886203832,0.351,0.167,1.26280631390815e-11
"Irf8",4.85433531393268e-11,0.323420437120006,0.588,0.384,8.52081477654603e-07
"Gm13889",0.00145900522356937,0.323199731858566,0.949,0.951,1
"Pigp",1.33263517807296e-14,0.323173556385894,0.7,0.492,2.33917452807146e-10
"Dact3",2.59265724993894e-19,0.323046167622001,0.408,0.187,4.55089127081782e-15
"Gata6",1.13825219311326e-09,0.322755410364633,0.719,0.538,1.9979740745717e-05
"Fkbp2",1.42749916107315e-13,0.322109049000278,0.867,0.73,2.50568927743171e-09
"Ptms",1.39114011548507e-18,0.321103826557321,0.983,0.958,2.44186824471094e-14
"Map2k3",2.41927745641069e-13,0.32040467500583,0.425,0.239,4.24655771923769e-09
"Spsb2",2.58607021983122e-18,0.32024570362888,0.361,0.158,4.53932905686974e-14
"Calu",4.17033806672899e-11,0.319812957343059,0.858,0.687,7.3201944085294e-07
"Tspan11",2.66766008072104e-33,0.31940308621708,0.175,0.01,4.68254373968964e-29
"Lefty1",1.03555014966564e-25,0.318957448952446,0.273,0.075,1.8177011777081e-21
"Timm17b",1.28207308064666e-15,0.318802521858712,0.531,0.303,2.25042287845908e-11
"Trp53i13",6.62096781706772e-14,0.318692373726478,0.505,0.302,1.1621784809299e-09
"Luzp1",1.33679066345014e-11,0.317692419472724,0.641,0.445,2.34646865155403e-07
"H2-Eb1",9.61632269355005e-16,0.317340649790931,0.154,0.038,1.68795312239884e-11
"Bag1",3.0684818392317e-12,0.317027495319837,0.755,0.556,5.38610617240339e-08
"Ociad2",6.73908354617705e-30,0.316473006448387,0.176,0.018,1.18291133486046e-25
"Akr1b3",1.42263335129889e-13,0.315929017958283,0.672,0.456,2.49714832153495e-09
"Nans",2.60875778657364e-14,0.315841032122351,0.543,0.328,4.57915254277271e-10
"Camk1",4.8684075656752e-12,0.31573501979389,0.746,0.529,8.54551580002969e-08
"Snrpd1",1.04807129254672e-13,0.315378288162116,0.715,0.526,1.83967953980725e-09
"Dnajc15",1.58328278436483e-15,0.315292998731474,0.387,0.199,2.77913627139559e-11
"Mettl9",2.28414121803167e-13,0.315252417697068,0.62,0.413,4.009353080011e-09
"Snx15",3.87248813045865e-21,0.315036315667742,0.343,0.133,6.79737841539407e-17
"Rwdd1",3.36157100365570e-11,0.314756548566219,0.712,0.525,5.90056558271686e-07
"Akap6",9.17505896292614e-20,0.31462904772705,0.268,0.089,1.61049809976243e-15
"Man1c1",5.87927536652262e-13,0.314504776833367,0.389,0.217,1.03198920508572e-08
"H2-Ab1",4.40469304875036e-15,0.314382037802885,0.144,0.034,7.73155770847151e-11
"Chid1",5.3635726037644e-17,0.314098907211936,0.387,0.185,9.41467899138765e-13
"Mrpl20",2.83686147162622e-13,0.313902768430387,0.748,0.564,4.97954294114551e-09
"Mrpl23",2.7375633653253e-13,0.313841971509872,0.693,0.481,4.8052449751555e-09
"Flot1",1.24863055480134e-11,0.313803163958377,0.605,0.398,2.19172121284279e-07
"Rap2a",1.79666337290397e-11,0.313426404875445,0.459,0.276,3.15368321845834e-07
"Tcf25",7.34530802307047e-13,0.313366888752762,0.755,0.539,1.28932191728956e-08
"Dnajc1",1.14460086044774e-12,0.31304123867847,0.573,0.359,2.00911789034391e-08
"Bcap31",1.23200944015191e-13,0.312835088957181,0.867,0.698,2.16254617029865e-09
"Rpl11",4.26543170775e-32,0.312765972736175,1,0.996,7.48711227661358e-28
"AI838599",6.0898171601963e-26,0.312067337098185,0.194,0.032,1.06894560612926e-21
"Elovl1",1.077307723075e-14,0.312065861552253,0.395,0.205,1.89099824631355e-10
"Mlec",5.26193307852294e-13,0.311211574736347,0.493,0.297,9.23627113273132e-09
"Pdlim3",1.26707095428292e-26,0.311091471548413,0.184,0.027,2.22408964605281e-22
"1810058I24Rik",5.82539823765328e-12,0.310841636988279,0.92,0.802,1.02253215265528e-07
"Txndc15",1.36963125763386e-12,0.310635833977573,0.619,0.401,2.40411374652471e-08
"Praf2",5.65629374820882e-18,0.310407372637988,0.435,0.215,9.92849241623094e-14
"Rpl15",4.66045980754462e-31,0.308168155431569,0.992,0.996,8.18050510018307e-27
"Kat6b",1.91775568654421e-12,0.307620154137471,0.359,0.192,3.36623655659105e-08
"Ttyh2",6.43851201385548e-20,0.307068170978494,0.309,0.117,1.13015201379205e-15
"Stard10",9.82710126433667e-26,0.306960734258713,0.25,0.063,1.72495108492902e-21
"Ufm1",8.86472583083339e-14,0.305934791974015,0.531,0.326,1.55602532508618e-09
"Evl",5.12723652855607e-21,0.30582292619343,0.266,0.084,8.99983827857447e-17
"Mcrip1",3.03478204410464e-11,0.305767265304753,0.736,0.555,5.32695292201688e-07
"Tgfbr1",3.91581996548296e-12,0.305069400010095,0.455,0.273,6.87343878541225e-08
"Tmem184b",8.3955377494671e-16,0.304221799222195,0.389,0.188,1.47366874116396e-11
"Golt1b",2.11178214641485e-16,0.304204117251,0.429,0.216,3.70681120160198e-12
"Creb3l2",2.00900764483973e-12,0.304026864334931,0.592,0.381,3.52641111898718e-08
"Tulp4",1.79638312721849e-11,0.304013050397252,0.577,0.371,3.15319130320661e-07
"Etv4",9.38419617765025e-38,0.303971802034961,0.197,0.013,1.64720795506295e-33
"Ddah2",1.29734888089669e-10,0.303720565934303,0.602,0.414,2.27723649063797e-06
"Hspb2",1.23537022745999e-13,0.303114679797585,0.613,0.386,2.16844536026053e-09
"Ccnd3",1.65660921214933e-11,0.303028012863571,0.619,0.422,2.90784615008571e-07
"Atox1",2.16271693420236e-14,0.302718645189159,0.886,0.781,3.79621703460541e-10
"Tbl1x",2.35078771386754e-13,0.302636087068575,0.471,0.269,4.1263376741517e-09
"Plpp5",3.83796071178947e-24,0.30233797495586,0.355,0.129,6.73677243740405e-20
"Nrip1",1.72762566813847e-09,0.301774625745763,0.634,0.459,3.03250133528346e-05
"Cyp51",1.27217138323699e-19,0.30138908748523,0.213,0.059,2.23304242899589e-15
"Rpl22l1",2.32297806475182e-17,0.30093015206752,0.981,0.945,4.07752339705886e-13
"Rex1bd",2.69349501142181e-12,0.300270222373419,0.753,0.556,4.72789179354869e-08
"Arf4",1.2729757970826e-15,0.300050379184131,0.951,0.896,2.23445441661908e-11
"Mrpl48",2.47721668398536e-12,0.299969438395507,0.59,0.377,4.3482584453995e-08
"Mrps18a",2.63393503755206e-12,0.299604912423804,0.634,0.42,4.62334617141513e-08
"Kremen1",3.00746499810132e-20,0.299529042899684,0.262,0.086,5.27900331116724e-16
"Tfeb",1.17645838818573e-26,0.299260082507169,0.211,0.039,2.06503740878242e-22
"Endod1",1.15896506372007e-12,0.298665211606204,0.446,0.247,2.03433137634784e-08
"Socs5",3.7937144664129e-12,0.298455807033555,0.381,0.215,6.65910700289457e-08
"Rnh1",8.37849135950072e-13,0.298304152227898,0.835,0.657,1.47067658833316e-08
"Spats2l",4.94299069026906e-12,0.29791562145068,0.471,0.283,8.67643155862927e-08
"Phb2",1.13650505584187e-10,0.297655365830633,0.689,0.486,1.99490732451923e-06
"Dnpep",2.98195480169582e-14,0.297085494123676,0.417,0.222,5.23422526341667e-10
"Ablim1",3.17899599622029e-17,0.296643316893503,0.222,0.073,5.58009167216548e-13
"Lbh",8.23945033231397e-13,0.296642393024729,0.92,0.815,1.44627071683107e-08
"Tmem14c",1.15899733971965e-12,0.296581461269562,0.825,0.673,2.0343880304099e-08
"Ap2a2",4.81560511953188e-13,0.296254298578219,0.529,0.319,8.45283166631431e-09
"0610012G03Rik",2.1395418405877e-11,0.296021992533645,0.704,0.501,3.75553779278359e-07
"Nenf",5.8640349564361e-14,0.295803716333583,0.954,0.877,1.02931405590323e-09
"Cd276",8.02783635014632e-32,0.295600429923524,0.188,0.019,1.40912611454118e-27
"Cxcr4",6.88509822749979e-33,0.295593204084388,0.152,0.003,1.20854129187304e-28
"Cmtm3",9.56271121884142e-13,0.295450903126569,0.558,0.343,1.67854270024323e-08
"Cyba",4.97513234287949e-13,0.294971164905965,0.951,0.834,8.73284980145638e-09
"Ppp2ca",2.63174765208135e-11,0.29441236109725,0.66,0.453,4.61950665369839e-07
"Tspan31",3.33097485890376e-10,0.293968249595114,0.676,0.498,5.84686016983376e-06
"Ptov1",8.75090214129893e-12,0.293832120319983,0.843,0.67,1.5360458528622e-07
"Cops4",7.48278793363296e-14,0.293538873460505,0.571,0.344,1.31345376599059e-09
"Ssna1",5.53142545829554e-12,0.293175400391078,0.535,0.338,9.70931110694617e-08
"Cacnb3",1.42516840030232e-18,0.292974510455726,0.307,0.122,2.50159809305066e-14
"Scamp2",3.79944553384724e-12,0.292648509485946,0.459,0.269,6.66916674556207e-08
"Cfl1",5.43354234033606e-15,0.292528611293114,0.962,0.931,9.53749686999189e-11
"Shisa4",1.87017797379122e-16,0.292499626842315,0.321,0.136,3.28272339739573e-12
"Eprs",2.33289580503669e-09,0.292285743434908,0.571,0.399,4.0949320065809e-05
"Kctd17",2.95750996116885e-12,0.292155425041092,0.472,0.282,5.19131723483967e-08
"Tcea3",4.19382843456013e-18,0.292049236774817,0.283,0.108,7.3614270511834e-14
"Alyref",4.81634294120585e-13,0.29200361396741,0.581,0.364,8.45412676469863e-09
"Copg1",1.73278172909516e-13,0.291920189336502,0.505,0.298,3.04155176908074e-09
"Rcn2",1.82242469094015e-12,0.291568178975435,0.653,0.423,3.19890206000725e-08
"Ror1",1.91788586633516e-17,0.291476857677197,0.266,0.098,3.36646506117811e-13
"Rpsa",8.71241976015538e-29,0.291118289592181,0.996,0.998,1.52929104050007e-24
"Fkbp5",1.93120352025346e-18,0.290895408231081,0.279,0.101,3.38984153910091e-14
"Hmg20b",2.32377284836298e-10,0.290785817738415,0.575,0.398,4.07891848073153e-06
"Serp1",5.73222035096843e-09,0.290662504137285,0.598,0.435,0.000100617663820549
"Wdr83os",4.28360308610209e-10,0.290545601965903,0.751,0.572,7.51900849703501e-06
"Ergic2",3.63640126905775e-12,0.290523933153911,0.55,0.344,6.38297514757707e-08
"Eif4ebp1",2.68634616112157e-11,0.290376397135386,0.575,0.375,4.71534341661669e-07
"Ptger4",7.7318985196986e-18,0.290256882329371,0.224,0.072,1.3571801471627e-13
"Ldlr",1.33011945771713e-16,0.290070411378143,0.23,0.08,2.33475868413089e-12
"Cdk5rap3",3.41274035148355e-14,0.289653957605781,0.469,0.268,5.99038313895907e-10
"Hspg2",4.10219186894177e-10,0.289359333036135,0.691,0.496,7.20057738755348e-06
"Yipf5",3.31283485481018e-11,0.289186936017911,0.575,0.392,5.81501902064831e-07
"Rab5if",2.95880529520499e-13,0.289074430284784,0.738,0.525,5.19359093467332e-09
"Arpc3",8.1083977951907e-15,0.288738476759715,0.96,0.898,1.42326706498982e-10
"Mmp19",2.1832319660379e-25,0.288302865722818,0.201,0.038,3.83222706998632e-21
"Inf2",9.56243134266132e-21,0.288230111508956,0.23,0.065,1.67849357357734e-16
"S100a11",1.66813492081473e-14,0.288177245994909,0.987,0.983,2.9280772265061e-10
"Rap2b",2.56630746850426e-14,0.288098897368301,0.273,0.12,4.50463949946554e-10
"Lgmn",3.57550124537754e-08,0.288002194237323,0.873,0.764,0.00062760773360112
"Cisd2",4.30988664996058e-12,0.287665492218182,0.653,0.433,7.56514403667581e-08
"Sh3gl1",4.78436759651777e-11,0.287451090874556,0.469,0.291,8.39800044216765e-07
"Tmc6",1.50937826601828e-21,0.287416669265506,0.228,0.06,2.64941167034188e-17
"Ahsg",2.12772710613353e-13,0.286772457904448,0.173,0.057,3.73479938939619e-09
"Rps26",1.84958866261326e-16,0.286421730824783,0.989,0.977,3.24658297948505e-12
"Mrps25",2.42754584316939e-14,0.28618652863138,0.454,0.251,4.26107121851524e-10
"Tnfaip6",1.27159904914954e-05,0.285814166991807,0.307,0.198,0.223203781097219
"Bet1l",8.19165646594398e-13,0.285731545319186,0.565,0.357,1.43788145946715e-08
"Cd200r1",3.52352801645382e-09,0.285558180988227,0.37,0.226,6.1848487272814e-05
"Ndufs8",7.79130272581467e-11,0.285337733145452,0.719,0.523,1.36760736746225e-06
"Olfml2b",5.4275469345395e-11,0.285102305077499,0.258,0.128,9.52697313419718e-07
"Mxd4",9.43528037416647e-09,0.284868102581892,0.795,0.604,0.000165617476407744
"Arf2",3.19820914539834e-16,0.284861069803345,0.334,0.148,5.6138165129177e-12
"Tnfsf8",9.03535028047883e-21,0.284793093607206,0.114,0.008,1.58597503473245e-16
"Lman2",4.66201447537773e-13,0.28438098626064,0.702,0.452,8.18323400863052e-09
"Emp2",1.29714312941395e-10,0.284127463500838,0.759,0.548,2.2768753350603e-06
"Snrpf",5.52554642546755e-11,0.284079041920168,0.81,0.644,9.69899164062319e-07
"Exoc3l4",4.25393042382778e-16,0.284064305105185,0.285,0.118,7.46692407294489e-12
"Lrrc8a",1.25695223611379e-09,0.284045086761049,0.657,0.455,2.20632826005054e-05
"Dstn",1.72192053142718e-11,0.283266713088444,0.898,0.771,3.02248710881413e-07
"Sardh",3.08081155233979e-15,0.283173830814575,0.258,0.106,5.40774851782204e-11
"Tubb6",1.79668693958974e-12,0.282835282825846,0.416,0.235,3.15372458506186e-08
"Chchd1",7.36231832856916e-10,0.281925048927789,0.626,0.444,1.29230773621374e-05
"Guk1",7.47526883286036e-10,0.281919631530001,0.696,0.518,1.31213393823198e-05
"Fam189a2",2.32161454786098e-25,0.281873938066883,0.173,0.024,4.07513001586037e-21
"Herpud1",5.67807327480579e-10,0.281530250810956,0.611,0.423,9.96672201926661e-06
"P2rx7",9.14115287586305e-21,0.281354663198544,0.133,0.016,1.60454656430024e-16
"Dpm2",9.19337027891178e-13,0.281282211389523,0.469,0.281,1.61371228505738e-08
"Runx2",4.09524050319578e-21,0.28118888936408,0.247,0.073,7.18837565525956e-17
"Psmb3",1.18177986422003e-13,0.280992906816218,0.89,0.736,2.07437819566543e-09
"Ncor2",1.24272491551241e-13,0.280968731064023,0.463,0.266,2.18135504419894e-09
"Mgat5",9.3475699407586e-21,0.28084238820604,0.22,0.058,1.64077895170136e-16
"Rcn1",2.48854167818795e-12,0.280481243911728,0.801,0.61,4.3681372077233e-08
"Dctn3",9.62563523764571e-10,0.280324346068069,0.653,0.48,1.68958775326395e-05
"Txnl4a",4.07765848580975e-12,0.279743256745732,0.501,0.301,7.15751394014186e-08
"Galk1",2.22560909842985e-11,0.279693404586797,0.52,0.331,3.90661165047392e-07
"Ifngr1",1.41316439981182e-07,0.279567369398256,0.613,0.443,0.00248052747098969
"Bzw1",2.00707852391649e-11,0.279195696224852,0.706,0.481,3.52302493303061e-07
"Psmd14",3.33735367736412e-12,0.27908409295405,0.467,0.277,5.85805690987723e-08
"Ndufc1",2.26033478692413e-10,0.279070093561926,0.843,0.684,3.96756565148793e-06
"Actr3",8.24569419930680e-11,0.278823614879358,0.651,0.446,1.44736670280432e-06
"Ski",3.24805094654227e-09,0.278319885125041,0.679,0.516,5.70130382646566e-05
"Pfdn1",1.77977353264198e-11,0.277684454808342,0.685,0.482,3.12403648184647e-07
"Rnf181",4.58862472624214e-14,0.277565463912786,0.357,0.178,8.05441298197283e-10
"Smim14",7.62875594911954e-12,0.277415168509009,0.78,0.569,1.33907553174895e-07
"Itgav",1.37514632823418e-10,0.277211571806016,0.655,0.446,2.41379434994945e-06
"Atp1a2",2.19846792199533e-12,0.277141391387926,0.304,0.149,3.8589707434784e-08
"Bbip1",2.61429496865881e-18,0.277099333553861,0.357,0.151,4.58887195848681e-14
"Ran",1.35959719998624e-11,0.276276550965934,0.924,0.801,2.38650096513584e-07
"Atp5c1",1.69582006889542e-12,0.276173820161823,0.888,0.782,2.97667296693213e-08
"P3h1",7.66798265028721e-13,0.276009326671211,0.385,0.211,1.34596099460491e-08
"Golm1",3.50627558975932e-19,0.275824117332763,0.186,0.045,6.15456554270454e-15
"Pcmt1",1.07345943231802e-12,0.275822712548485,0.594,0.368,1.88424334154782e-08
"Blmh",3.48368220868684e-13,0.274902926108564,0.435,0.243,6.11490738090801e-09
"Rtraf",2.21984520951492e-10,0.27406144121378,0.871,0.74,3.89649429626154e-06
"Ubl4a",6.25795637055398e-13,0.274018241662909,0.448,0.257,1.09845908172334e-08
"Slc44a2",2.07605984351768e-13,0.273446658457421,0.467,0.265,3.64410784332658e-09
"Smc1a",1.53037520701634e-08,0.273184228212259,0.662,0.483,0.000268626760087579
"Gorasp2",2.30938915623554e-11,0.272857397116292,0.509,0.318,4.05367078594024e-07
"Csnk2b",5.62571844666747e-11,0.272781607067615,0.653,0.458,9.87482358943541e-07
"Cyc1",6.88044298702512e-11,0.272746489955158,0.66,0.465,1.20772415751252e-06
