"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"C72",6.9905677786621e-31,1.02973684194564,0.943,0.675,2.86627260060703e-26,"9","C7"
"ABCA92",2.61625081759237e-09,1.02595757079789,0.5,0.355,0.000107271516022922,"9","ABCA9"
"SPG202",1.07802710789597e-14,1.02457783679365,0.27,0.099,4.42012674779507e-10,"9","SPG20"
"BNC23",1.434333007641e-14,1.02129581473587,0.638,0.407,5.88105219792963e-10,"9","BNC2"
"CDC42SE11",1.66838805772838e-11,1.01740449815354,0.379,0.207,6.84072471429791e-07,"9","CDC42SE1"
"SAMD11",2.37017742085976e-09,1.01416526276878,0.293,0.151,9.71820146100918e-05,"9","SAMD11"
"PAPPA3",3.45744924634833e-19,1.00004558021977,0.477,0.218,1.41762333998774e-14,"9","PAPPA"
"F33",2.93263366975195e-08,0.999923176809896,0.42,0.256,0.00120243845727169,"9","F3"
"DEPTOR2",2.59213930508611e-16,0.999694772939395,0.598,0.336,1.06282895787141e-11,"9","DEPTOR"
"PVRL22",1.57032683201698e-12,0.996026745162574,0.253,0.098,6.43865407663601e-08,"9","PVRL2"
"PID12",2.11345780758636e-11,0.990436305903292,0.592,0.377,8.66559970266559e-07,"9","PID1"
"ZFAND53",1.80508146098574e-08,0.982062724767932,0.58,0.439,0.000740119500633375,"9","ZFAND5"
"GALNT10",1.1573009340519e-08,0.978501255304083,0.316,0.173,0.000474516528979961,"9","GALNT10"
"TMOD1",5.74599728616761e-10,0.972821542384573,0.374,0.21,2.35597380727444e-05,"9","TMOD1"
"ABL1",7.69072981411987e-08,0.971612455190874,0.54,0.438,0.00315335303838543,"9","ABL1"
"RP1-34H18.1",6.91776015767776e-48,0.967708470480644,0.149,0.01,2.83642001985104e-43,"9","RP1-34H18.1"
"SKIL1",1.03260906177024e-11,0.96615523002158,0.511,0.335,4.23390367507035e-07,"9","SKIL"
"SLC24A32",2.41697335569635e-12,0.965801863557998,0.592,0.398,9.91007415302618e-08,"9","SLC24A3"
"ADAMTSL24",6.97088947615413e-20,0.963229859928485,0.845,0.661,2.85820410301272e-15,"9","ADAMTSL2"
"RP11-64D24.23",5.77365076681811e-10,0.962257396895273,0.264,0.119,2.36731228741076e-05,"9","RP11-64D24.2"
"CREB3L1",5.41359759743844e-13,0.957034367011998,0.155,0.042,2.21968328690171e-08,"9","CREB3L1"
"TSHZ32",2.05024181114923e-09,0.95655633502493,0.402,0.238,8.40640147407405e-05,"9","TSHZ3"
"ZCCHC113",6.83584203164727e-08,0.955316508293889,0.259,0.132,0.00280283194981601,"9","ZCCHC11"
"PDGFD2",5.84955366348351e-05,0.951676019991127,0.207,0.116,1,"9","PDGFD"
"COL4A44",4.97496398782970e-11,0.950054223033594,0.569,0.404,2.03983473428994e-06,"9","COL4A4"
"JUNB3",7.86969997045244e-17,0.947362629828029,0.483,0.243,3.22673438188491e-12,"9","JUNB"
"TCHP",3.0710620000889e-09,0.946388649026245,0.236,0.108,0.000125919684127645,"9","TCHP"
"PLCXD33",6.20678242960168e-17,0.943774896608147,0.707,0.429,2.54490493178528e-12,"9","PLCXD3"
"ATXN7",2.14624559332773e-07,0.937433729793421,0.466,0.352,0.00880003618176235,"9","ATXN7"
"NFIL32",6.89015298682695e-16,0.936503151558509,0.287,0.107,2.82510052765879e-11,"9","NFIL3"
"CAB39L1",1.10227052998842e-07,0.935676028285239,0.362,0.227,0.00451952962705851,"9","CAB39L"
"RP11-2B6.32",5.06795554570985e-12,0.934684420947283,0.247,0.097,2.07796313285195e-07,"9","RP11-2B6.3"
"AHCYL11",1.41895944665818e-08,0.934008540490634,0.425,0.283,0.000581801752318785,"9","AHCYL1"
"PPARD1",3.32346345348511e-07,0.933839214787645,0.374,0.245,0.0136268648519797,"9","PPARD"
"AXL2",2.56254207336016e-10,0.933539844053214,0.425,0.247,1.05069350091913e-05,"9","AXL"
"RP11-123M6.21",1.74837098984359e-06,0.933295905074105,0.144,0.059,0.0716867073255668,"9","RP11-123M6.2"
"RP11-418J17.12",6.57342120966365e-11,0.927808740076193,0.236,0.094,2.69523416438629e-06,"9","RP11-418J17.1"
