"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ube2h",1.44636477568546e-13,-0.323784862836821,0.671,0.683,2.62761088798778e-09
"Cyba",8.03348176185902e-20,-0.323990485009511,0.877,0.887,1.45944263167693e-15
"Fcgrt",5.23401990832769e-16,-0.324290340630473,0.65,0.677,9.50864396745891e-12
"Gpsm3",8.99360901007883e-12,-0.324306911265475,0.349,0.427,1.63386894886102e-07
"Ablim2",1.66457998498054e-20,-0.324499320758017,0.123,0.275,3.02404245871414e-16
"Dynlt3",9.37369735854719e-14,-0.325401818817469,0.673,0.681,1.70291959912727e-09
"Wasf2",9.9772145505914e-16,-0.325570060832601,0.703,0.708,1.81256056740594e-11
"Tmem30a",1.71954750623198e-15,-0.325606272805237,0.723,0.74,3.12390195457164e-11
"Bsg",1.64941952763737e-26,-0.325714726748055,0.979,0.974,2.99650045585881e-22
"Ier3",8.72473359384678e-07,-0.32611332599198,0.744,0.747,0.0158502235199415
"St3gal4",2.41476615540221e-14,-0.327233844014514,0.597,0.645,4.3869056745192e-10
"Tapbp",4.04037596602104e-15,-0.328034580356462,0.652,0.686,7.34015101747042e-11
"Wsb1",1.72861340886159e-10,-0.328278822779574,0.47,0.522,3.14037197987886e-06
"Brd2",6.06708619515992e-10,-0.328675226552349,0.665,0.647,1.1022075490747e-05
"Gbp5",5.43523779120269e-26,-0.331294639466314,0.034,0.194,9.87419649527793e-22
"Gmfb",1.54652439243995e-13,-0.331311614454746,0.34,0.432,2.80957086374566e-09
"Crebrf",3.17830702649129e-18,-0.331330921472539,0.172,0.316,5.77403037502673e-14
"Bnip3l",6.42737552348011e-15,-0.331844964837681,0.66,0.707,1.16766131135063e-10
"Samd5",6.52969227302588e-12,-0.332322402038101,0.531,0.569,1.18624919524061e-07
"Sft2d2",5.29187631159985e-17,-0.332528990182682,0.146,0.28,9.61375169528344e-13
"Akirin1",4.77476395008323e-14,-0.332827857548823,0.37,0.453,8.67431366811621e-10
"Reck",7.473783138057e-15,-0.333286244399711,0.238,0.35,1.35776218269082e-10
"9530068E07Rik",3.39114766970878e-17,-0.333489066032194,0.727,0.761,6.16069797155995e-13
"Ogn",9.95079919617509e-13,-0.333592110509965,0.189,0.3,1.80776168996913e-08
"Slc25a33",1.83121633211059e-16,-0.334008885341345,0.155,0.284,3.32677071054531e-12
"Gstm2",6.43401018394374e-15,-0.334485772936335,0.659,0.68,1.16886663011706e-10
"Ripk1",5.30868837313785e-11,-0.335052064881756,0.354,0.417,9.64429416747954e-07
"Cachd1",3.24134465230859e-16,-0.335785652775996,0.22,0.346,5.88855082984902e-12
"Ubl3",9.40173780153862e-15,-0.335881392091122,0.567,0.598,1.70801370640552e-10
"Dennd5a",4.14548670006163e-14,-0.335888375417977,0.429,0.502,7.53110568800196e-10
"Plekha2",7.11555069908007e-18,-0.336100228462084,0.238,0.372,1.29268209550188e-13
"Tmbim6",3.70033171729336e-21,-0.336296031921582,0.858,0.869,6.72239263080684e-17
"Mlph",3.81273652907582e-25,-0.336581707157619,0.066,0.23,6.92659845237205e-21
"Crim1",4.86503990363736e-10,-0.337351703715133,0.369,0.434,8.83831799293799e-06
"Yaf2",1.19398664635169e-15,-0.338227338667658,0.648,0.678,2.16911554042711e-11
"Pygm",3.90268276207108e-19,-0.339920153192521,0.138,0.283,7.09000377385453e-15
"Rassf3",3.47081447644643e-21,-0.33995914776361,0.108,0.263,6.30542865936024e-17
"Neurl3",1.18295845454911e-26,-0.340528594820731,0.043,0.209,2.14908062437936e-22
"Myo6",4.81894051094682e-14,-0.341720080119703,0.234,0.347,8.75456922623708e-10
"Csrnp1",4.42247507726554e-08,-0.341871048391692,0.451,0.486,0.000803431047286831
"Zyx",6.09054622347406e-12,-0.341957710915965,0.562,0.595,1.10646953241853e-07
"Cers4",1.42915210261507e-16,-0.342077554596691,0.256,0.378,2.5963406248208e-12
"Cnbp",7.46094621266487e-20,-0.342765637602239,0.766,0.785,1.35543009845483e-15
"Itih3",9.2219343687872e-24,-0.343063894657951,0.054,0.208,1.67534881677757e-19
"Dach1",1.6432936117014e-21,-0.344583584523512,0.094,0.246,2.98537150437793e-17
"Rbm28",2.11447605717798e-14,-0.344918393720171,0.346,0.435,3.84136865307524e-10
"Sbf2",1.95000019124727e-13,-0.346804777006753,0.365,0.451,3.54256534743892e-09
"Pik3ca",2.18215210610819e-14,-0.347484787230289,0.432,0.512,3.96431573116675e-10
"Grk5",2.01450824556163e-17,-0.347893754073336,0.446,0.536,3.65975712971182e-13
"Agrn",7.45742563876211e-16,-0.348253458798357,0.298,0.409,1.35479051579391e-11
"Csk",3.06558214404859e-14,-0.348375627440692,0.4,0.481,5.56924308109307e-10
"Gm45338",3.89910708770475e-18,-0.348933472218752,0.189,0.332,7.08350784623322e-14
"Hexim1",1.19413796727563e-12,-0.350094033864065,0.339,0.422,2.16939044514964e-08
"Fundc2",1.34118347558321e-20,-0.350128665887508,0.879,0.843,2.43652802009201e-16
"Tnfrsf1a",1.64254682519115e-18,-0.350356814828384,0.773,0.772,2.98401481732476e-14
"Plxnb2",1.58481761926083e-17,-0.350627544085883,0.669,0.708,2.87913816891116e-13
"Ostf1",9.20999770013922e-20,-0.351052369280699,0.765,0.793,1.67318028218429e-15
"Degs1",9.79497768003238e-18,-0.351308433628328,0.66,0.692,1.77945359513148e-13
"Jdp2",1.87617549751926e-17,-0.351395566352571,0.219,0.356,3.40844802634324e-13
"Zcchc24",1.38005170620902e-17,-0.351785904254204,0.461,0.551,2.50713993466993e-13
"Fabp5",8.7846434850546e-12,-0.352167208982777,0.143,0.251,1.59590618192987e-07
"Gm4951",5.57411813186946e-23,-0.353795263560509,0.123,0.291,1.01265004101672e-18
"Raly",1.11287028271096e-18,-0.354637186745187,0.664,0.689,2.02175144260099e-14
"Trim30a",5.12898273442514e-19,-0.354661570331979,0.178,0.325,9.31782293363015e-15
"Asap1",9.86517835619553e-19,-0.355112137566374,0.786,0.79,1.79220695197004e-14
"Gem",3.50710097663754e-05,-0.356359076736985,0.755,0.703,0.637135034425742
"Asph",1.79721746755162e-16,-0.357109023670505,0.665,0.696,3.26500497330103e-12
"Dock10",2.9248405578659e-19,-0.357338159416318,0.232,0.377,5.31355784147498e-15
"Ackr1",2.53589607886646e-31,-0.357589275849743,0.03,0.211,4.60696240647669e-27
"Xdh",2.19632848511254e-18,-0.358665144400357,0.218,0.359,3.99006995890395e-14
"Ptger2",1.99465381292971e-26,-0.358706048932541,0.066,0.237,3.62368758194941e-22
"Ccdc85b",1.44739963646033e-20,-0.358968786816402,0.692,0.769,2.62949091955748e-16
"Sgk1",1.43701907673935e-11,-0.359812821448398,0.806,0.81,2.61063255671237e-07
"Cald1",2.84618999390454e-26,-0.360623271695767,0.996,0.995,5.17067336192638e-22
"Slc4a8",3.94831437650821e-26,-0.360746389878324,0.079,0.254,7.17290272780247e-22
"Tmem123",6.58504753375373e-17,-0.361023468742762,0.671,0.7,1.19630558545704e-12
"Glul",6.48074679211419e-15,-0.361265031070985,0.256,0.378,1.17735726972338e-10
"Sipa1",8.63146248812985e-24,-0.361884474442756,0.139,0.307,1.56807779021855e-19
"Frmd4a",3.97335760164582e-17,-0.361929604604052,0.349,0.461,7.21839875490997e-13
"Atrx",1.74267787496957e-19,-0.363181177203747,0.785,0.772,3.16592289545722e-15
"Fth1",1.42920770340532e-62,-0.363618820491491,1,1,2.59644163477645e-58
"Rnf213",2.3637409270252e-14,-0.364241711351692,0.295,0.404,4.29420814212668e-10
"Map2",1.05648757450787e-30,-0.3644972078096,0.062,0.253,1.91932097660844e-26
"Plcl1",4.90831799051034e-19,-0.364657312954547,0.168,0.308,8.91694129336013e-15
"Nucb1",5.85017789476834e-22,-0.364738226827274,0.827,0.82,1.06280181814256e-17
"Srsf7",1.45360124798011e-14,-0.366070668838347,0.777,0.759,2.64075738720546e-10
"Gcc2",5.3662093416901e-17,-0.366424003517611,0.353,0.464,9.74879251104841e-13
"Enpp5",8.61386680963129e-24,-0.366802188162569,0.161,0.334,1.56488118330572e-19
"Sgpp1",7.83285950851874e-16,-0.367009020391836,0.277,0.386,1.4229955869126e-11
"Plekha3",4.54853360848065e-20,-0.367330774723285,0.239,0.383,8.2633210065268e-16
"BC031181",5.56630769885265e-20,-0.367861250736825,0.677,0.717,1.01123111965056e-15
"Mamdc2",2.26874277600105e-22,-0.368231110164129,0.14,0.305,4.1216250011611e-18
"Plxnd1",6.817715350882e-19,-0.368367328110423,0.273,0.413,1.23857434779473e-14
"Wipf1",9.52722251920916e-20,-0.368411807810188,0.354,0.475,1.73081051506473e-15
"Ramp2",3.34260390156354e-11,-0.368755666548099,0.412,0.482,6.07250850797048e-07
"Tle5",7.66983769553556e-27,-0.36878654478811,0.888,0.892,1.39337941414795e-22
"Rock1",1.49158809538632e-16,-0.369192280484707,0.778,0.786,2.70976809288833e-12
"Spry4",4.62665890637809e-18,-0.371392048546046,0.222,0.358,8.40525123521707e-14
"Syne2",3.16899140278365e-18,-0.37161591232443,0.533,0.618,5.75710668143705e-14
"Ralb",2.1158655605053e-18,-0.371624676913364,0.465,0.551,3.84389296376998e-14
"Mapk3",2.91926765445877e-19,-0.371690678461548,0.592,0.647,5.30343354785525e-15
"Osbpl9",1.34206297121436e-18,-0.372101218600024,0.392,0.502,2.43812579980513e-14
"Epha2",1.64853454708239e-17,-0.372488300814783,0.177,0.311,2.99489271168459e-13
"Mapk9",4.46536654282744e-17,-0.372869459520606,0.316,0.429,8.11223139835462e-13
"Arid4a",2.84130421267719e-14,-0.37330843850972,0.412,0.491,5.16179736317065e-10
"Irgm1",7.43749052829403e-18,-0.374099735219823,0.144,0.282,1.35116890427518e-13
"Sema4c",1.07041899607056e-17,-0.374322085006897,0.178,0.319,1.94463019016138e-13
"Map4",3.01660063379615e-22,-0.374341452208093,0.643,0.694,5.48025837141746e-18
"AY036118",4.44075412143465e-17,-0.374759902586019,0.825,0.822,8.06751801241032e-13
"Fhod1",6.22619257907569e-18,-0.374776433944288,0.269,0.399,1.13111240584068e-13
"Angpt1",1.00162373635631e-26,-0.376483499495196,0.085,0.266,1.8196498418385e-22
"Gna14",6.91333728277613e-37,-0.376716025375786,0.016,0.213,1.25594598416194e-32
"Agtrap",1.1887154002602e-18,-0.377219883092203,0.264,0.397,2.15953926765271e-14
"Pdcd10",2.79467011151199e-23,-0.377286283114132,0.668,0.721,5.07707719158383e-19
"Rtn4rl1",1.82008568963938e-20,-0.378012245489632,0.241,0.395,3.30654967236785e-16
"Ctso",6.99346151532717e-20,-0.379152730618788,0.248,0.388,1.27050215348949e-15
"Ano1",5.63406243771012e-14,-0.379644034144296,0.22,0.337,1.0235401230588e-09
"Pde4b",2.66520475122475e-09,-0.380302184910729,0.581,0.588,4.84187747155e-05
"Etv1",1.73524720541377e-16,-0.381434225792359,0.277,0.4,3.1524235980752e-12
"Snrk",3.53059986234123e-21,-0.382711926476362,0.358,0.497,6.4140407699153e-17
"Irf7",7.23188147764233e-19,-0.383427872201966,0.236,0.387,1.31381590804328e-14
"Myo1c",4.65845209596231e-17,-0.385898802407425,0.76,0.761,8.46300992273472e-13
"Wwc2",2.6601968610959e-18,-0.386336706602506,0.566,0.613,4.83277963755292e-14
"Pelo",2.15383377944967e-18,-0.386751506504942,0.643,0.716,3.91286982712621e-14
"Gucy1a1",1.9676750355288e-34,-0.38781274645661,0.941,0.979,3.57467523704516e-30
"Sbno2",4.0414176633027e-16,-0.38814894189174,0.427,0.517,7.34204346892201e-12
"Klf13",4.17384646911033e-16,-0.388863237425655,0.608,0.644,7.58262688043273e-12
"Adora2a",1.63462111982625e-29,-0.388900667916739,0.094,0.287,2.96961618838836e-25
"Tbx2",2.67269480283331e-16,-0.389372530839253,0.302,0.425,4.85548464830727e-12
"Cmbl",6.43805803412885e-20,-0.39027866517665,0.346,0.471,1.16960200306019e-15
"Acap1",1.53538692715618e-30,-0.390657209803332,0.092,0.288,2.78933743056463e-26
"Kctd12",1.31719185639553e-26,-0.390935329700577,0.127,0.312,2.39294244551376e-22
"Naalad2",1.43399916907821e-19,-0.391485675004087,0.274,0.417,2.60514629046439e-15
"Son",4.27306572271469e-30,-0.391707985330554,0.898,0.91,7.76287849845579e-26
"Cyb5a",1.38121573483909e-27,-0.392610289150325,0.846,0.881,2.50925462548218e-23
"Zmynd8",2.91782265742642e-20,-0.393369100332777,0.4,0.522,5.30080842174657e-16
"Lats2",5.9962527020967e-21,-0.393384256127074,0.551,0.624,1.08933922838991e-16
"Smc6",1.2580213510741e-20,-0.39375546882457,0.723,0.736,2.28544738849631e-16
"Nsg1",8.79075230527892e-31,-0.394007710903835,0.083,0.278,1.59701597130002e-26
"Tanc1",1.3955308681404e-19,-0.394749850922934,0.432,0.536,2.53526092815066e-15
"Gsta4",4.98793826629773e-33,-0.394769147230769,0.041,0.234,9.06158744838309e-29
"Rrs1",3.32120900993787e-19,-0.395318285642755,0.331,0.461,6.03364040835412e-15
"Ifit1",9.75034826715304e-18,-0.396175954709451,0.089,0.225,1.77134576969369e-13
"Syf2",4.40861462484235e-23,-0.396228354102525,0.457,0.557,8.00913018895109e-19
"Slc29a1",4.70059683118774e-22,-0.398242544786651,0.57,0.649,8.53957426321876e-18
"Sptbn1",1.0778668553709e-35,-0.398655911754825,0.969,0.976,1.95816071615231e-31
"Pcnp",1.66017478710305e-23,-0.398874727628148,0.696,0.737,3.01603953573012e-19
"Psen2",4.53314521488789e-24,-0.399579416884321,0.19,0.356,8.23536491188682e-20
"Tmem273",8.42322294325572e-38,-0.400882635665841,0.013,0.214,1.53024691210127e-33
"Dipk2a",3.67305310153896e-24,-0.400897459715462,0.188,0.358,6.67283556956582e-20
"Snx18",3.67488956538454e-20,-0.401355620699327,0.512,0.605,6.6761718734341e-16
"Scp2",8.29607655468364e-29,-0.401468117470088,0.828,0.868,1.50714822768938e-24
"Cit",2.76536596693728e-27,-0.401707925119273,0.108,0.294,5.02384035213495e-23
"Pttg1",8.53974970989518e-20,-0.402335651279142,0.34,0.455,1.55141632979666e-15
"Rnaset2b",2.85372662272666e-21,-0.402706116358513,0.398,0.512,5.18436515550753e-17
"Sema3d",1.91050969627548e-22,-0.402848183032141,0.234,0.402,3.47082296522367e-18
"Sowahc",3.9030170786304e-22,-0.4029519414574,0.129,0.29,7.09061112674784e-18
"Mbnl1",8.27863914685761e-27,-0.403266256879136,0.819,0.842,1.50398037380962e-22
"Ppp1r12c",9.35051414920428e-22,-0.403773838663378,0.327,0.471,1.69870790548594e-17
"Ncor1",4.37320321759458e-24,-0.404678200062942,0.741,0.784,7.94479828540408e-20
"Fendrr",3.38768057542291e-28,-0.405655236315444,0.1,0.288,6.1543993013708e-24
"Tmem51",3.33634364018037e-34,-0.40570870349252,0.059,0.266,6.06113549111568e-30
"Mgat4b",1.40270687964079e-23,-0.405744560097287,0.327,0.471,2.54829758824343e-19
"Ginm1",5.16910857220983e-22,-0.406573399957022,0.478,0.571,9.39071954313361e-18
"Mbnl2",5.51676484455821e-28,-0.406966059607219,0.794,0.834,1.00223066931089e-23
"Lratd1",7.77995663015226e-31,-0.407339657088275,0.035,0.217,1.41338472099976e-26
"Ate1",5.61754924692445e-19,-0.409204804706459,0.396,0.499,1.02054017168876e-14
"Psmb9",4.64351898199641e-24,-0.409267587571104,0.226,0.387,8.43588093459288e-20
"Stk39",2.16008696060556e-23,-0.409758390260492,0.356,0.497,3.92422998133211e-19
"Tnxb",6.69198051321222e-17,-0.410286529923327,0.274,0.413,1.21573209983526e-12
"Myc",2.01490973318842e-11,-0.410446848320656,0.526,0.574,3.6604865122834e-07
"Fam162a",3.07208932805039e-14,-0.411545756874638,0.76,0.762,5.58106468226915e-10
"Pde5a",6.37722192999678e-21,-0.411700808943303,0.228,0.381,1.15854990802252e-16
"Sucnr1",2.66361397319238e-41,-0.412721544648112,0.008,0.221,4.83898750509859e-37
"Ankrd50",4.36705419613593e-23,-0.412918349244596,0.302,0.448,7.93362735812013e-19
"Epha7",4.55754451361693e-22,-0.414886837237729,0.421,0.551,8.27969111788788e-18
"Metrn",5.99796804179723e-27,-0.414970258474546,0.206,0.388,1.0896508541533e-22
"Purb",2.32553449624196e-24,-0.415210717182803,0.692,0.739,4.22479851932277e-20
"B230219D22Rik",9.37853658654098e-29,-0.416984967513517,0.724,0.771,1.7037987416769e-24
"Myo18a",4.78165644605572e-20,-0.417273585493025,0.307,0.442,8.68683526554942e-16
"Dbp",9.6051460731432e-15,-0.419734081458476,0.299,0.432,1.74496688710792e-10
"Ddx24",5.84487300695243e-24,-0.420247539217917,0.622,0.696,1.06183807917305e-19
"Ctsz",3.08958437805566e-31,-0.420782045081248,0.861,0.879,5.61284793961371e-27
"Dusp5",9.45068069640012e-21,-0.420905890480503,0.171,0.329,1.71690516211501e-16
"Pcolce",7.51876984844031e-29,-0.423732242763337,0.912,0.92,1.36593491836615e-24
"Lamp1",5.45506309970415e-46,-0.424548389121253,0.969,0.97,9.91021313323253e-42
"Gm12840",7.10058517862635e-13,-0.42456240059142,0.811,0.803,1.28996330940105e-08
"Tax1bp1",9.37752922158342e-29,-0.424618005492201,0.797,0.814,1.70361573368506e-24
"Syde1",7.23384694242873e-24,-0.424651894648291,0.22,0.383,1.31417297403103e-19
"Cdc42ep1",6.41056669340959e-26,-0.424841669361656,0.243,0.415,1.16460765119172e-21
"Tacc1",3.2768634106125e-27,-0.42487496376828,0.78,0.81,5.95307775805972e-23
"Isyna1",3.35497721882254e-16,-0.425530298566312,0.316,0.429,6.09498711343491e-12
"Foxs1",8.49820040349372e-16,-0.425568214885123,0.364,0.466,1.5438680673027e-11
"Avl9",2.18821759180406e-19,-0.426304454419479,0.235,0.378,3.97533489903044e-15
"Iscu",6.34157881984697e-30,-0.427830549015275,0.804,0.831,1.1520746242016e-25
"Uba7",4.8313257157623e-31,-0.42808977714333,0.123,0.325,8.77706942782536e-27
"Park7",3.9090629108028e-35,-0.428366950934151,0.883,0.9,7.10159459005544e-31
"Gabra3",3.94836289311094e-14,-0.429160595933523,0.251,0.357,7.17299086791465e-10
"Itpripl1",1.04989725803063e-34,-0.42966654225357,0.08,0.29,1.90734834866424e-30
"Limd2",1.71736591258863e-21,-0.430214851522817,0.248,0.397,3.11993865339976e-17
"Add3",1.58613731805413e-25,-0.432465845324121,0.277,0.444,2.88153566570893e-21
"Shisa2",8.338884355307e-34,-0.433226653773311,0.052,0.257,1.51492512082862e-29
"Dock6",3.42359115469457e-25,-0.434089022895109,0.202,0.375,6.21963805073362e-21
"Bace2",1.5777320906313e-29,-0.435866337370123,0.156,0.351,2.86626588904989e-25
"Gbp7",1.63375990188091e-26,-0.436415893678175,0.186,0.366,2.96805161374704e-22
"Galnt1",1.12143377088371e-26,-0.436521099126008,0.759,0.79,2.03730873156443e-22
"Jak1",7.28095483307595e-30,-0.43683099535308,0.757,0.805,1.32273106452491e-25
"1810037I17Rik",2.01131395395199e-39,-0.437599333330272,0.912,0.934,3.65395406014457e-35
"Ifih1",6.92767126466448e-27,-0.438379430604496,0.203,0.379,1.2585500386516e-22
"Adamts5",1.2901193390796e-10,-0.438664622140446,0.73,0.73,2.34375980330591e-06
"Prdx1",7.87280179095209e-49,-0.439109201036729,0.972,0.972,1.43025190136227e-44
"Dcbld2",1.20363485228294e-25,-0.439188165105174,0.274,0.437,2.18664343614241e-21
"Adamts13",4.05703424203615e-46,-0.440639299142749,0.031,0.278,7.37041410750707e-42
"Ltbp4",1.8248505019138e-29,-0.441677153872356,0.844,0.871,3.3152059068268e-25
"Rassf1",8.10004619422413e-26,-0.442113748038801,0.362,0.507,1.4715353921047e-21
"Hsp90b1",3.35820407400295e-51,-0.442267834794525,0.992,0.997,6.10084934124116e-47
"Il4ra",2.56904034136476e-27,-0.442814941863981,0.24,0.422,4.66717558815737e-23
"Myl12a",1.6658910753981e-48,-0.443304615203178,0.983,0.982,3.02642431667573e-44
"Dusp3",1.13443736799477e-24,-0.443503706216685,0.318,0.463,2.06093236643609e-20
"Gna13",3.47581764274364e-29,-0.444017115207823,0.621,0.712,6.31451791157237e-25
"Arhgef17",9.53425506210099e-24,-0.444150323205309,0.415,0.537,1.73208811713189e-19
"Rnaset2a",6.92467031594907e-24,-0.444753986088414,0.406,0.531,1.25800485629847e-19
"Cnn3",1.8544571205215e-29,-0.446242686766071,0.77,0.813,3.36899225085141e-25
"Rasa3",1.04632405385882e-25,-0.446338719408895,0.388,0.534,1.90085690864532e-21
"Oaz2",5.35213622468179e-26,-0.449873809027427,0.503,0.611,9.7232258793794e-22
"Procr",1.20937510361323e-24,-0.450251822760622,0.073,0.238,2.19707175073415e-20
"Tnfaip8",6.91706754189723e-28,-0.450671269000707,0.315,0.488,1.25662366033647e-23
"Vasp",5.96975860869055e-28,-0.451221355610231,0.625,0.707,1.08452604644081e-23
"Nt5e",3.2586625498707e-41,-0.451600844964023,0.045,0.277,5.92001225435011e-37
"D630033O11Rik",6.25880399515795e-37,-0.452299700204541,0.05,0.264,1.13703692180035e-32
"Serpina3g",2.60734435103841e-26,-0.453557209882405,0.052,0.223,4.73676248253149e-22
"Qk",4.94340022402479e-29,-0.454068136493757,0.755,0.771,8.98067518698584e-25
"Tent5a",3.79433113524492e-20,-0.455341113800137,0.454,0.573,6.89316137339944e-16
"Cflar",1.73189379239289e-26,-0.456404836354459,0.555,0.647,3.14633145264017e-22
"Trappc6b",4.38792324310133e-32,-0.456764362626347,0.748,0.791,7.97154015574218e-28
"Mid1ip1",8.54754665648297e-17,-0.456905953526302,0.319,0.429,1.55283280108326e-12
"Pros1",2.73825800762884e-28,-0.457622592148516,0.669,0.723,4.97459332245931e-24
"Cdc42ep2",4.58087594293426e-30,-0.458866229516651,0.146,0.343,8.32207732552867e-26
"Cebpb",6.85178571009436e-23,-0.459377782746473,0.963,0.971,1.24476390995284e-18
"Arhgef6",7.91536776682277e-27,-0.459556149846431,0.266,0.442,1.43798486219869e-22
"Adamts9",9.74051783971422e-26,-0.45988158310429,0.423,0.569,1.76955987594088e-21
"Khdrbs3",1.97342456562137e-34,-0.460141749766629,0.64,0.759,3.58512040836435e-30
"Nop58",3.07513091606016e-20,-0.46084989570551,0.408,0.522,5.5865903352065e-16
"Tnfsf12",1.26650987408741e-29,-0.461109963835508,0.554,0.654,2.30086848825461e-25
"Top1",3.90387202919721e-31,-0.461224709829286,0.762,0.791,7.09216431544257e-27
"Bmp2",2.58831384059138e-23,-0.461882114354855,0.223,0.389,4.70218975420235e-19
"Pkia",7.08535380181117e-28,-0.462321462392099,0.352,0.512,1.28719622517504e-23
"Rbms1",1.83971733800684e-38,-0.463880904503964,0.89,0.902,3.34221448795703e-34
"Ptafr",2.58872874706857e-44,-0.464039903535933,0.024,0.258,4.70294351479947e-40
"Dnajc8",1.61500646145377e-29,-0.464517438778443,0.555,0.664,2.93398223852306e-25
"Nck2",3.34989183056685e-27,-0.465532998362053,0.272,0.442,6.08574848859079e-23
"Dse",4.51741991744021e-26,-0.465826470982165,0.55,0.635,8.20679676401362e-22
"Ptch1",1.04513512090588e-35,-0.466143730754888,0.109,0.338,1.89869697414971e-31
"Plac8",1.68185067645457e-44,-0.467268856495906,0.95,0.975,3.05541812391501e-40
"Dcdc2a",2.81107678535964e-48,-0.467431593625971,0.008,0.25,5.10688319596285e-44
"Ldb2",9.0863807503046e-42,-0.467681137243159,0.035,0.265,1.65072279090784e-37
"Psme1",5.28237997475172e-27,-0.468521623746473,0.588,0.671,9.59649970013144e-23
"Xaf1",4.95054488197771e-28,-0.469453988755116,0.234,0.419,8.9936548870889e-24
"Enpep",5.26882950948919e-35,-0.470210846697878,0.114,0.331,9.57188256988901e-31
"Sqor",5.07897871444585e-30,-0.470823287611152,0.202,0.39,9.22698063053377e-26
"Ssbp4",3.46800797428064e-32,-0.471074608331175,0.526,0.655,6.30033008687563e-28
"Bmp4",4.78413779292974e-34,-0.471681198810572,0.106,0.321,8.69134312841546e-30
"Evi5",1.61732804532167e-30,-0.471997606633766,0.451,0.592,2.93819985993587e-26
"Tgoln1",2.87179159547281e-28,-0.472606986196375,0.524,0.643,5.21718379149545e-24
"Nr2f2",6.84883388624229e-30,-0.473394020441362,0.845,0.884,1.24422765211364e-25
"Tifa",5.69993934016371e-22,-0.473440629838403,0.182,0.342,1.03550797992754e-17
"Sult1a1",3.08487627551392e-41,-0.474243591896891,0.068,0.307,5.60429472972614e-37
"Slc43a3",1.61449865354375e-24,-0.474935713977457,0.825,0.85,2.93305970389293e-20
"Lamp2",2.96054430854883e-47,-0.47637358537745,0.948,0.959,5.37842084534065e-43
"Ncstn",1.02701417158026e-29,-0.477590524267854,0.37,0.529,1.86577664550987e-25
"Tmem86a",5.45229767347611e-33,-0.480653640203257,0.224,0.436,9.90518918340405e-29
"Pon2",7.30947190958176e-30,-0.483137822538546,0.375,0.537,1.32791176181372e-25
"Pim3",1.69039070389543e-25,-0.483738560590144,0.255,0.421,3.07093279176683e-21
"Stat1",6.44056551809765e-26,-0.484042002512347,0.335,0.494,1.1700575376728e-21
"Alpl",8.05749227485681e-27,-0.48468891342739,0.163,0.349,1.46380462157324e-22
"Ndrg2",1.08507752150093e-23,-0.484897485114006,0.609,0.676,1.97126033331074e-19
"Camk2n1",1.43002470233044e-23,-0.489013630528055,0.381,0.516,2.5979258767237e-19
"Egfl7",5.1050886922514e-38,-0.490244918069552,0.138,0.367,9.27441462721312e-34
"Nr1h5",4.01820861658059e-44,-0.490338308423331,0.059,0.308,7.29987959374195e-40
"Sod2",4.57158091039214e-32,-0.492698908223908,0.539,0.666,8.30519103990939e-28
"Phactr2",4.82474817747444e-30,-0.492911878906508,0.408,0.559,8.76512001401782e-26
"Phf11d",4.4185165698063e-30,-0.493124849278621,0.224,0.415,8.02711905236711e-26
"Dbndd2",2.78143209786779e-31,-0.495569614030191,0.472,0.609,5.05302769219641e-27
"Mat2a",4.88169755448054e-27,-0.497118560143169,0.528,0.638,8.86857994722479e-23
"Oip5os1",4.83932818552281e-32,-0.498222615448639,0.711,0.767,8.7916075146393e-28
"Hspa8",6.30689707643377e-59,-0.498645838137858,0.988,0.987,1.14577399187572e-54
"Ldlrap1",6.31168552901959e-33,-0.498881329971935,0.348,0.539,1.14664391005699e-28
"Zfp950",1.22699496927247e-31,-0.499494277816402,0.301,0.486,2.22908176067729e-27
"Kif5b",5.85657098163922e-46,-0.500992129830162,0.881,0.898,1.0639632502344e-41
"Rtn1",5.55554253746555e-33,-0.50156370062667,0.31,0.508,1.00927541278137e-28
"Rsu1",1.20237604351261e-32,-0.502176846762592,0.651,0.749,2.18435655824935e-28
"Xpc",6.53622847450119e-37,-0.502415809203192,0.136,0.366,1.18743662696263e-32
"Man2a1",8.19610743708568e-32,-0.502547874251196,0.688,0.76,1.48898683809535e-27
"Lhfp",2.30060231528511e-68,-0.503068099404432,0.993,0.995,4.17950422617846e-64
"C1s1",1.73821543895192e-40,-0.503328330668282,0.78,0.85,3.15781598794396e-36
"Rem1",7.19795486794447e-30,-0.504373681800336,0.29,0.47,1.30765246085947e-25
"Plxnc1",2.29862662852378e-33,-0.505053805350026,0.157,0.367,4.17591499603914e-29
"Gabarapl2",9.01744640980073e-40,-0.505431221209902,0.744,0.814,1.6381994892685e-35
"Nr3c1",6.91595761550846e-36,-0.506464598032092,0.64,0.745,1.25642202000942e-31
"Hspa1b",0.153882040542258,-0.506972648477159,0.543,0.483,1
"Tspan7",4.76046753279238e-42,-0.507100454627071,0.129,0.373,8.64834136682392e-38
"M6pr",2.31374984067678e-33,-0.507434300127029,0.434,0.579,4.20338933555751e-29
"Npr3",1.02428929608483e-26,-0.508425480332769,0.488,0.648,1.86082636419731e-22
"Pip4k2a",6.31087530970029e-32,-0.509503852719589,0.375,0.542,1.14649671751325e-27
