"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ckb2",3.45858701449248e-05,0.33742287809955,0.941,0.866,0.601794140521691,"8","Ckb"
"Ssr31",3.64177822665821e-05,0.251200358052224,0.941,0.763,0.633669411438528,"8","Ssr3"
"Col8a12",3.65066085735615e-05,0.253690157852031,0.462,0.264,0.63521498917997,"8","Col8a1"
"Sar1a2",4.24927847464765e-05,0.2574805136744,0.882,0.649,0.739374454588691,"8","Sar1a"
"Arpc5l",4.5393631365713e-05,0.287960665997674,0.664,0.482,0.789849185763406,"8","Arpc5l"
"Ndufab1",4.65529064278472e-05,0.269353986555437,0.849,0.703,0.810020571844542,"8","Ndufab1"
"Cxcl142",4.75273038187297e-05,0.254541098238809,0.824,0.591,0.826975086445897,"8","Cxcl14"
"Rps17",5.62596809833277e-05,0.276161006860019,0.992,0.962,0.978918449109902,"8","Rps17"
"Cox6a1",5.70099436626668e-05,0.260851688306562,0.908,0.663,0.991973019730403,"8","Cox6a1"
"Eloc",5.84382458682866e-05,0.262200443185657,0.849,0.62,1,"8","Eloc"
"Micos10",6.09866635826401e-05,0.29301607891732,0.941,0.778,1,"8","Micos10"
"Slirp",6.68124760773565e-05,0.272239069728583,0.697,0.445,1,"8","Slirp"
"Mrps14",6.72604667926384e-05,0.267733495864614,0.882,0.647,1,"8","Mrps14"
"Pbrm1",8.10014544485519e-05,0.276106359176971,0.798,0.582,1,"8","Pbrm1"
"March51",8.18227450856476e-05,0.267099755759676,0.672,0.436,1,"8","March5"
"Hdlbp2",9.14830120538071e-05,0.362621355493677,0.866,0.702,1,"8","Hdlbp"
"Sdhb",0.000106147033994615,0.280340843183105,0.815,0.564,1,"8","Sdhb"
"Angptl41",0.000112251942285272,0.260329145928135,0.513,0.306,1,"8","Angptl4"
"Morf4l1",0.000132156319067801,0.266090078761833,0.975,0.911,1,"8","Morf4l1"
"Psma7",0.000135964536387638,0.282052588524268,0.95,0.801,1,"8","Psma7"
"Emg1",0.000149373473359447,0.276474237482432,0.706,0.439,1,"8","Emg1"
"Vkorc11",0.000163354525926051,0.266166917485516,0.882,0.783,1,"8","Vkorc1"
"Rwdd1",0.000176385623999803,0.261418874250736,0.849,0.629,1,"8","Rwdd1"
"Sec61b2",0.000199539208263132,0.267573138756277,0.975,0.875,1,"8","Sec61b"
"Pgls1",0.00021271551540894,0.266259615668237,0.908,0.702,1,"8","Pgls"
"Hnrnph1",0.000217462038379434,0.253555513511692,0.832,0.653,1,"8","Hnrnph1"
"Rpgrip1",0.000222483820991914,0.344737050886343,0.277,0.142,1,"8","Rpgrip1"
"Cacybp",0.00022689039101501,0.253693058787978,0.765,0.499,1,"8","Cacybp"
"Srpx2",0.000254342275185983,0.260950328380454,0.731,0.491,1,"8","Srpx2"
"Nhp21",0.000256313540266057,0.314893192192414,0.571,0.363,1,"8","Nhp2"
"H3f3b1",0.0002621403321548,0.277551702297757,1,0.99,1,"8","H3f3b"
"Colgalt11",0.000482229801757498,0.260157787336411,0.807,0.565,1,"8","Colgalt1"
"Nudt19",0.000493251003025531,0.286476815555178,0.378,0.218,1,"8","Nudt19"
"Col12a11",0.000529038660619021,0.269914739139558,0.513,0.344,1,"8","Col12a1"
"Aimp1",0.00121119114859372,0.270573765826363,0.748,0.547,1,"8","Aimp1"
"Bok2",0.00192456869567012,0.291335517834505,0.908,0.819,1,"8","Bok"
"Id1",0.00269224863577421,0.251129087762921,0.471,0.309,1,"8","Id1"
"Efemp21",0.00297475198969955,0.260318830932758,0.882,0.704,1,"8","Efemp2"
"Aqp1",0,4.08244223813599,0.972,0.006,0,"9","Aqp1"
"Kdr",0,3.84630827541983,0.89,0.004,0,"9","Kdr"
"Fcgr2b1",0,3.36539790001433,0.734,0.009,0,"9","Fcgr2b"
"Cd361",0,3.33519683312081,0.771,0.012,0,"9","Cd36"
"Mrc1",0,3.31852630619077,0.743,0.003,0,"9","Mrc1"
"Clec4g",0,3.27848016786382,0.771,0.012,0,"9","Clec4g"
"Ctla2a",0,2.90630467101101,0.596,0.01,0,"9","Ctla2a"
"Dnase1l3",0,2.87092508143997,0.615,0.001,0,"9","Dnase1l3"
"Cd55",0,2.83505864735343,0.725,0.01,0,"9","Cd55"
"Gpihbp1",0,2.79124427328321,0.642,0.001,0,"9","Gpihbp1"
"Cdh5",0,2.78914081562388,0.78,0.001,0,"9","Cdh5"
"Gpr182",0,2.67470265971948,0.679,0.018,0,"9","Gpr182"
"Adgrf5",0,2.62647549313885,0.725,0.023,0,"9","Adgrf5"
"Flt4",0,2.6138496940026,0.633,0.003,0,"9","Flt4"
"Adgrl4",0,2.61382341243007,0.661,0,0,"9","Adgrl4"
"Pecam1",0,2.58672793886092,0.688,0.007,0,"9","Pecam1"
"Stab11",0,2.38573513860517,0.716,0.012,0,"9","Stab1"
"F8",0,2.35277835784887,0.578,0.012,0,"9","F8"
"Oit3",0,2.29555106797456,0.486,0.002,0,"9","Oit3"
"Cyyr1",0,2.28801194459118,0.56,0.001,0,"9","Cyyr1"
"Rasip1",0,2.235375953499,0.642,0.001,0,"9","Rasip1"
"Mmrn2",0,1.92027971242575,0.477,0.006,0,"9","Mmrn2"
"Cldn5",0,1.91894317063429,0.44,0,0,"9","Cldn5"
"Pcdh17",0,1.89414711077637,0.45,0.001,0,"9","Pcdh17"
"Stab2",0,1.85735524127649,0.413,0.001,0,"9","Stab2"
"Fam167b",0,1.85384919251424,0.505,0.007,0,"9","Fam167b"
"Fam124a",0,1.78561693740806,0.44,0.006,0,"9","Fam124a"
"Emcn",0,1.74514534451614,0.44,0.001,0,"9","Emcn"
"Rasgrp3",0,1.70662202877978,0.404,0.001,0,"9","Rasgrp3"
"Myct1",0,1.68929970102612,0.404,0.003,0,"9","Myct1"
"Podxl",0,1.59101135043465,0.413,0.002,0,"9","Podxl"
"Tie1",0,1.54062176248035,0.45,0.003,0,"9","Tie1"
"S1pr1",0,1.51848923305069,0.376,0.002,0,"9","S1pr1"
"Inhbb",0,1.50482581168772,0.404,0.006,0,"9","Inhbb"
"Cd300lg",0,1.3396768270055,0.367,0.004,0,"9","Cd300lg"
"Btnl9",0,1.31015126115173,0.266,0,0,"9","Btnl9"
"Cmtm8",0,1.29177802349292,0.367,0.003,0,"9","Cmtm8"
"Prkch1",0,1.27546975090307,0.321,0.003,0,"9","Prkch"
"Gimap4",0,1.2752180525776,0.303,0.002,0,"9","Gimap4"
"Slc26a10",0,1.09542373545023,0.248,0,0,"9","Slc26a10"
"Ushbp1",0,1.08382081728347,0.284,0.001,0,"9","Ushbp1"
"Robo4",0,1.04326311932212,0.284,0,0,"9","Robo4"
"Selp",3.85023653580471e-306,1.25743356449773,0.22,0,6.6994115723002e-302,"9","Selp"
"Cd931",1.59896293134324e-304,2.14613177805696,0.596,0.018,2.78219550053724e-300,"9","Cd93"
"Hdc",4.10568537074823e-304,1.08126270761311,0.294,0.002,7.14389254510192e-300,"9","Hdc"
"Kit",3.98724168545323e-300,1.13438650606535,0.266,0.002,6.93780053268862e-296,"9","Kit"
"Arhgef15",7.54624511577124e-289,1.17873694594415,0.229,0.001,1.3130466501442e-284,"9","Arhgef15"
"Cyp26b1",8.95719289421663e-283,1.66372284649027,0.33,0.004,1.55855156359369e-278,"9","Cyp26b1"
"Aass",2.60553480071067e-272,1.11456668795053,0.266,0.002,4.53363055323656e-268,"9","Aass"
"Car8",1.43855628569553e-264,1.35194428596333,0.312,0.004,2.50308793711022e-260,"9","Car8"
"Gatm1",2.75954122705604e-261,2.62750061016827,0.541,0.018,4.80160173507751e-257,"9","Gatm"
"Dpp4",3.53720456028552e-261,1.26938982010668,0.33,0.005,6.1547359348968e-257,"9","Dpp4"
"Shank3",2.27714095666635e-257,0.847506547550237,0.22,0.001,3.96222526459945e-253,"9","Shank3"
"Il1a",4.16413962183497e-252,0.93715444485055,0.211,0.001,7.24560294199284e-248,"9","Il1a"
"Afap1l1",5.61405229426761e-247,0.696313483926377,0.174,0,9.76845099202564e-243,"9","Afap1l1"
"Jam2",9.50092863231968e-244,2.53211334037893,0.578,0.024,1.65316158202362e-239,"9","Jam2"
"Gimap8",9.90008058462707e-234,0.722839424824298,0.193,0.001,1.72261402172511e-229,"9","Gimap8"
"Grrp1",1.50486486789395e-230,0.709656527068111,0.147,0,2.61846487013548e-226,"9","Grrp1"
"Gimap6",1.54506950181071e-224,0.981571582174794,0.266,0.003,2.68842093315064e-220,"9","Gimap6"
"Lyve1",4.40860533654947e-219,2.252976290523,0.532,0.022,7.67097328559608e-215,"9","Lyve1"
"Sox18",6.67062537630625e-213,1.10913800469784,0.266,0.004,1.16068881547729e-208,"9","Sox18"
"Ptprb",1.48577918152355e-191,3.98597335390911,0.936,0.106,2.58525577585098e-187,"9","Ptprb"
"Nos3",2.87448984580459e-190,0.62308680188386,0.193,0.002,5.00161233169999e-186,"9","Nos3"
"Gimap5",6.76834078777721e-190,0.819824269819481,0.183,0.001,1.17769129707323e-185,"9","Gimap5"
"Adgrg3",1.36470898283941e-179,0.493236165738284,0.138,0,2.37459363014058e-175,"9","Adgrg3"
"Unc45b",1.60881086346346e-177,0.751298469078889,0.174,0.001,2.79933090242641e-173,"9","Unc45b"
"Fam174b",9.47098958564273e-175,0.513084551077269,0.147,0.001,1.64795218790184e-170,"9","Fam174b"
"Stox2",2.20356534047268e-174,0.998671346361859,0.211,0.003,3.83420369242246e-170,"9","Stox2"
"Esm1",5.8389272292774e-174,0.89584862042934,0.119,0,1.01597333789427e-169,"9","Esm1"
"Egfl7",1.48013278506183e-169,2.89385379394632,0.771,0.074,2.57543104600759e-165,"9","Egfl7"
"Vwf",7.36352383274266e-167,2.21511811054846,0.229,0.004,1.28125314689722e-162,"9","Vwf"
"Sox17",4.84042548283054e-159,0.54574410112003,0.101,0,8.42234034012513e-155,"9","Sox17"
"Cxcl9",2.79424112828949e-155,1.51365457195856,0.312,0.01,4.86197956322371e-151,"9","Cxcl9"
"Pde2a",9.88493958265113e-154,2.35925894112829,0.725,0.071,1.7199794873813e-149,"9","Pde2a"
"Ppp1r16b",1.0665327115649e-153,0.768677063890041,0.165,0.002,1.85576691812292e-149,"9","Ppp1r16b"
"Wnt2",2.73498288391947e-152,1.70551093137198,0.339,0.012,4.75887021801987e-148,"9","Wnt2"
"Gimap1",2.17207218189385e-151,1.05654772714151,0.229,0.005,3.77940559649529e-147,"9","Gimap1"
"Tal1",3.0911232040067e-148,0.637161500614309,0.11,0,5.37855437497165e-144,"9","Tal1"
"Cavin21",3.44552654366832e-148,2.88568941694998,0.679,0.064,5.99521618598288e-144,"9","Cavin2"
"Myzap",3.4553151704071e-146,0.524713567886619,0.147,0.001,6.01224839650836e-142,"9","Myzap"
"Dll4",3.83921972145892e-146,0.806086896671442,0.147,0.001,6.68024231533853e-142,"9","Dll4"
"Cbfa2t31",3.29774573721267e-144,1.04811720393712,0.266,0.007,5.73807758275005e-140,"9","Cbfa2t3"
"Enpp6",9.57147544420304e-142,1.10507408527197,0.22,0.005,1.66543672729133e-137,"9","Enpp6"
"Esam",4.23308660276679e-141,2.02087891057207,0.633,0.056,7.36557068881422e-137,"9","Esam"
"Sema6a",9.73674260408522e-139,1.88497290336896,0.505,0.034,1.69419321311083e-134,"9","Sema6a"
"Rasd1",2.23640633629934e-137,1.14751457375758,0.266,0.008,3.89134702516084e-133,"9","Rasd1"
"Gm15675",1.01165705189272e-134,0.545043711656413,0.119,0.001,1.76028327029334e-130,"9","Gm15675"
"C5ar2",1.24265358339756e-134,0.929238837411871,0.22,0.005,2.16221723511175e-130,"9","C5ar2"
"Fgd5",8.2468942261582e-132,1.17793302638343,0.275,0.009,1.43495959535153e-127,"9","Fgd5"
"Ctla2b",1.18601702125003e-123,0.567989381138195,0.165,0.003,2.06366961697505e-119,"9","Ctla2b"
"Klk8",1.39176821468209e-121,0.45350600541224,0.11,0.001,2.42167669354684e-117,"9","Klk8"
"Mfng",2.20739500387927e-118,0.555474415602399,0.138,0.002,3.84086730674992e-114,"9","Mfng"
"Tek",1.58151635841334e-116,1.53658648294444,0.376,0.022,2.75183846363921e-112,"9","Tek"
"Cnr2",5.33242166437189e-116,0.529873596211476,0.101,0.001,9.27841369600709e-112,"9","Cnr2"
"Pgm5",1.1115422844959e-114,0.458539829457246,0.11,0.001,1.93408357502286e-110,"9","Pgm5"
"Tspan7",2.26384264221949e-109,2.63760135225025,0.743,0.109,3.93908619746191e-105,"9","Tspan7"
"Cdh131",1.89726722957658e-108,1.18355920961159,0.229,0.008,3.30124497946326e-104,"9","Cdh13"
"Lepr",1.29059005686215e-107,0.724595499399288,0.174,0.004,2.24562669894014e-103,"9","Lepr"
"Tpbgl",4.03556394558913e-107,1.76805335668195,0.404,0.028,7.02188126532508e-103,"9","Tpbgl"
"Clec1b",6.23460837062726e-103,1.22993298169856,0.266,0.012,1.08482185648914e-98,"9","Clec1b"
"Lrg1",6.49543336484171e-99,1.09556826610768,0.193,0.006,1.13020540548246e-94,"9","Lrg1"
"Cemip2",9.58936614439335e-98,2.59611200977612,0.798,0.152,1.66854970912444e-93,"9","Cemip2"
"AU021092",4.95037709380732e-96,0.810238120037093,0.138,0.003,8.61365614322473e-92,"9","AU021092"
"Erg",3.62513292488489e-91,0.950216551720386,0.229,0.01,6.30773128929971e-87,"9","Erg"
"Zfp366",3.81614769849033e-91,0.373485219052867,0.101,0.001,6.64009699537318e-87,"9","Zfp366"
"Srgn1",4.83363473706599e-91,1.81033816600435,0.45,0.041,8.41052444249482e-87,"9","Srgn"
"Slco2a1",5.72148679645701e-90,1.6668077841329,0.385,0.031,9.9553870258352e-86,"9","Slco2a1"
"Icam2",2.28143701330971e-86,0.995060615088781,0.239,0.011,3.9697004031589e-82,"9","Icam2"
"Thsd1",7.63337157167107e-82,0.542672243886551,0.11,0.002,1.32820665347077e-77,"9","Thsd1"
"Itga61",2.57217130281038e-80,0.906563878387299,0.165,0.005,4.47557806689006e-76,"9","Itga6"
"Gngt21",9.7675489542135e-80,0.981613197572752,0.303,0.02,1.69955351803315e-75,"9","Gngt2"
"Nrros1",1.97618435737124e-78,0.666972988233441,0.183,0.007,3.43856078182596e-74,"9","Nrros"
"Efnb2",5.60815605811353e-78,1.1637762366444,0.275,0.017,9.75819154111755e-74,"9","Efnb2"
"Msr11",6.8880649590313e-76,1.09936334459316,0.165,0.006,1.19852330287145e-71,"9","Msr1"
"Mcam1",2.94582020509306e-72,1.47335817540985,0.394,0.04,5.12572715686193e-68,"9","Mcam"
"Fabp4",1.62407080238278e-68,3.62390496788363,0.679,0.144,2.82588319614604e-64,"9","Fabp4"
"Timeless",2.20273066629288e-68,0.674543479077301,0.183,0.008,3.83275135934961e-64,"9","Timeless"
"Entpd11",1.55147668356289e-67,0.959801070069486,0.156,0.006,2.69956942939943e-63,"9","Entpd1"
"Ggta11",1.67169998572801e-67,0.695478143267432,0.165,0.007,2.90875797516674e-63,"9","Ggta1"
"Cd38",6.54776526324866e-67,2.03118922699032,0.661,0.133,1.13931115580527e-62,"9","Cd38"
"Mecom",6.89286145241901e-67,0.635860382536408,0.147,0.005,1.19935789272091e-62,"9","Mecom"
"Sema3f",1.14053258512123e-66,1.81146040259314,0.505,0.076,1.98452669811094e-62,"9","Sema3f"
"Exoc61",7.15367542005757e-64,1.00475961186573,0.22,0.014,1.24473952309002e-59,"9","Exoc6"
"Gata2",2.1038391327386e-62,0.564184655250792,0.138,0.005,3.66068009096516e-58,"9","Gata2"
"Cyp4b1",4.14139148301284e-62,1.25592227914629,0.248,0.018,7.20602118044233e-58,"9","Cyp4b1"
"Ripply3",3.29483293641668e-61,0.938167521259085,0.266,0.021,5.73300930936503e-57,"9","Ripply3"
"Adam23",6.62513652057529e-61,2.29922934980604,0.532,0.093,1.1527737545801e-56,"9","Adam23"
"Cxcl102",4.18832810383048e-59,2.81125157755218,0.661,0.145,7.28769090066504e-55,"9","Cxcl10"
"Bmp2",4.95987557882411e-59,3.06459406557881,0.835,0.298,8.63018350715395e-55,"9","Bmp2"
"Adgrg6",6.33120557882593e-59,0.93437926971475,0.101,0.003,1.10162977071571e-54,"9","Adgrg6"
"Fam43a",8.54290367120312e-59,1.50286974050737,0.413,0.056,1.48646523878934e-54,"9","Fam43a"
"Ifi2071",2.6056086111865e-58,1.84388431611783,0.45,0.068,4.53375898346451e-54,"9","Ifi207"
"Plpp32",1.80453977712684e-57,2.83297869051309,0.862,0.354,3.13989921220071e-53,"9","Plpp3"
"Plxnd1",1.93823004174431e-57,2.43686754499038,0.761,0.241,3.3725202726351e-53,"9","Plxnd1"
"Pitpnc1",3.92421415155866e-55,1.55772382465662,0.385,0.051,6.82813262371207e-51,"9","Pitpnc1"
"Meis2",9.81752629336963e-55,1.94499388819323,0.624,0.148,1.70824957504632e-50,"9","Meis2"
"Id41",2.18560824323173e-54,1.66021878831594,0.413,0.06,3.80295834322322e-50,"9","Id4"
"Acer2",2.78642101206619e-54,1.76706985310288,0.495,0.09,4.84837256099518e-50,"9","Acer2"
"Pcdh12",4.70667467890933e-52,0.785834354342595,0.22,0.017,8.18961394130223e-48,"9","Pcdh12"
"Selenop1",2.78539028236951e-51,2.77705883346461,0.972,0.84,4.84657909132294e-47,"9","Selenop"
"Gpm6a",3.43804069761295e-51,0.790522702408157,0.11,0.004,5.98219081384653e-47,"9","Gpm6a"
"Tspan131",1.61078079722148e-48,0.579423158793828,0.119,0.005,2.80275858716538e-44,"9","Tspan13"
"Cav2",4.40623289403507e-45,0.829347419324413,0.239,0.023,7.66684523562102e-41,"9","Cav2"
"Npr1",6.70800842831467e-45,1.58515352135957,0.431,0.078,1.16719346652675e-40,"9","Npr1"
"Plxnc1",7.65366015396878e-45,2.51688864081065,0.596,0.161,1.33173686679057e-40,"9","Plxnc1"
"Sirpa1",1.20342639903353e-44,1.58720012103288,0.532,0.123,2.09396193431835e-40,"9","Sirpa"
"Vsir1",3.26733315623307e-44,0.565634033495932,0.156,0.01,5.68515969184554e-40,"9","Vsir"
"Sox7",1.41770660322602e-42,0.994626613479751,0.229,0.023,2.46680948961327e-38,"9","Sox7"
"Card10",2.66234789258117e-42,0.479267636297481,0.128,0.007,4.63248533309123e-38,"9","Card10"
"Fyn1",2.50064590795678e-41,1.78323633984238,0.523,0.127,4.3511238798448e-37,"9","Fyn"
"Palmd",5.03408991710415e-41,0.398156313300537,0.119,0.006,8.75931645576122e-37,"9","Palmd"
"Akap121",1.1788162602537e-40,1.56364625564614,0.303,0.042,2.05114029284143e-36,"9","Akap12"
"Ctsb1",4.32413112885061e-39,1.76757876656009,0.945,0.872,7.52398816420006e-35,"9","Ctsb"
"Stap2",8.87465206599256e-39,0.355589826958998,0.101,0.004,1.54418945948271e-34,"9","Stap2"
"Snrk",1.43345690084603e-38,2.01542380729487,0.734,0.315,2.49421500747209e-34,"9","Snrk"
"mt-Co12",1.4949191978649e-38,1.09341111363244,1,0.997,2.60115940428493e-34,"9","mt-Co1"
"Tfec",4.86291678784922e-38,0.646690495420983,0.101,0.005,8.46147521085764e-34,"9","Tfec"
"Tmem88",5.40321420390767e-38,1.07120644216749,0.275,0.037,9.40159271479934e-34,"9","Tmem88"
"Kank3",6.94198355972075e-38,0.794857749622615,0.22,0.024,1.20790513939141e-33,"9","Kank3"
"Rasal2",1.10213845210351e-37,1.32790116599768,0.413,0.084,1.91772090666011e-33,"9","Rasal2"
"Adcy4",1.75170408497051e-36,0.427684576847489,0.119,0.007,3.04796510784868e-32,"9","Adcy4"
"Yes1",4.92805513507799e-36,1.51101133098819,0.468,0.114,8.5748159350357e-32,"9","Yes1"
"Hhex",7.3605580315727e-36,0.548411906045823,0.128,0.008,1.28073709749365e-31,"9","Hhex"
"Nrp2",1.06340082576165e-35,1.8052430213782,0.55,0.158,1.85031743682528e-31,"9","Nrp2"
"Arl4d",1.0730004544894e-35,0.595538898706747,0.119,0.007,1.86702079081155e-31,"9","Arl4d"
"Fmo11",8.18896492023287e-35,1.00646887783411,0.229,0.028,1.42487989612052e-30,"9","Fmo1"
"Sntb1",1.29539493612336e-34,0.524449054410066,0.101,0.005,2.25398718885465e-30,"9","Sntb1"
"Mylip",3.20587119391201e-34,1.89000332246406,0.752,0.352,5.5782158774069e-30,"9","Mylip"
"Il6st2",3.31923140477369e-34,1.62038788088311,0.927,0.852,5.77546264430623e-30,"9","Il6st"
"Efna1",1.17950977041338e-33,0.400680067598753,0.11,0.006,2.05234700051929e-29,"9","Efna1"
"Dusp3",1.67331264099137e-33,1.89080423002761,0.633,0.257,2.91156399532499e-29,"9","Dusp3"
"Ppp1r15a2",3.25795169820205e-33,1.78352025939869,0.89,0.669,5.66883595487156e-29,"9","Ppp1r15a"
"Sh3bp5",3.92416713840495e-33,1.98415614997948,0.716,0.358,6.82805082082462e-29,"9","Sh3bp5"
"Col13a1",1.93922449514524e-32,0.478147202762525,0.138,0.011,3.37425062155272e-28,"9","Col13a1"
"Iqgap21",2.12551001550724e-32,0.418481723518234,0.128,0.009,3.6983874269826e-28,"9","Iqgap2"
"Ehd31",1.47918796037545e-31,2.20126351633907,0.844,0.558,2.57378705105328e-27,"9","Ehd3"
"Abcc4",4.20596381052605e-31,0.756420670775073,0.174,0.018,7.31837703031533e-27,"9","Abcc4"
"Crim1",1.42380205937481e-30,1.98525319466365,0.642,0.266,2.47741558331217e-26,"9","Crim1"
"Tdrp",1.79323924127032e-30,0.333512604766847,0.101,0.006,3.12023627981036e-26,"9","Tdrp"
"mt-Co33",1.62241011757935e-29,0.876452933699785,1,0.997,2.82299360458808e-25,"9","mt-Co3"
"Mapk12",2.48061672533259e-29,1.01061291180325,0.229,0.033,4.3162731020787e-25,"9","Mapk12"
"Map3k111",2.6563081785473e-29,0.792060591810617,0.266,0.043,4.6219762306723e-25,"9","Map3k11"
"Arhgap31",5.88547885664402e-29,1.47487705111731,0.523,0.166,1.02407332105606e-24,"9","Arhgap31"
"Prr5l",4.94074546172592e-28,0.541014434456454,0.119,0.009,8.59689710340309e-24,"9","Prr5l"
"Gmfg1",5.30931353270275e-28,0.659296270009682,0.138,0.012,9.23820554690279e-24,"9","Gmfg"
"Rfk",7.84312482857792e-28,1.51493249011087,0.505,0.164,1.36470372017256e-23,"9","Rfk"
"Slc39a8",1.7000383029488e-27,0.876798001210482,0.183,0.023,2.95806664713091e-23,"9","Slc39a8"
"Tinagl11",1.7586251083185e-27,1.62158475503826,0.752,0.446,3.06000768847418e-23,"9","Tinagl1"
"Degs1",2.60190237624494e-27,1.86549191525558,0.826,0.608,4.52731013466619e-23,"9","Degs1"
"Lcp11",3.4853362413522e-27,0.579455414470551,0.165,0.018,6.06448505995282e-23,"9","Lcp1"
"Lrrc8c",3.90541715290158e-27,1.04883481702055,0.339,0.074,6.79542584604875e-23,"9","Lrrc8c"
"Frrs1",5.17727590080724e-27,0.649105678892275,0.156,0.017,9.0084600674046e-23,"9","Frrs1"
"Dll1",5.46215554040334e-27,0.424623676975158,0.11,0.008,9.5041506403018e-23,"9","Dll1"
"Fam171a1",8.75347070922287e-27,1.09948551940134,0.275,0.051,1.52310390340478e-22,"9","Fam171a1"
"Notch1",1.0118491082536e-26,1.52544204369934,0.587,0.241,1.76061744836126e-22,"9","Notch1"
"AI6622701",1.11381104715005e-26,0.516722533447251,0.101,0.007,1.93803122204109e-22,"9","AI662270"
"Jak11",1.28722288556609e-26,1.59835939468513,0.899,0.716,2.23976782088501e-22,"9","Jak1"
"Arhgef7",1.6636897508446e-26,1.29728367897868,0.45,0.131,2.89482016646961e-22,"9","Arhgef7"
"Prex11",1.70085356141941e-26,0.586624107575148,0.119,0.01,2.95948519686977e-22,"9","Prex1"
"B3gnt3",1.92076250700592e-26,0.527930940136153,0.128,0.012,3.34212676219031e-22,"9","B3gnt3"
"Elk3",1.9754979595234e-26,1.76907920020484,0.633,0.29,3.43736644957072e-22,"9","Elk3"
"Ntn4",2.63863488954576e-26,1.69174937832595,0.514,0.173,4.59122470780962e-22,"9","Ntn4"
"Iigp12",3.289190378325e-26,1.93045926981732,0.872,0.703,5.7231912582855e-22,"9","Iigp1"
"Ap1b1",7.55390887235183e-26,1.40638156793003,0.394,0.106,1.31438014378922e-21,"9","Ap1b1"
"Ets11",8.6797310482776e-26,1.71469058687192,0.826,0.653,1.5102732024003e-21,"9","Ets1"
"Apold11",1.01631785435399e-25,1.63843021895991,0.505,0.165,1.76839306657594e-21,"9","Apold1"
"Serpinb6b",1.25471865404647e-25,0.919666406512547,0.22,0.034,2.18321045804085e-21,"9","Serpinb6b"
"Plekho11",1.94462237931004e-25,0.849168665318307,0.22,0.035,3.38364293999947e-21,"9","Plekho1"
"Tcf4",1.16305778541511e-24,1.14243053484815,0.89,0.834,2.02372054662229e-20,"9","Tcf4"
"Hspg22",4.21079565383963e-24,1.39674427316194,0.807,0.603,7.32678443768096e-20,"9","Hspg2"
"Ptbp31",4.62170255284229e-24,1.63043107426945,0.725,0.459,8.04176244194559e-20,"9","Ptbp3"
"Ednrb1",5.41159623222102e-24,1.76075516963468,0.798,0.615,9.41617744406458e-20,"9","Ednrb"
"Tnfsf10",6.68768133866633e-24,0.551147089601502,0.138,0.015,1.16365655292794e-19,"9","Tnfsf10"
"Arap3",1.51448737102192e-23,1.20140372592388,0.339,0.084,2.63520802557813e-19,"9","Arap3"
"Psap1",3.82849338285964e-23,1.02178369779589,0.936,0.94,6.66157848617578e-19,"9","Psap"
"Maf2",7.3430938365977e-23,1.75800517643374,0.853,0.72,1.277698327568e-18,"9","Maf"
"Flt1",8.92697776637259e-23,1.72003520923536,0.633,0.297,1.55329413134883e-18,"9","Flt1"
"Man2a11",9.07767565743197e-23,1.38323739812674,0.835,0.65,1.57951556439316e-18,"9","Man2a1"
"Bcl6b",2.16568068365481e-22,0.607279244853718,0.101,0.009,3.76828438955937e-18,"9","Bcl6b"
"Plxna2",3.20847441978382e-22,0.701271067639186,0.202,0.033,5.58274549042385e-18,"9","Plxna2"
"Tex2",3.30302128050708e-22,1.10082076948939,0.303,0.071,5.74725702808232e-18,"9","Tex2"
"Fzd6",3.9232143691057e-22,0.483311630345482,0.119,0.012,6.82639300224391e-18,"9","Fzd6"
"Cd92",4.20832995819098e-22,1.7125793228933,0.514,0.201,7.3224941272523e-18,"9","Cd9"
"Rsad2",4.60268975624001e-22,1.85517095852365,0.349,0.095,8.00868017585762e-18,"9","Rsad2"
"Mgll",1.33713700654207e-21,1.34208155222096,0.44,0.15,2.32661839138321e-17,"9","Mgll"
"Grasp1",1.70410723248454e-21,0.828766301256151,0.211,0.037,2.96514658452309e-17,"9","Grasp"
"Sptbn11",2.76114022495434e-21,1.13783806127702,0.881,0.859,4.80438399142056e-17,"9","Sptbn1"
"Ldb2",4.80193466525451e-21,0.745938426218845,0.202,0.034,8.35536631754284e-17,"9","Ldb2"
"St3gal6",8.13697254006245e-21,0.451662450033364,0.11,0.011,1.41583322197087e-16,"9","St3gal6"
"Calcrl1",9.68656273109311e-21,1.60698772180298,0.615,0.315,1.6854619152102e-16,"9","Calcrl"
"Insr",2.10080065820033e-20,1.38741876933706,0.394,0.126,3.65539314526857e-16,"9","Insr"
"Syt7",6.03930139594832e-20,0.385706636572242,0.11,0.011,1.05083844289501e-15,"9","Syt7"
"Lgmn1",6.91686696601517e-20,1.68620813530752,0.817,0.715,1.20353485208664e-15,"9","Lgmn"
"Clic42",7.83518568800202e-20,1.32199612480627,0.789,0.717,1.36332230971235e-15,"9","Clic4"
"Ptgs1",9.69624819484324e-20,0.871148705505854,0.266,0.061,1.68714718590272e-15,"9","Ptgs1"
"Znrf11",1.20002657096585e-19,1.3750663437731,0.514,0.214,2.08804623348057e-15,"9","Znrf1"
"Sgk11",2.82303051327083e-19,1.54952903101158,0.835,0.735,4.91207309309125e-15,"9","Sgk1"
