,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Anxa34,4.55E-05,0.442517954,0.383,0.146,0.697798643,15,Anxa3
Mir143hg2,3.75E-08,0.44220439,0.149,0.023,0.000575973,15,Mir143hg
Dennd1a1,8.52E-05,0.442170136,0.191,0.056,1,15,Dennd1a
Vwa9,3.15E-06,0.441790109,0.149,0.03,0.048327578,15,Vwa9
Rpn22,4.17E-05,0.441759518,0.596,0.271,0.640110431,15,Rpn2
Tnfaip86,0.00032907,0.441719967,0.234,0.083,1,15,Tnfaip8
Abcd13,8.53E-09,0.441385643,0.234,0.047,0.000130889,15,Abcd1
Cep120,0.000337378,0.441266204,0.149,0.041,1,15,Cep120
Osbpl9,9.67E-05,0.440900441,0.383,0.155,1,15,Osbpl9
Epb41l1,4.35E-12,0.440763373,0.128,0.012,6.67E-08,15,Epb41l1
Pip4k2a4,7.91E-07,0.440700105,0.319,0.093,0.012131246,15,Pip4k2a
Erp296,2.76E-05,0.440534226,0.596,0.258,0.423318815,15,Erp29
Epha72,2.36E-08,0.440338354,0.149,0.023,0.000362102,15,Epha7
Ppp3r1,0.000463065,0.440162514,0.277,0.107,1,15,Ppp3r1
Lsm14a,0.000415295,0.439964412,0.319,0.131,1,15,Lsm14a
Mapk1ip1l2,0.000381826,0.43957669,0.277,0.106,1,15,Mapk1ip1l
Gjc22,1.60E-11,0.438696644,0.128,0.013,2.46E-07,15,Gjc2
B4galt63,1.04E-06,0.438632625,0.213,0.05,0.016021209,15,B4galt6
5-Jun,1.33E-05,0.438241735,0.574,0.24,0.204443529,15,Jun
Rp23,2.70E-07,0.437607053,0.17,0.032,0.004136734,15,Rp2
Brd22,8.49E-06,0.437432812,0.447,0.167,0.13021751,15,Brd2
Cdkn1b1,0.000477151,0.43706653,0.234,0.085,1,15,Cdkn1b
Far11,1.87E-05,0.437062523,0.213,0.059,0.286715552,15,Far1
Inpp5e,8.90E-13,0.436710339,0.17,0.019,1.37E-08,15,Inpp5e
Adcy52,2.54E-14,0.436652633,0.149,0.013,3.90E-10,15,Adcy5
Sigmar11,0.000657473,0.436301812,0.191,0.065,1,15,Sigmar1
Ptpn112,9.91E-06,0.436249929,0.319,0.104,0.152107271,15,Ptpn11
Lrrc4c2,2.15E-11,0.435854197,0.106,0.009,3.31E-07,15,Lrrc4c
Tmem50a2,0.001152123,0.43571635,0.617,0.337,1,15,Tmem50a
AW1120104,5.85E-07,0.435688127,0.83,0.43,0.008975885,15,AW112010
Ptk2b6,4.93E-05,0.43564078,0.213,0.063,0.757207149,15,Ptk2b
Hbp12,7.09E-06,0.435595189,0.298,0.093,0.10871437,15,Hbp1
Gaa1,0.001260776,0.435595145,0.277,0.116,1,15,Gaa
Mark1,1.41E-14,0.434417599,0.106,0.007,2.16E-10,15,Mark1
Ube4b,0.000352546,0.433947718,0.191,0.061,1,15,Ube4b
Ptprk3,8.07E-08,0.43370044,0.277,0.067,0.001238826,15,Ptprk
Lpxn4,5.20E-07,0.43341646,0.17,0.033,0.00797229,15,Lpxn
Evi51,0.000375831,0.433157185,0.319,0.13,1,15,Evi5
Crebbp1,0.000119436,0.432822697,0.34,0.132,1,15,Crebbp
Baz1b2,1.62E-05,0.432631857,0.319,0.107,0.248996026,15,Baz1b
Evi2a4,7.17E-07,0.432464294,0.213,0.05,0.011008752,15,Evi2a
Zc3h132,5.62E-08,0.432311503,0.319,0.082,0.000862517,15,Zc3h13
Odf22,1.33E-06,0.431475897,0.255,0.067,0.020360229,15,Odf2
Isyna12,4.94E-11,0.430897245,0.191,0.027,7.58E-07,15,Isyna1
Rassf43,1.18E-09,0.430700545,0.234,0.043,1.81E-05,15,Rassf4
Nfia3,8.86E-05,0.430387419,0.532,0.238,1,15,Nfia
Tom12,0.000198096,0.430128987,0.213,0.069,1,15,Tom1
U2af22,6.26E-05,0.42986047,0.404,0.162,0.960560145,15,U2af2
Fto2,2.55E-05,0.428913365,0.277,0.089,0.391906545,15,Fto
Mapk8ip3,1.49E-05,0.428864138,0.17,0.041,0.228884209,15,Mapk8ip3
Ipo52,0.004542639,0.428838641,0.17,0.066,1,15,Ipo5
Pald12,2.28E-05,0.428633265,0.234,0.068,0.349389537,15,Pald1
Tbc1d93,5.63E-10,0.428597412,0.149,0.019,8.64E-06,15,Tbc1d9
Epsti17,3.87E-07,0.428503581,0.34,0.099,0.00594118,15,Epsti1
Tmem2591,6.52E-05,0.427972676,0.319,0.116,1,15,Tmem259
Ciapin14,0.005383367,0.427913588,0.149,0.055,1,15,Ciapin1
Nucks13,2.85E-05,0.427799726,0.553,0.238,0.43692582,15,Nucks1
Nbeal11,2.39E-05,0.427556216,0.298,0.098,0.367004591,15,Nbeal1
Mtpn3,0.002850045,0.42653549,0.426,0.214,1,15,Mtpn
Cbx65,6.08E-06,0.426500977,0.298,0.092,0.093362347,15,Cbx6
Mnda3,1.30E-05,0.426076281,0.17,0.04,0.199448267,15,Mnda
Gem3,5.91E-08,0.425846862,0.234,0.051,0.000907174,15,Gem
Mcur12,0.000190498,0.42577958,0.191,0.059,1,15,Mcur1
Snhg93,0.000204721,0.425460395,0.383,0.159,1,15,Snhg9
Specc1l1,3.43E-08,0.425455978,0.234,0.049,0.000526256,15,Specc1l
Strada,0.000681079,0.425415073,0.128,0.035,1,15,Strada
Rhog2,5.53E-05,0.425008505,0.447,0.184,0.848536301,15,Rhog
Spryd7,2.09E-06,0.424736435,0.191,0.044,0.032108419,15,Spryd7
Nfxl12,1.78E-06,0.423562497,0.17,0.036,0.027326111,15,Nfxl1
Arhgap61,7.58E-07,0.423501171,0.106,0.015,0.01163057,15,Arhgap6
Ap3m11,0.000255939,0.423326956,0.191,0.06,1,15,Ap3m1
Naaa1,6.33E-10,0.423290431,0.17,0.024,9.72E-06,15,Naaa
Fndc3b3,0.000154907,0.423049211,0.298,0.111,1,15,Fndc3b
Ier24,4.03E-05,0.422433506,0.511,0.222,0.618882482,15,Ier2
Rab8b3,7.91E-05,0.422291752,0.298,0.105,1,15,Rab8b
Pde1a2,1.09E-12,0.422017819,0.191,0.024,1.67E-08,15,Pde1a
Rtn4rl12,2.37E-11,0.421757509,0.17,0.022,3.64E-07,15,Rtn4rl1
Psd41,8.31E-07,0.42162521,0.128,0.021,0.012753477,15,Psd4
Ccdc1411,2.01E-13,0.421527008,0.128,0.011,3.08E-09,15,Ccdc141
Mfap1b,0.000250795,0.421221861,0.234,0.08,1,15,Mfap1b
Slc16a101,2.67E-06,0.420735822,0.106,0.016,0.040970344,15,Slc16a10
Arhgap95,1.43E-07,0.420718667,0.255,0.061,0.002191549,15,Arhgap9
Mprip3,0.001220179,0.420147294,0.383,0.177,1,15,Mprip
Ctnna12,2.33E-06,0.41974482,0.617,0.241,0.035749741,15,Ctnna1
St3gal31,5.52E-05,0.419145135,0.17,0.044,0.847612733,15,St3gal3
Zdhhc143,2.01E-07,0.418571251,0.17,0.032,0.003081544,15,Zdhhc14
Csnk1d,3.36E-06,0.417846696,0.404,0.137,0.051518626,15,Csnk1d
Rnf139,5.50E-08,0.417013307,0.255,0.058,0.000844193,15,Rnf139
Atp9a2,7.24E-08,0.416963943,0.255,0.059,0.00111092,15,Atp9a
Arf31,0.002534333,0.416589297,0.319,0.148,1,15,Arf3
Vac141,4.14E-07,0.416248203,0.191,0.04,0.006357269,15,Vac14
Xpc1,2.26E-05,0.415951756,0.255,0.078,0.346152966,15,Xpc
Gnaq2,0.000464093,0.41553485,0.319,0.131,1,15,Gnaq
Aktip1,2.18E-09,0.415341324,0.255,0.051,3.34E-05,15,Aktip
Fnip2,1.53E-06,0.415288,0.191,0.043,0.023509455,15,Fnip2
Ncoa51,0.000176108,0.414631216,0.17,0.049,1,15,Ncoa5
Btbd11,1.24E-11,0.414263576,0.149,0.016,1.90E-07,15,Btbd11
Klhdc31,0.006912938,0.414212168,0.191,0.078,1,15,Klhdc3
Clcc11,0.000945392,0.413891331,0.191,0.067,1,15,Clcc1
Sdf22,2.77E-05,0.413759187,0.319,0.11,0.424806832,15,Sdf2
Rsrp13,0.000133683,0.413436336,0.723,0.353,1,15,Rsrp1
Rbm22,9.72E-06,0.413276283,0.34,0.114,0.149142151,15,Rbm22
Srrm1,0.000162996,0.412715374,0.447,0.194,1,15,Srrm1
Wnk13,1.74E-06,0.411693576,0.617,0.237,0.026679447,15,Wnk1
Tor4a,6.13E-06,0.411444087,0.17,0.038,0.09408872,15,Tor4a
Tmem473,9.66E-06,0.411361973,0.319,0.103,0.148255006,15,Tmem47
Eif4e21,0.005046097,0.411169277,0.319,0.155,1,15,Eif4e2
Galnt62,6.10E-07,0.410829225,0.128,0.021,0.009353447,15,Galnt6
Strn32,0.005954341,0.41051609,0.362,0.188,1,15,Strn3
Tmem168,5.34E-06,0.409971043,0.234,0.063,0.08190467,15,Tmem168
Bcl6,2.08E-10,0.409937842,0.128,0.014,3.19E-06,15,Bcl6
Plxna11,1.16E-07,0.409726937,0.191,0.037,0.001782111,15,Plxna1
Cbl4,1.80E-05,0.409627145,0.34,0.117,0.276559484,15,Cbl
Egln12,0.005650935,0.409592041,0.191,0.079,1,15,Egln1
Nmt11,3.43E-05,0.409563058,0.574,0.251,0.5265334,15,Nmt1
Wipf2,7.09E-07,0.409361237,0.213,0.049,0.010886417,15,Wipf2
Fbxl5,0.0042804,0.409110312,0.17,0.065,1,15,Fbxl5
Aagab1,8.25E-07,0.408848878,0.191,0.041,0.012662011,15,Aagab
Rock11,0.000226613,0.408684111,0.362,0.147,1,15,Rock1
Arid4a,0.000194325,0.408447567,0.234,0.079,1,15,Arid4a
Irf84,5.33E-06,0.407963419,0.468,0.18,0.081738259,15,Irf8
Dctn51,8.28E-05,0.407566481,0.234,0.074,1,15,Dctn5
Eif1a,4.21E-06,0.407362165,0.277,0.08,0.064673074,15,Eif1a
Neu11,0.001504875,0.40694101,0.255,0.105,1,15,Neu1
Nr1h21,0.004278283,0.406879468,0.277,0.127,1,15,Nr1h2
Runx12,1.48E-09,0.406822358,0.17,0.025,2.28E-05,15,Runx1
Sh3glb12,0.000333162,0.406709708,0.766,0.417,1,15,Sh3glb1
Suv420h22,5.14E-06,0.406329014,0.149,0.03,0.078850687,15,Suv420h2
Copb2,0.000743925,0.406243099,0.255,0.097,1,15,Copb2
Cers64,5.68E-11,0.405458737,0.17,0.022,8.71E-07,15,Cers6
Exoc3,0.000231746,0.405429495,0.17,0.049,1,15,Exoc3
Uap1l11,2.59E-05,0.404859832,0.34,0.119,0.397254648,15,Uap1l1
Llgl11,2.43E-07,0.40448695,0.17,0.032,0.003729343,15,Llgl1
Tead12,4.57E-06,0.404454698,0.213,0.053,0.070196076,15,Tead1
Polr1a1,2.12E-06,0.403649778,0.149,0.029,0.032562757,15,Polr1a
Tmco13,0.000311816,0.403608875,0.574,0.283,1,15,Tmco1
Ttll12,0.000390627,0.403177496,0.106,0.025,1,15,Ttll12
Gja15,1.56E-06,0.402989969,0.383,0.122,0.023990606,15,Gja1
Sh3pxd2a2,5.84E-08,0.402977306,0.191,0.036,0.000895702,15,Sh3pxd2a
Tifab4,3.81E-07,0.402895145,0.17,0.033,0.005850477,15,Tifab
Cdk182,0.000149414,0.402516053,0.128,0.03,1,15,Cdk18
St6galnac42,4.13E-06,0.401961377,0.17,0.038,0.06334372,15,St6galnac4
Xdh3,0.000396513,0.401842989,0.426,0.192,1,15,Xdh
Aard2,1.31E-05,0.401576918,0.191,0.049,0.201658638,15,Aard
Pja21,0.000332297,0.401428116,0.319,0.127,1,15,Pja2
Pcm11,0.001374976,0.400988661,0.213,0.08,1,15,Pcm1
Cdc423,0.006045618,0.40074467,0.809,0.593,1,15,Cdc42
Rabepk,4.23E-05,0.40056442,0.128,0.027,0.649267159,15,Rabepk
Il342,1.62E-09,0.400413445,0.191,0.031,2.48E-05,15,Il34
Pex61,0.004281075,0.398919233,0.191,0.077,1,15,Pex6
Scimp4,4.10E-07,0.398637205,0.17,0.033,0.006296497,15,Scimp
Ski5,4.01E-05,0.398404116,0.404,0.155,0.615593553,15,Ski
Emilin14,0.000833748,0.398298437,0.489,0.233,1,15,Emilin1
Shtn13,0.00138915,0.398042248,0.106,0.028,1,15,Shtn1
Ano10,0.000214716,0.397885744,0.128,0.031,1,15,Ano10
Tln12,0.000631042,0.397786435,0.596,0.311,1,15,Tln1
Pid13,1.03E-08,0.39740953,0.213,0.04,0.000157534,15,Pid1
Astn22,4.72E-13,0.39740941,0.149,0.015,7.24E-09,15,Astn2
Cln32,0.000281615,0.397259472,0.213,0.07,1,15,Cln3
3110082I17Rik1,1.66E-07,0.397136145,0.128,0.019,0.002545311,15,3110082I17Rik
Pum22,5.32E-05,0.396967451,0.426,0.169,0.816963001,15,Pum2
Rasa33,4.51E-05,0.396947124,0.191,0.053,0.692154213,15,Rasa3
Pyhin13,5.19E-08,0.396289703,0.191,0.036,0.000796997,15,Pyhin1
Fbxo331,8.76E-07,0.395547675,0.191,0.041,0.013437583,15,Fbxo33
Hipk3,7.96E-05,0.395514253,0.34,0.126,1,15,Hipk3
Mfge86,0.002501338,0.395414533,0.383,0.187,1,15,Mfge8
Fpr2,1.26E-10,0.395329915,0.106,0.01,1.94E-06,15,Fpr2
Hnrnpab3,0.003243649,0.394669164,0.468,0.255,1,15,Hnrnpab
Nelfcd,0.000239404,0.394646385,0.149,0.04,1,15,Nelfcd
Dock83,1.16E-07,0.39461125,0.255,0.06,0.001775968,15,Dock8
Taf1c,7.43E-09,0.394423781,0.128,0.016,0.000113951,15,Taf1c
BC0370343,2.39E-05,0.394371015,0.17,0.042,0.366114958,15,BC037034
Naglu2,1.23E-05,0.39384286,0.234,0.066,0.188913033,15,Naglu
Safb21,0.000135747,0.393783032,0.298,0.11,1,15,Safb2
Xpr12,0.000581146,0.393742663,0.191,0.064,1,15,Xpr1
Arpc26,0.000636575,0.393619425,0.915,0.615,1,15,Arpc2
Zfr,0.000388827,0.393320082,0.234,0.083,1,15,Zfr
Adrb24,9.66E-08,0.392375277,0.149,0.024,0.001482176,15,Adrb2
Ppfibp21,2.28E-07,0.392367022,0.106,0.014,0.003505676,15,Ppfibp2
Neurl4,9.34E-05,0.392098564,0.128,0.029,1,15,Neurl4
Per21,3.54E-12,0.391941604,0.17,0.02,5.43E-08,15,Per2
Zfp36l11,0.001212622,0.391748143,0.66,0.365,1,15,Zfp36l1
H2afy6,0.001612855,0.391583233,0.489,0.249,1,15,H2afy
Dst,7.76E-06,0.391582861,0.234,0.064,0.119066637,15,Dst
Spic2,4.48E-12,0.391526269,0.149,0.016,6.87E-08,15,Spic
Lrrk15,0.009644203,0.391438897,0.191,0.081,1,15,Lrrk1
Psmd132,0.000554225,0.391313303,0.34,0.145,1,15,Psmd13
Rassf56,0.000599478,0.391077175,0.17,0.054,1,15,Rassf5
Armc5,2.59E-05,0.390830464,0.191,0.05,0.396881836,15,Armc5
Hip13,3.54E-05,0.389451779,0.34,0.121,0.542450704,15,Hip1
Pkp42,0.004632023,0.38928442,0.128,0.043,1,15,Pkp4
Poldip3,5.42E-06,0.38892476,0.234,0.063,0.083133061,15,Poldip3
Cul2,2.26E-08,0.388618072,0.191,0.035,0.000346648,15,Cul2
Oxct11,0.000133944,0.388336871,0.213,0.066,1,15,Oxct1
Prkrir,0.001405238,0.388302974,0.213,0.08,1,15,Prkrir
Slc44a22,0.000529009,0.388175209,0.362,0.154,1,15,Slc44a2
Rp9,0.004280948,0.387337786,0.447,0.232,1,15,Rp9
Pik3cd7,4.35E-05,0.386959131,0.234,0.071,0.66802237,15,Pik3cd
Atf7ip,1.21E-05,0.386933754,0.383,0.135,0.185820613,15,Atf7ip
4930455G09Rik2,4.74E-09,0.386901852,0.106,0.011,7.28E-05,15,4930455G09Rik
Gltp5,0.000146948,0.386472633,0.447,0.191,1,15,Gltp
Hap11,8.73E-08,0.3862263,0.106,0.013,0.001340148,15,Hap1
Btk4,1.59E-09,0.386134161,0.17,0.025,2.44E-05,15,Btk
Hs2st1,1.46E-05,0.386043427,0.17,0.04,0.224612279,15,Hs2st1
Srpr1,9.65E-05,0.385437588,0.362,0.14,1,15,Srpr
Tppp1,2.29E-11,0.385356709,0.106,0.009,3.51E-07,15,Tppp
Furin1,0.000107334,0.385147768,0.298,0.108,1,15,Furin
Kdm6b1,0.000689234,0.385093598,0.255,0.098,1,15,Kdm6b
Slc39a91,0.000574478,0.384202901,0.17,0.053,1,15,Slc39a9
Rap1b1,0.003830204,0.384190909,0.66,0.396,1,15,Rap1b
Bscl22,0.00022369,0.383892653,0.277,0.102,1,15,Bscl2
Herc12,0.00011051,0.383852615,0.34,0.128,1,15,Herc1
Tsnax1,0.003148941,0.383688936,0.213,0.086,1,15,Tsnax
Ubr41,0.001347148,0.383149622,0.255,0.103,1,15,Ubr4
Emc11,1.24E-05,0.383106159,0.255,0.075,0.189631899,15,Emc1
Hspbp1,0.000558515,0.383038641,0.17,0.053,1,15,Hspbp1
Tmcc11,2.22E-05,0.382689393,0.383,0.14,0.34099314,15,Tmcc1
Calhm22,0.000420779,0.382472612,0.191,0.061,1,15,Calhm2
Notch25,2.04E-05,0.382397333,0.213,0.058,0.313344529,15,Notch2
Rnf152,1.39E-07,0.382147308,0.106,0.014,0.002127512,15,Rnf152
Cd142,2.08E-07,0.382001177,0.128,0.019,0.003183954,15,Cd14
Atg2b,2.11E-05,0.38177808,0.128,0.026,0.324178409,15,Atg2b
Rapgef21,1.45E-06,0.381310752,0.255,0.067,0.022175196,15,Rapgef2
Slc39a15,7.01E-05,0.381261827,0.617,0.287,1,15,Slc39a1
Snx104,0.001435222,0.381177684,0.149,0.047,1,15,Snx10
Pdlim52,1.97E-05,0.380906116,0.383,0.137,0.30237044,15,Pdlim5
Foxj21,0.000293495,0.380723277,0.213,0.07,1,15,Foxj2
Fam214b,3.26E-06,0.380378738,0.149,0.029,0.050088871,15,Fam214b
Slc12a21,9.99E-09,0.380313226,0.128,0.016,0.000153338,15,Slc12a2
A930007I19Rik,6.29E-15,0.379573994,0.106,0.007,9.65E-11,15,A930007I19Rik
Usf1,1.27E-05,0.379202445,0.191,0.048,0.195109452,15,Usf1
Zfp2171,3.26E-07,0.379159098,0.277,0.07,0.005004352,15,Zfp217
Mbnl16,0.000928817,0.37914988,0.723,0.375,1,15,Mbnl1
Dnajc16,1.58E-06,0.379124363,0.128,0.022,0.024287547,15,Dnajc16
Myd881,5.95E-08,0.378910917,0.234,0.05,0.000912446,15,Myd88
Ogdh2,1.19E-06,0.378465347,0.426,0.141,0.018298212,15,Ogdh
Zc3h7b2,0.000918804,0.378415228,0.17,0.055,1,15,Zc3h7b
Eif4g33,7.23E-05,0.378390775,0.362,0.137,1,15,Eif4g3
Taldo14,0.000608702,0.378301671,0.532,0.27,1,15,Taldo1
Syncrip1,4.05E-05,0.378241782,0.298,0.101,0.621148298,15,Syncrip
Gatad2b,0.000268809,0.377971172,0.362,0.147,1,15,Gatad2b
Jund6,0.005341722,0.377719726,0.766,0.552,1,15,Jund
Ms4a6d2,2.13E-08,0.377610979,0.149,0.022,0.000327513,15,Ms4a6d
Gbe13,6.87E-05,0.377517598,0.191,0.054,1,15,Gbe1
Gab21,1.27E-08,0.377138555,0.17,0.028,0.000194802,15,Gab2
Clcn7,1.46E-05,0.376832797,0.213,0.057,0.224037773,15,Clcn7
Cd863,6.96E-10,0.376534191,0.17,0.024,1.07E-05,15,Cd86
Vps39,1.12E-06,0.376472437,0.191,0.042,0.01725445,15,Vps39
F630028O10Rik1,2.00E-18,0.376439899,0.149,0.01,3.07E-14,15,F630028O10Rik
Igsf63,2.18E-15,0.375918785,0.191,0.02,3.34E-11,15,Igsf6
Qpct3,0.002502404,0.375725138,0.17,0.061,1,15,Qpct
Kcnk62,2.69E-05,0.375691487,0.213,0.059,0.413194714,15,Kcnk6
Hacd43,7.87E-05,0.37547554,0.149,0.037,1,15,Hacd4
2610008E11Rik,2.63E-08,0.374949394,0.128,0.017,0.000403653,15,2610008E11Rik
Smchd12,0.000478208,0.374896362,0.255,0.095,1,15,Smchd1
Pdxk1,2.48E-06,0.374605425,0.149,0.029,0.038055702,15,Pdxk
Foxf12,4.48E-06,0.374552324,0.191,0.046,0.068814548,15,Foxf1
Cp4,3.56E-06,0.374477162,0.277,0.08,0.054676172,15,Cp
Tpra1,0.000216172,0.374453997,0.298,0.111,1,15,Tpra1
Anapc151,9.85E-06,0.374335991,0.319,0.102,0.151112176,15,Anapc15
Sf3b1,0.001208619,0.37432309,0.426,0.204,1,15,Sf3b1
Ss181,6.55E-08,0.374197435,0.319,0.082,0.00100569,15,Ss18
Ddx3y,3.23E-05,0.373962443,0.404,0.152,0.495712732,15,Ddx3y
Ptbp33,0.004355708,0.373924112,0.596,0.327,1,15,Ptbp3
Kdm2b1,0.001331274,0.373784098,0.128,0.037,1,15,Kdm2b
Wac,0.001908445,0.373429254,0.34,0.157,1,15,Wac
Hps32,3.06E-08,0.373393972,0.213,0.042,0.000470182,15,Hps3
Celf12,0.002013019,0.372832693,0.383,0.186,1,15,Celf1
Hspa131,1.33E-07,0.372818244,0.191,0.038,0.00204088,15,Hspa13
P3h33,3.04E-08,0.372714591,0.191,0.035,0.000466287,15,P3h3
Gpd1l1,0.001008589,0.372631015,0.17,0.056,1,15,Gpd1l
Arhgap423,1.67E-06,0.372218117,0.17,0.036,0.025679942,15,Arhgap42
Atl1,4.94E-09,0.372173779,0.106,0.011,7.58E-05,15,Atl1
Rerg2,1.67E-06,0.37187221,0.277,0.076,0.025683263,15,Rerg
Scamp51,1.31E-05,0.371593202,0.191,0.048,0.201079764,15,Scamp5
Setx,5.99E-06,0.371332702,0.234,0.063,0.091976434,15,Setx
Aprt5,7.84E-07,0.371272022,0.34,0.101,0.01202251,15,Aprt
Fem1c,0.001050176,0.370850805,0.191,0.066,1,15,Fem1c
Hspa92,0.000137619,0.370761265,0.468,0.201,1,15,Hspa9
Khdrbs31,3.82E-05,0.369782578,0.191,0.052,0.585777281,15,Khdrbs3
Snrpa1,0.000130844,0.369742104,0.255,0.085,1,15,Snrpa
Exoc8,8.78E-05,0.369410439,0.149,0.037,1,15,Exoc8
Agap31,0.000165562,0.368443312,0.213,0.067,1,15,Agap3
Plac9b3,1.78E-07,0.368121929,0.149,0.025,0.002731007,15,Plac9b
Elf43,0.000603401,0.367393126,0.128,0.034,1,15,Elf4
Arhgap28,5.90E-21,0.367313085,0.106,0.004,9.05E-17,15,Arhgap28
Dync1i23,0.007143762,0.367032787,0.532,0.311,1,15,Dync1i2
Crlf22,0.000182984,0.366922178,0.362,0.145,1,15,Crlf2
Slc30a53,0.001792005,0.366873006,0.17,0.059,1,15,Slc30a5
Gprc5c2,1.32E-05,0.366716587,0.149,0.032,0.202634333,15,Gprc5c
Ppt14,0.006947041,0.366624843,0.34,0.167,1,15,Ppt1
Etl4,7.44E-05,0.366587362,0.149,0.036,1,15,Etl4
Pptc72,0.001124353,0.36632217,0.17,0.056,1,15,Pptc7
Arpc46,0.001694773,0.36616227,0.574,0.308,1,15,Arpc4
Atp6v1e12,0.001107411,0.36601019,0.489,0.241,1,15,Atp6v1e1
Pi4k2a1,2.25E-06,0.36571644,0.213,0.052,0.034470627,15,Pi4k2a
Tram13,0.001792267,0.365563168,0.511,0.26,1,15,Tram1
Tbcd,0.004669652,0.365416354,0.128,0.043,1,15,Tbcd
Maml3,3.46E-07,0.365268983,0.17,0.032,0.005301795,15,Maml3
Nedd43,0.000773833,0.365237304,0.553,0.282,1,15,Nedd4
Iars,9.49E-05,0.365026064,0.149,0.037,1,15,Iars
Ythdf1,0.000119726,0.364576877,0.255,0.086,1,15,Ythdf1
Daam22,6.24E-10,0.36440245,0.128,0.015,9.58E-06,15,Daam2
Hsd17b112,0.000101384,0.364195253,0.277,0.096,1,15,Hsd17b11
Fyb6,4.34E-06,0.364056932,0.298,0.09,0.066554067,15,Fyb
Lbr2,0.000339879,0.363988963,0.319,0.127,1,15,Lbr
Rae1,0.00933388,0.363340978,0.17,0.07,1,15,Rae1
Nr3c13,5.92E-06,0.363338609,0.511,0.193,0.0909069,15,Nr3c1
Tmem1731,0.000153533,0.363153966,0.191,0.057,1,15,Tmem173
Chuk3,0.001034573,0.362980367,0.213,0.078,1,15,Chuk
Ppp1r3e,3.57E-08,0.362873586,0.106,0.013,0.000547211,15,Ppp1r3e
Tab22,5.17E-05,0.362280019,0.34,0.123,0.793001519,15,Tab2
Madd1,2.71E-05,0.36215033,0.213,0.059,0.415752591,15,Madd
Rnd33,4.42E-07,0.360989315,0.362,0.107,0.006782553,15,Rnd3
Bicc13,1.42E-07,0.360931236,0.106,0.014,0.002179046,15,Bicc1
Neo11,2.84E-06,0.360644666,0.106,0.016,0.043620667,15,Neo1
Dnmt13,2.44E-06,0.360082052,0.213,0.052,0.037401521,15,Dnmt1
Myl92,0.000144879,0.360010651,0.128,0.03,1,15,Myl9
Mia32,0.000598257,0.359925194,0.277,0.108,1,15,Mia3
Rc3h2,0.000164791,0.359726169,0.234,0.077,1,15,Rc3h2
Isg152,6.82E-07,0.35966939,0.34,0.101,0.010461571,15,Isg15
Txndc57,0.000405026,0.359569637,0.319,0.129,1,15,Txndc5
Wwp2,8.19E-05,0.359483479,0.17,0.046,1,15,Wwp2
Coro71,0.000201713,0.359224204,0.17,0.049,1,15,Coro7
Ptrf5,0.000180478,0.358953572,0.319,0.12,1,15,Ptrf
Map44,8.02E-06,0.358507162,0.468,0.172,0.123029489,15,Map4
Pds5a1,0.000285818,0.35827587,0.319,0.124,1,15,Pds5a
Ptpn15,0.000477636,0.358081876,0.319,0.128,1,15,Ptpn1
Bmp44,1.35E-05,0.357852173,0.106,0.018,0.207894386,15,Bmp4
Cct32,0.000958481,0.357612213,0.319,0.137,1,15,Cct3
Camsap21,0.001586425,0.35717323,0.17,0.058,1,15,Camsap2
Tmx11,8.07E-05,0.357072038,0.319,0.115,1,15,Tmx1
Grina1,4.38E-05,0.357070694,0.596,0.256,0.672265707,15,Grina
Rnf38,0.000413097,0.356925806,0.17,0.052,1,15,Rnf38
Gm424181,0.006259072,0.356506859,0.851,0.722,1,15,Gm42418
Ldb25,1.30E-05,0.356482533,0.362,0.123,0.199533314,15,Ldb2
Lrpprc1,0.000152326,0.356452732,0.17,0.047,1,15,Lrpprc
Zfp2631,1.77E-07,0.356200105,0.213,0.045,0.002717661,15,Zfp263
Tmem1003,3.43E-08,0.356140405,0.106,0.013,0.000525923,15,Tmem100
Akr1b32,0.002422722,0.355857289,0.383,0.183,1,15,Akr1b3
Ncor21,6.88E-05,0.355162994,0.191,0.054,1,15,Ncor2
Rab29,0.000139124,0.355160551,0.234,0.076,1,15,Rab29
Cog4,3.98E-05,0.354984286,0.213,0.061,0.611379311,15,Cog4
Ap2b1,3.29E-05,0.354758007,0.404,0.154,0.504930334,15,Ap2b1
Nol4l1,0.002232408,0.354294201,0.149,0.049,1,15,Nol4l
Dcbld22,3.38E-05,0.353396889,0.106,0.02,0.518837445,15,Dcbld2
Ggt52,5.12E-07,0.353241278,0.149,0.027,0.007856016,15,Ggt5
Actg17,0.000427484,0.353182898,1,0.782,1,15,Actg1
Ptpn122,0.000448889,0.352898754,0.404,0.173,1,15,Ptpn12
Adora2a3,0.002453059,0.352782692,0.149,0.05,1,15,Adora2a
Meis31,6.90E-07,0.35272133,0.106,0.015,0.010592243,15,Meis3
Il17rc,7.04E-05,0.352398352,0.128,0.028,1,15,Il17rc
Pkdcc2,9.11E-06,0.352252781,0.191,0.047,0.139731504,15,Pkdcc
Slc4a7,1.35E-09,0.351942837,0.128,0.015,2.07E-05,15,Slc4a7
Pcna3,3.36E-06,0.351802674,0.319,0.097,0.051557944,15,Pcna
Upf1,0.000323838,0.351535453,0.234,0.08,1,15,Upf1
