"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Col3a11",4.68630156576641e-288,1.45770564986359,1,0.723,8.425970215248e-284,"1","Col3a1"
"Col6a21",5.40179177618228e-286,1.25036046859732,0.916,0.407,9.71242161357573e-282,"1","Col6a2"
"Ctsk",1.98263765598349e-285,1.19250487505703,0.825,0.297,3.56478250545832e-281,"1","Ctsk"
"Ak1",2.19811132318679e-285,1.11768736749802,0.796,0.258,3.95220415908985e-281,"1","Ak1"
"Rasl11b",9.00575281350363e-281,1.09223739747598,0.583,0.114,1.61923435586795e-276,"1","Rasl11b"
"Clmp",4.95126450940207e-279,0.80296643336268,0.509,0.076,8.90237358790492e-275,"1","Clmp"
"Serpinh11",2.87050312736266e-274,1.18236638759646,0.999,0.796,5.16116462299806e-270,"1","Serpinh1"
"Cd63",7.4449496135871e-274,0.769076081966247,0.999,0.978,1.33860194052296e-269,"1","Cd63"
"Col6a11",1.50514068996529e-264,1.1963959113579,0.954,0.498,2.70624296055759e-260,"1","Col6a1"
"Gpx3",5.28931911153818e-264,1.61708725396453,0.766,0.277,9.51019576254564e-260,"1","Gpx3"
"Cfh1",6.25786220625082e-262,1.23452304339124,0.995,0.636,1.1251636246839e-257,"1","Cfh"
"Mtch1",3.21124909782714e-261,1.09501480177449,0.971,0.822,5.7738258778932e-257,"1","Mtch1"
"S100a6",4.70499348343549e-261,1.14615165155724,0.999,0.691,8.45957828321702e-257,"1","S100a6"
"Nupr1",3.15088165376575e-260,1.47354160404374,0.871,0.397,5.66528521347081e-256,"1","Nupr1"
"Slc7a2",1.61163295486127e-259,0.818389174498251,0.496,0.084,2.89771605284056e-255,"1","Slc7a2"
"Plpp1",1.89800589259822e-249,1.13093982626595,0.863,0.364,3.4126145948916e-245,"1","Plpp1"
"Aoc1",2.47324662924985e-249,0.729429317087427,0.329,0.024,4.44689743939124e-245,"1","Aoc1"
"Fgl2",2.34078564653274e-248,0.942819898436198,0.434,0.056,4.20873259246586e-244,"1","Fgl2"
"Gsn1",2.79210244167886e-248,1.34470129756547,0.992,0.625,5.0202001901386e-244,"1","Gsn"
"Col6a6",1.63185229151064e-245,0.634339040079959,0.304,0.018,2.93407042013613e-241,"1","Col6a6"
"Gng11",5.41709848910408e-245,1.10408236606758,0.972,0.705,9.73994308340913e-241,"1","Gng11"
"C1qtnf7",1.03340755954764e-242,0.977486972622905,0.57,0.128,1.85806679206666e-238,"1","C1qtnf7"
"Cdh11",4.25239582900486e-229,0.702837403983363,0.467,0.078,7.64580770055074e-225,"1","Cdh11"
"Mxra81",3.81269539396278e-228,1.16826890719541,0.963,0.559,6.85522631834509e-224,"1","Mxra8"
"Timp3",1.7058955231529e-227,1.33029187876835,0.938,0.676,3.06720015062891e-223,"1","Timp3"
"Fstl11",1.00717648799353e-226,1.12049634494808,0.971,0.684,1.81090332541237e-222,"1","Fstl1"
"Dhx58os",8.35888128663421e-221,0.512790869980301,0.276,0.016,1.50292685533683e-216,"1","Dhx58os"
"Stc2",1.96515564479132e-220,0.676500415026048,0.397,0.055,3.53334984933479e-216,"1","Stc2"
"Tgfb3",1.34845275426087e-216,0.960741792034067,0.623,0.199,2.42451805216105e-212,"1","Tgfb3"
"Col5a2",5.04894610122318e-215,1.03494933245407,0.839,0.373,9.07800508999927e-211,"1","Col5a2"
"Lmcd1",1.04107357900566e-203,1.02690541568636,0.415,0.075,1.87185029505217e-199,"1","Lmcd1"
"Crlf1",3.2785863948826e-200,1.31090743048629,0.392,0.064,5.89489833799892e-196,"1","Crlf1"
"Itgb51",3.29950535212293e-200,1.16717195974869,0.94,0.651,5.93251062311703e-196,"1","Itgb5"
"Fam180a1",4.09949436700661e-200,1.02581982557687,0.749,0.272,7.37089087187788e-196,"1","Fam180a"
"Hspb7",3.54404325025241e-199,0.578268694178227,0.28,0.022,6.37218976395383e-195,"1","Hspb7"
"Crispld2",1.03443441412702e-198,1.1501281965086,0.672,0.231,1.85991307660038e-194,"1","Crispld2"
"Mef2c",1.44505376456916e-198,0.889480865864977,0.646,0.204,2.59820666869535e-194,"1","Mef2c"
"Mtus2",8.2946747356437e-197,0.745839938539398,0.452,0.093,1.49138251746874e-192,"1","Mtus2"
"Sparc1",1.36733291818098e-196,0.973425596798657,1,0.966,2.4584645868894e-192,"1","Sparc"
"Wls",3.32834480444571e-194,0.953675780792734,0.896,0.544,5.98436395839339e-190,"1","Wls"
"Cmklr1",5.06459236671865e-189,0.516081748611256,0.323,0.039,9.10613707536013e-185,"1","Cmklr1"
"Prrx1",6.50152250814333e-186,0.655805283438513,0.482,0.108,1.16897374696417e-181,"1","Prrx1"
"Fmod",2.6728962376901e-185,0.684344288499823,0.392,0.064,4.8058674353668e-181,"1","Fmod"
"Fth1",1.46053469773279e-184,0.776437651878133,1,0.998,2.62604138652355e-180,"1","Fth1"
"Rhob1",2.90789103892549e-184,0.973193072268136,0.982,0.817,5.22838808798803e-180,"1","Rhob"
"F2r1",4.01211032787663e-176,1.03161294496705,0.908,0.566,7.21377436952218e-172,"1","F2r"
"Dkk31",2.26962678715644e-175,0.850492097802187,0.77,0.326,4.08078896330728e-171,"1","Dkk3"
"Golga7",1.31989800444277e-173,0.867073436697514,0.869,0.545,2.3731766119881e-169,"1","Golga7"
"Mdk",5.29621589086754e-172,1.05744396855513,0.837,0.45,9.52259617177983e-168,"1","Mdk"
"Srpx",8.79686894670986e-172,0.677183228557801,0.486,0.12,1.58167703661843e-167,"1","Srpx"
"Igf1",1.0044393113774e-170,1.3074478785988,0.896,0.679,1.80598188185657e-166,"1","Igf1"
"Gfra21",3.61487855532162e-170,0.762654487186186,0.524,0.143,6.49955164246827e-166,"1","Gfra2"
"Gas7",8.85132847699852e-170,0.762899006569118,0.49,0.134,1.59146886016433e-165,"1","Gas7"
"Lsp1",5.67491474609824e-169,0.411662889980752,0.296,0.036,1.02034967134846e-164,"1","Lsp1"
"Gpm6b",2.78892405304638e-167,0.859773739222333,0.694,0.286,5.0144854473774e-163,"1","Gpm6b"
"Cav3",6.49455192408303e-167,0.473028894734129,0.283,0.033,1.16772043595013e-162,"1","Cav3"
"Selenom1",2.20964592522653e-166,0.798099540768292,0.982,0.824,3.9729433735573e-162,"1","Selenom"
"Col6a31",2.90263264890069e-166,0.99858631642467,0.913,0.497,5.21893350272345e-162,"1","Col6a3"
"Htra31",9.22224925035013e-164,1.06984284945907,0.724,0.317,1.65816041521295e-159,"1","Htra3"
"Ckb1",1.15167945188136e-162,0.93139286525974,0.982,0.761,2.07071965448269e-158,"1","Ckb"
"Meox1",1.84288059594985e-162,0.604915631513034,0.334,0.055,3.31349931151783e-158,"1","Meox1"
"Pmp221",2.34024615460004e-162,0.895736971355749,0.918,0.515,4.20776258597086e-158,"1","Pmp22"
"Ltbp2",2.72417808360984e-159,0.730644728714379,0.484,0.141,4.8980721943305e-155,"1","Ltbp2"
"S100a16",2.69342250375795e-155,0.798780297228461,0.872,0.55,4.84277366175679e-151,"1","S100a16"
"Tmsb4x",5.82726424041778e-153,0.436339638409217,1,0.996,1.04774211042712e-148,"1","Tmsb4x"
"Lox",4.19118922558945e-152,0.779726639891308,0.537,0.171,7.53575822760983e-148,"1","Lox"
"Tmem1191",2.39953461342435e-151,0.76625840976988,0.681,0.267,4.31436323493699e-147,"1","Tmem119"
"Gpr153",4.77435195570479e-150,0.683427642555249,0.561,0.187,8.58428481635721e-146,"1","Gpr153"
"Ch25h",3.15797090186805e-149,0.556274453486252,0.238,0.024,5.67803168155875e-145,"1","Ch25h"
"Plxdc2",4.53787636749316e-149,0.859093564278241,0.677,0.298,8.15910170875271e-145,"1","Plxdc2"
"Rcn31",9.26298535210204e-149,0.772586264184925,0.985,0.747,1.66548476630795e-144,"1","Rcn3"
"Lbh1",1.32529350884436e-148,0.806916622993197,0.95,0.629,2.38287772890216e-144,"1","Lbh"
"Runx1",2.94550820536463e-148,0.52188692327488,0.329,0.06,5.2960237532456e-144,"1","Runx1"
"Rpl31",2.53426521081461e-146,0.401658508507356,1,0.996,4.55660884904466e-142,"1","Rpl31"
"Gas1",4.07432397800698e-146,0.767469872357048,0.621,0.229,7.32563451245654e-142,"1","Gas1"
"Steap3",2.61675832249735e-145,0.506345281991465,0.332,0.063,4.70493146385023e-141,"1","Steap3"
"Col4a5",8.09339352350288e-145,0.655656469223052,0.472,0.149,1.45519215552582e-140,"1","Col4a5"
"Ncam1",2.68664787066252e-143,0.834992551271955,0.648,0.279,4.83059287145121e-139,"1","Ncam1"
"Csdc2",4.67594102018849e-143,0.45259982646547,0.289,0.044,8.4073419542989e-139,"1","Csdc2"
"Snhg18",3.34664379755365e-141,0.747083712311639,0.976,0.863,6.01726554800146e-137,"1","Snhg18"
"Vegfd",9.71766902850306e-141,0.780467904935104,0.307,0.053,1.74723689132485e-136,"1","Vegfd"
"Ociad2",2.68153932004067e-140,0.569913607473218,0.352,0.079,4.82140769743313e-136,"1","Ociad2"
"Adarb1",7.16498599944885e-140,0.446564888523654,0.311,0.056,1.2882644827009e-135,"1","Adarb1"
"Hivep3",7.4440875169333e-140,0.668981931563087,0.538,0.192,1.33844693554461e-135,"1","Hivep3"
"Rftn1",1.22673593032546e-137,0.541387111464943,0.418,0.108,2.20567120272518e-133,"1","Rftn1"
"Gpbar1",4.05910214956934e-137,0.404672589642958,0.261,0.036,7.29826566492566e-133,"1","Gpbar1"
"Tspan11",1.60663657114302e-136,0.319411191475449,0.167,0.008,2.88873255491515e-132,"1","Tspan11"
"Npr3",6.49734610261045e-136,0.718393906010177,0.437,0.128,1.16822282924936e-131,"1","Npr3"
"Copz2",7.72409998845056e-136,0.794688504029088,0.806,0.492,1.38879317792341e-131,"1","Copz2"
"C1s1",3.91375189818271e-131,0.741234412400634,0.915,0.658,7.03692591293251e-127,"1","C1s1"
"Prrx2",5.1981167499214e-131,0.343350430029453,0.21,0.021,9.34621391635868e-127,"1","Prrx2"
"Pla1a",7.89306629018252e-131,0.878874335314055,0.549,0.236,1.41917331897482e-126,"1","Pla1a"
"Sec61g",2.84123902703394e-130,0.538010132893614,0.998,0.984,5.10854777060702e-126,"1","Sec61g"
"Osr2",7.27494863587715e-129,0.351789868231593,0.173,0.011,1.30803576473071e-124,"1","Osr2"
"Rpl13",8.22617386313765e-128,0.334565769851581,1,0.997,1.47906606059215e-123,"1","Rpl13"
"Cyp7b1",2.36990041729064e-127,0.653370830300004,0.445,0.143,4.26108095028856e-123,"1","Cyp7b1"
"Rapgef4",7.38064433656933e-127,0.482768697968921,0.298,0.059,1.32703985171517e-122,"1","Rapgef4"
"Clec11a",6.65151918250286e-126,0.743726829135706,0.627,0.265,1.19594314901401e-121,"1","Clec11a"
"Rplp0",1.26186804579453e-124,0.386925761653282,1,0.996,2.26883874633856e-120,"1","Rplp0"
"Col8a1",2.76762686897178e-124,0.647667898329109,0.324,0.069,4.97619311041127e-120,"1","Col8a1"
"Smoc21",1.69910941992336e-122,0.858979285450794,0.884,0.504,3.05499873702221e-118,"1","Smoc2"
"Tgfbr2",1.94570598839182e-122,0.750103521567371,0.713,0.38,3.49837936712848e-118,"1","Tgfbr2"
"Fbn11",6.42101700855601e-122,0.742295541392264,0.746,0.369,1.15449885813837e-117,"1","Fbn1"
"Mmp231",1.1611893072488e-121,0.69551926539588,0.762,0.412,2.08781837443334e-117,"1","Mmp23"
"Islr1",8.31512488146569e-121,0.685684652906778,0.815,0.412,1.49505945368753e-116,"1","Islr"
"Thy1",4.04293292912253e-119,0.662810408625589,0.359,0.089,7.26919340656231e-115,"1","Thy1"
"Lhfp1",2.99763260830742e-118,0.712067025088464,0.99,0.821,5.38974342973674e-114,"1","Lhfp"
"Gas6",4.76027723917885e-118,0.957950276477942,0.885,0.604,8.55897847604357e-114,"1","Gas6"
"Svep1",1.22008816305203e-117,0.590568513272006,0.439,0.134,2.19371851716754e-113,"1","Svep1"
"Gm138891",2.3363932756296e-116,0.830921066321751,0.93,0.562,4.20083510958202e-112,"1","Gm13889"
"Kdelr3",1.91465236370158e-114,0.70762444567457,0.709,0.385,3.44254494993544e-110,"1","Kdelr3"
"Emp31",1.92136290443016e-114,0.703881004322227,0.962,0.618,3.45461050216543e-110,"1","Emp3"
"Nfasc",1.56776802737063e-112,0.280811855981085,0.159,0.012,2.81884691321239e-108,"1","Nfasc"
"Tmem200a",1.32384902323563e-111,0.287811798185902,0.181,0.019,2.38028054377766e-107,"1","Tmem200a"
"Rps28",2.91609305283424e-111,0.319684028013445,1,0.998,5.24313530899597e-107,"1","Rps28"
"Micos10",1.70213983604927e-110,0.549867858195841,0.968,0.923,3.06044742521659e-106,"1","Micos10"
"Eid1",2.32373925599274e-109,0.644418495253578,0.777,0.482,4.17808318227494e-105,"1","Eid1"
"Isyna1",4.10875242624622e-108,0.921471573467719,0.859,0.694,7.38753686239071e-104,"1","Isyna1"
"Pid11",7.16288241774928e-108,0.674209674390643,0.521,0.205,1.28788625871132e-103,"1","Pid1"
"S100a4",9.48620264362194e-107,0.361297844345263,0.263,0.051,1.70561923532322e-102,"1","S100a4"
"Piezo2",3.71804616076939e-104,0.269816025318906,0.167,0.017,6.68504699706335e-100,"1","Piezo2"
"Galnt17",1.03053205974078e-103,0.272054515375758,0.154,0.013,1.85289664341392e-99,"1","Galnt17"
"Txndc51",6.67593504713025e-103,0.615470029412945,0.874,0.681,1.20033312147402e-98,"1","Txndc5"
"B3gnt9",1.88672055255018e-102,0.565462287089946,0.555,0.232,3.39232355348522e-98,"1","B3gnt9"
"C1qtnf6",5.40610550473154e-102,0.67849280972253,0.64,0.337,9.72017769750731e-98,"1","C1qtnf6"
"Nav1",3.44268951120899e-101,0.576006907271502,0.556,0.235,6.18995574115376e-97,"1","Nav1"
"Pcolce1",3.77753042918904e-101,0.674942980554525,0.994,0.738,6.7919997116819e-97,"1","Pcolce"
"Lgmn",6.31140831786236e-101,0.503312106778045,0.947,0.759,1.13479121555165e-96,"1","Lgmn"
"Chpf",6.93704064362675e-99,0.688493096376773,0.595,0.298,1.24727990772409e-94,"1","Chpf"
"Mxra71",1.02459466519112e-98,0.620103559155293,0.839,0.542,1.84222120801363e-94,"1","Mxra7"
"Timp21",1.44511132221416e-98,0.534326154202076,0.979,0.865,2.59831015734107e-94,"1","Timp2"
"Sulf1",5.02062654677276e-98,0.404681914916471,0.284,0.066,9.02708653109742e-94,"1","Sulf1"
"Rplp1",2.92933850924733e-96,0.297127485340793,1,0.998,5.26695063962671e-92,"1","Rplp1"
"Vim1",5.81879132874612e-96,0.561258911971766,0.996,0.777,1.04621868090855e-91,"1","Vim"
"Lum1",3.9331065365254e-94,0.724052537277759,0.993,0.779,7.07172555267266e-90,"1","Lum"
"Tmed2",4.30609125941321e-94,0.558778845701465,0.972,0.943,7.74235208442496e-90,"1","Tmed2"
"Cx3cl1",1.24641843358104e-93,0.609005001173605,0.504,0.217,2.24106034357871e-89,"1","Cx3cl1"
"mt-Nd1",2.02115866311279e-93,0.3722192207959,1,0.992,3.6340432762768e-89,"1","mt-Nd1"
"Pdzrn3",1.42115843036945e-92,0.468448722073988,0.396,0.133,2.55524285780427e-88,"1","Pdzrn3"
"Gucy1a11",1.0579594870507e-91,0.616814394703935,0.783,0.426,1.90221115771716e-87,"1","Gucy1a1"
"Tmem178",1.25362346754851e-91,0.505840024066423,0.298,0.081,2.25401499465222e-87,"1","Tmem178"
"Pmepa1",1.74054711746191e-91,0.640302440841306,0.691,0.396,3.12950371719652e-87,"1","Pmepa1"
"Tmed3",3.23713313341911e-91,0.572512316282854,0.88,0.714,5.82036537388756e-87,"1","Tmed3"
"Ntrk3",3.30497460810058e-91,0.270223909332696,0.169,0.022,5.94234434536484e-87,"1","Ntrk3"
"Slc8a1",7.73470769583831e-91,0.37678626351738,0.296,0.076,1.39070044371173e-86,"1","Slc8a1"
"Flrt2",1.29530715523997e-90,0.433724587168633,0.292,0.078,2.32896226512147e-86,"1","Flrt2"
"Gpx81",2.41880194346299e-90,0.555690789200929,0.864,0.547,4.34900589434646e-86,"1","Gpx8"
"Ahnak2",2.72926554919263e-90,0.401322303362756,0.28,0.071,4.90721945744834e-86,"1","Ahnak2"
"Col4a4",3.26887352415023e-90,0.352588840912353,0.253,0.056,5.87743459642211e-86,"1","Col4a4"
"Cxcl14",2.28620261544003e-89,0.783436216050217,0.846,0.582,4.11059230256118e-85,"1","Cxcl14"
"Hspb2",5.7197994277584e-89,0.554040239730578,0.669,0.353,1.02841993711096e-84,"1","Hspb2"
"Serf2",6.49570613919219e-89,0.352931179257849,0.999,0.991,1.16792796382676e-84,"1","Serf2"
"Plcxd3",3.57484175602789e-88,0.302283529762212,0.183,0.028,6.42756547733815e-84,"1","Plcxd3"
"Lhfpl2",5.51794252945953e-88,0.394468176291763,0.335,0.1,9.92126066796823e-84,"1","Lhfpl2"
"Fkbp71",6.73453790659342e-88,0.56694637599153,0.802,0.515,1.2108699156055e-83,"1","Fkbp7"
"Pdlim21",2.72537922307862e-86,0.58487882778104,0.861,0.562,4.90023184309536e-82,"1","Pdlim2"
"Lbp",1.38928447825716e-85,0.647017406154237,0.492,0.227,2.49793349190637e-81,"1","Lbp"
"Ssr4",2.04400863055982e-85,0.483797034922798,0.964,0.908,3.67512751774656e-81,"1","Ssr4"
"Laptm4a1",4.30046780841065e-85,0.391900821013525,0.996,0.973,7.73224111952235e-81,"1","Laptm4a"
"5033428I22Rik1",7.3978223333541e-85,0.584336108271721,0.68,0.355,1.33012845553707e-80,"1","5033428I22Rik"
"Fkbp101",1.02068117862519e-84,0.545035907580076,0.657,0.357,1.83518475916808e-80,"1","Fkbp10"
"Krtcap2",3.71058643930192e-84,0.470796918175348,0.978,0.919,6.67163441786485e-80,"1","Krtcap2"
"Aldh1a2",4.49646365071607e-84,0.606036696829188,0.271,0.073,8.0846416439875e-80,"1","Aldh1a2"
"Csrp2",6.57921883133613e-84,0.934758456082855,0.819,0.649,1.18294354587424e-79,"1","Csrp2"
"Mmp14",8.07994980640076e-84,0.59717607211209,0.702,0.454,1.45277497519086e-79,"1","Mmp14"
"Scarf21",9.18610410828519e-84,0.602596226935123,0.709,0.414,1.65166151866968e-79,"1","Scarf2"
"Ctsd",1.72888933819293e-83,0.481190020154644,0.95,0.888,3.10854303007089e-79,"1","Ctsd"
"Tnfaip6",5.9759541951224e-83,0.393300186371246,0.272,0.07,1.07447656428301e-78,"1","Tnfaip6"
"Adamtsl1",6.88452729020551e-83,0.44938586204294,0.353,0.115,1.23783800677895e-78,"1","Adamtsl1"
"Scpep1",1.30367905139635e-82,0.537447382714548,0.566,0.297,2.34401493441064e-78,"1","Scpep1"
"Bambi1",2.44149776526068e-82,0.584221897665723,0.9,0.632,4.38981298193871e-78,"1","Bambi"
"Ckap4",5.33874527600494e-81,0.564545864509637,0.732,0.475,9.59906400625689e-77,"1","Ckap4"
"Gnai1",9.1300720774921e-81,0.383667415504255,0.305,0.091,1.64158695953308e-76,"1","Gnai1"
"Phlda3",1.58129199905987e-80,0.614009602315442,0.761,0.515,2.84316301430965e-76,"1","Phlda3"
"Cox6b2",1.65210940271336e-80,0.49496195698817,0.356,0.124,2.97049270607862e-76,"1","Cox6b2"
"Axl",1.29620048485816e-79,0.526139752714725,0.688,0.374,2.33056847177496e-75,"1","Axl"
"Arpc2",3.57480115931012e-79,0.474377747382076,0.968,0.923,6.4274924844396e-75,"1","Arpc2"
"Tcf41",5.47853468665635e-79,0.521685320430256,0.792,0.498,9.85040536660812e-75,"1","Tcf4"
"1810058I24Rik1",7.58740476263611e-79,0.534561539749805,0.94,0.88,1.36421537632197e-74,"1","1810058I24Rik"
"Tfpi2",9.84091394906441e-79,0.44778964598831,0.398,0.148,1.76939632804178e-74,"1","Tfpi2"
"Gabarap",1.31702934523383e-78,0.431557275917839,0.991,0.964,2.36801876273043e-74,"1","Gabarap"
"Cst31",4.39459171088905e-78,0.632961169992818,1,0.99,7.90147589617851e-74,"1","Cst3"
"Gnb4",1.42634372539293e-77,0.525468308548619,0.56,0.269,2.56456601825648e-73,"1","Gnb4"
"Rps2",1.73083804337411e-77,0.324953375441213,0.998,0.996,3.11204680198666e-73,"1","Rps2"
"Folr1",4.70024743520893e-77,0.253871764396162,0.18,0.032,8.45104488850565e-73,"1","Folr1"
"Enpp1",2.58975035237099e-76,0.412805867188452,0.317,0.104,4.65637113356304e-72,"1","Enpp1"
"Dpep1",3.61745359578193e-76,0.418111723436438,0.237,0.057,6.50418156521592e-72,"1","Dpep1"
"Rpl27a",4.55049893132202e-75,0.262065124695249,0.999,0.996,8.18179707851699e-71,"1","Rpl27a"
"Rps21",7.19369702888565e-75,0.277206239386009,1,0.994,1.29342672579364e-70,"1","Rps21"
"Sdc21",1.96401807103424e-74,0.563372075840721,0.849,0.663,3.53130449171957e-70,"1","Sdc2"
"Rtn2",5.88678140653839e-74,0.36512242003531,0.294,0.089,1.0584432968956e-69,"1","Rtn2"
"Pi16",1.78689155816574e-73,0.444869954107726,0.123,0.013,3.21283102158201e-69,"1","Pi16"
"Cyth3",1.25241730099715e-72,0.411247835834057,0.433,0.179,2.25184630719288e-68,"1","Cyth3"
"Arpc1b",1.32912855207592e-72,0.4645911082449,0.979,0.933,2.38977313663251e-68,"1","Arpc1b"
"Cavin3",1.38757846942307e-72,0.512072734809753,0.801,0.57,2.49486608802268e-68,"1","Cavin3"
"Vgll3",1.38798064916967e-72,0.304789392392643,0.237,0.059,2.49558920720706e-68,"1","Vgll3"
"Chn2",1.40739484776376e-72,0.287078105460336,0.156,0.026,2.53049593627925e-68,"1","Chn2"
"Mast4",1.69636000973927e-72,0.42516971117441,0.334,0.12,3.0500552975112e-68,"1","Mast4"
"Arl1",2.16250145794363e-72,0.501745269010585,0.875,0.751,3.88817762138264e-68,"1","Arl1"
"Ostc",5.55549769215386e-72,0.493537177791163,0.921,0.804,9.98878485049265e-68,"1","Ostc"
"Pkig",2.69308456422855e-71,0.56851095476486,0.88,0.72,4.84216604648293e-67,"1","Pkig"
"Ccl19",1.24457078623307e-70,0.73683508136625,0.592,0.309,2.23773827364707e-66,"1","Ccl19"
"Dad1",1.86624852328039e-70,0.388013277999214,0.982,0.955,3.35551484485814e-66,"1","Dad1"
"Mrc21",7.85415298150409e-70,0.449518922141119,0.479,0.212,1.41217670607444e-65,"1","Mrc2"
"Cd200",1.09021189277367e-69,0.487382262220113,0.563,0.293,1.96020098320707e-65,"1","Cd200"
"Scml4",1.4763308284998e-69,0.288082860626581,0.191,0.04,2.65444282964264e-65,"1","Scml4"
"Boc",2.32800557275327e-67,0.285963555426292,0.216,0.054,4.18575401981038e-63,"1","Boc"
"Tsc22d3",7.54501811660454e-67,0.6447278995926,0.679,0.442,1.3565942573655e-62,"1","Tsc22d3"
"Fndc5",7.61987730276204e-67,0.319187417288868,0.198,0.046,1.37005393903662e-62,"1","Fndc5"
"Gpx7",1.78984809413349e-65,0.473986919808315,0.609,0.363,3.21814687325201e-61,"1","Gpx7"
"Pla2g4a",6.28025409235558e-65,0.258007223872021,0.202,0.049,1.12918968580553e-60,"1","Pla2g4a"
"Igfbp71",1.0288382036964e-64,0.482745832243244,1,0.99,1.84985109024613e-60,"1","Igfbp7"
"Irf8",1.24392087151289e-64,0.394762925498477,0.4,0.167,2.23656972698018e-60,"1","Irf8"
"Rpl21",1.32714881666039e-64,0.253682350461795,1,0.993,2.38621357235538e-60,"1","Rpl21"
"Acyp2",1.76204481706125e-64,0.506657637362437,0.623,0.379,3.16815658107612e-60,"1","Acyp2"
"Abca8a1",4.35890916909621e-64,0.521206020811017,0.516,0.254,7.83731868603498e-60,"1","Abca8a"
"Hexa1",6.42557582890156e-64,0.506194292269909,0.801,0.566,1.1553185340365e-59,"1","Hexa"
"Fam20a",5.43820802145284e-63,0.319055157412932,0.222,0.063,9.7778980225722e-59,"1","Fam20a"
"Rps12",1.96146768240792e-62,0.257438286354523,1,0.995,3.52671889296944e-58,"1","Rps12"
"Sec61b",3.41802674439483e-62,0.430191819853606,0.969,0.936,6.1456120864219e-58,"1","Sec61b"
"Selenof",4.29053315926895e-62,0.356773560855388,0.991,0.964,7.71437862036556e-58,"1","Selenof"
"Ptk7",9.88339956913761e-62,0.413880793813801,0.423,0.198,1.77703524253094e-57,"1","Ptk7"
"Pdgfa",1.85130004087215e-61,0.479347417790858,0.518,0.288,3.32863747348812e-57,"1","Pdgfa"
"Ngef",1.97700601204148e-61,0.272228106438759,0.196,0.051,3.55465680965059e-57,"1","Ngef"
"Col4a21",2.09462272928828e-61,0.492695538185542,0.831,0.587,3.76613166726033e-57,"1","Col4a2"
"Serpini1",1.01088050123811e-60,0.443452189451377,0.374,0.156,1.81756314122612e-56,"1","Serpini1"
"Malat1",2.75885594242807e-60,0.651781664124903,0.996,0.973,4.96042298448566e-56,"1","Malat1"
"Arap1",1.39308277802276e-59,0.389734952826588,0.347,0.141,2.50476283488492e-55,"1","Arap1"
"Mir100hg",6.01925567970157e-59,0.302627667686337,0.25,0.077,1.08226217121034e-54,"1","Mir100hg"
"Cotl1",9.13096201998148e-59,0.581999972934089,0.725,0.553,1.64174697119267e-54,"1","Cotl1"
"Mmp19",1.45419532019248e-58,0.295136499110694,0.25,0.08,2.61464318570607e-54,"1","Mmp19"
"Rtl8a",1.91616486446673e-58,0.462915709364685,0.695,0.472,3.44526442631118e-54,"1","Rtl8a"
"Slc25a4",2.2644237157106e-58,0.384718882736612,0.973,0.937,4.07143384084766e-54,"1","Slc25a4"
"Rin2",2.63025644247225e-58,0.473767083985749,0.392,0.187,4.72920108356511e-54,"1","Rin2"
"Svbp",3.64332409115048e-58,0.467190617508384,0.76,0.596,6.55069671588856e-54,"1","Svbp"
"Pltp1",8.65507442372421e-58,0.485506311967204,0.766,0.481,1.55618238138561e-53,"1","Pltp"
"Lmna",8.92921259764511e-58,0.516586842769266,0.828,0.693,1.60547242505659e-53,"1","Lmna"
"Dpm3",1.21762324632722e-57,0.417513594982966,0.912,0.812,2.18928659689635e-53,"1","Dpm3"
"Antxr1",2.04873853445788e-57,0.350658021063478,0.291,0.105,3.68363188495527e-53,"1","Antxr1"
"Prnp1",2.77163862753468e-57,0.504695912471173,0.748,0.546,4.98340625230735e-53,"1","Prnp"
"Nme2",2.78487333397328e-57,0.32294865691237,0.994,0.984,5.00720225448396e-53,"1","Nme2"
"1500009L16Rik",3.48805960220932e-57,0.318893026532612,0.272,0.098,6.27153116477235e-53,"1","1500009L16Rik"
"Capg",9.54472929771126e-57,0.53352010569169,0.806,0.637,1.71614232772848e-52,"1","Capg"
"Rpl36a",1.30892673217421e-56,0.265952750150386,0.999,0.991,2.35345026444922e-52,"1","Rpl36a"
"Akr1b8",1.95936710635868e-56,0.415225810883187,0.46,0.234,3.52294205723291e-52,"1","Akr1b8"
"Ndufa11",2.32827909216941e-56,0.376561163076183,0.95,0.898,4.1862458077206e-52,"1","Ndufa11"
"Lama21",2.66498036479688e-56,0.367142433647414,0.44,0.202,4.7916346959048e-52,"1","Lama2"
"Arf5",8.20840277747501e-56,0.343663851780659,0.984,0.949,1.47587081939001e-51,"1","Arf5"
"Pycard",2.87079323371582e-55,0.495910741903384,0.512,0.288,5.16168623422104e-51,"1","Pycard"
"Ap3s1",2.88168798456057e-55,0.595301812024401,0.78,0.62,5.1812749962399e-51,"1","Ap3s1"
"Slc43a31",3.83339843034816e-55,0.449780602513208,0.745,0.484,6.89245037776599e-51,"1","Slc43a3"
"Ptgfrn1",5.51075928373536e-55,0.392775291990964,0.48,0.245,9.90834519215617e-51,"1","Ptgfrn"
"Ifi204",2.2430462330256e-54,0.419738113531664,0.412,0.198,4.03299712698004e-50,"1","Ifi204"
"Pdgfra1",6.3699003725178e-54,0.429089674189838,0.678,0.397,1.1453080869787e-49,"1","Pdgfra"
